20,5000,2,2500,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,pop1,pop2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0030","pop1","503","504","502","503","504","500","500","501","495","495","499","496","492","492","506","505","502","491","505","491","498","499","505","498","507","503","500","501","508","509","493","495","498","509","498","496","502","499","501","501"
"0031","pop1","506","493","505","508","503","503","503","499","494","504","493","497","501","496","500","497","497","498","498","491","500","500","498","504","509","506","502","502","499","501","496","491","509","506","498","499","497","498","501","499"
"0032","pop1","505","504","502","505","503","498","502","499","500","495","500","494","500","499","505","497","503","500","503","496","500","499","498","498","506","504","505","499","508","502","500","491","497","510","499","501","499","503","496","498"
"0033","pop1","494","493","505","508","503","505","501","503","503","500","492","496","500","497","504","503","502","510","505","499","496","499","505","507","506","505","501","501","496","500","492","495","508","506","499","501","502","494","500","495"
"0034","pop1","506","501","502","507","504","506","500","497","503","495","499","492","501","493","504","500","509","502","510","491","497","500","504","500","507","506","503","507","508","508","496","495","507","509","499","501","501","498","501","498"
"0035","pop1","506","495","502","503","503","504","501","499","498","491","499","500","503","499","500","497","496","504","507","507","497","501","495","499","506","505","502","501","499","501","496","495","507","502","492","502","502","502","497","498"
"0036","pop1","505","497","503","508","503","499","500","503","495","492","499","492","499","498","504","498","497","497","508","492","496","496","507","504","509","503","499","501","501","503","491","495","498","508","499","496","500","499","502","495"
"0037","pop1","502","496","504","505","496","501","502","497","500","494","493","501","502","493","500","505","510","500","496","507","498","499","495","496","507","503","506","502","502","500","496","491","507","497","499","500","501","501","500","502"
"0038","pop1","503","505","509","508","503","506","501","501","494","493","492","496","501","500","501","494","509","492","507","507","500","499","497","503","507","499","507","499","508","500","498","496","498","506","492","501","501","506","498","495"
"0039","pop1","503","504","502","507","503","504","501","503","505","491","493","491","492","502","500","505","496","498","500","501","497","497","507","507","509","507","506","499","501","505","496","499","508","509","507","504","500","506","500","497"
"0040","pop1","502","502","506","502","504","500","497","498","503","499","492","501","497","494","506","503","496","509","497","499","502","499","505","499","502","503","502","505","499","506","498","491","499","498","503","500","500","499","500","502"
"0041","pop1","501","504","502","507","498","499","502","503","497","495","499","496","498","502","506","503","509","492","496","498","497","499","497","498","506","502","502","502","508","500","494","500","507","509","501","504","502","503","496","502"
"0042","pop1","505","505","502","502","504","504","501","498","494","499","495","494","499","497","506","493","509","497","508","500","501","499","498","498","508","507","502","502","508","500","496","491","499","498","501","493","502","498","500","496"
"0043","pop1","506","505","504","505","503","496","501","497","495","495","500","496","502","497","504","506","503","497","505","507","498","501","498","495","506","504","500","507","496","501","495","495","498","509","507","500","499","501","500","495"
"0044","pop1","503","505","507","505","503","505","498","499","506","492","493","494","502","493","502","497","503","510","497","498","498","501","498","499","509","506","499","498","499","497","494","499","497","509","501","504","502","502","501","501"
"0045","pop1","502","495","505","500","504","498","500","497","495","499","493","495","498","495","506","505","496","500","498","507","497","497","503","499","509","507","500","501","501","493","494","494","499","497","499","507","500","501","501","501"
"0046","pop1","502","497","504","507","503","502","497","499","500","492","496","498","500","496","498","503","502","498","508","502","500","498","505","498","509","505","499","501","508","495","491","495","500","506","501","504","500","502","501","499"
"0047","pop1","505","496","502","507","501","500","502","497","496","500","499","497","500","499","497","495","508","500","497","500","498","495","497","495","506","505","502","498","499","508","495","495","499","507","498","496","502","502","500","498"
"0048","pop1","493","497","504","502","504","504","503","503","500","500","493","496","492","499","502","505","497","493","503","498","497","497","497","500","507","503","502","501","500","495","498","493","500","496","499","499","502","495","498","495"
"0049","pop1","503","504","509","509","503","504","502","502","495","498","496","498","500","500","505","495","507","493","510","509","499","495","498","504","509","504","501","501","496","503","492","499","507","507","498","504","499","501","496","495"
"0050","pop1","506","507","505","509","504","505","499","499","497","508","499","494","501","500","505","505","503","508","496","502","497","500","503","500","505","504","501","501","507","500","491","491","499","499","498","500","497","498","501","495"
"0051","pop1","506","505","504","504","504","499","502","499","493","499","495","501","498","493","506","493","508","493","503","503","496","501","497","497","507","502","498","501","508","508","491","495","497","509","497","500","502","498","499","495"
"0052","pop1","504","496","505","503","499","507","496","501","497","498","498","501","498","504","493","495","510","510","497","510","501","501","509","495","506","501","507","501","499","493","494","499","509","506","498","495","494","498","501","495"
"0053","pop1","506","494","504","501","504","502","502","501","500","495","493","497","498","502","506","503","503","500","504","509","502","502","498","500","507","505","499","498","496","508","496","491","499","496","503","502","502","498","502","502"
"0054","pop1","506","502","502","508","503","503","500","501","500","495","493","501","492","501","503","495","500","500","497","496","497","496","497","507","509","504","499","501","499","493","494","491","508","497","495","494","501","503","502","501"
"0055","pop1","505","504","507","509","498","506","496","503","500","505","493","497","503","503","499","493","509","499","503","498","498","501","498","495","508","507","503","501","507","508","491","495","507","507","498","499","494","501","500","501"
"0056","pop1","505","493","504","503","505","499","501","498","506","497","492","500","500","502","498","505","509","510","497","502","497","498","495","499","506","505","499","499","499","501","494","499","499","500","499","500","494","501","499","495"
"0057","pop1","503","505","505","505","504","501","502","501","493","505","493","497","492","501","506","500","501","495","497","500","500","499","498","504","506","499","502","498","501","503","496","493","497","506","499","502","502","499","501","503"
"0058","pop1","506","505","502","500","503","504","503","499","496","507","499","491","501","500","506","505","507","501","508","498","497","499","507","499","507","506","499","498","501","510","493","499","509","509","498","504","500","506","495","495"
"0059","pop1","507","503","504","503","504","505","500","500","495","493","493","496","499","493","500","495","509","507","508","510","497","498","499","500","508","509","502","499","499","501","494","491","500","509","499","503","500","506","499","495"
"0060","pop1","506","503","505","505","503","504","498","499","500","493","499","498","500","496","506","503","509","510","496","492","499","495","500","502","506","505","507","498","502","500","500","495","500","509","498","501","499","498","500","496"
"0061","pop1","503","505","509","508","504","505","501","499","495","495","497","502","501","503","498","499","503","508","497","502","502","498","495","500","506","504","506","499","500","500","496","493","500","508","498","504","501","497","501","497"
"0062","pop1","502","509","504","496","503","503","501","498","495","505","493","493","500","502","499","493","500","498","503","497","496","500","495","499","508","506","503","498","501","508","494","499","507","496","501","501","500","502","501","498"
"0063","pop1","501","504","509","500","504","504","502","496","503","494","496","498","496","493","506","500","509","500","503","507","497","499","498","495","509","501","502","501","499","501","496","491","497","496","503","507","502","502","500","499"
"0064","pop1","505","504","507","496","504","498","501","501","494","498","499","498","501","502","504","505","503","510","500","499","496","501","507","499","508","507","499","501","508","506","498","493","504","496","499","496","499","498","499","498"
"0065","pop1","502","503","506","502","503","501","502","496","496","503","497","500","501","497","506","502","497","502","502","499","498","499","507","506","501","503","503","498","500","500","496","493","500","496","497","497","502","501","496","499"
"0066","pop1","506","505","507","508","504","502","498","503","493","493","497","496","500","503","499","492","503","508","498","502","502","500","498","495","507","506","503","498","499","503","494","497","499","508","499","496","500","500","496","501"
"0067","pop1","502","502","502","505","497","499","501","498","503","500","493","491","502","496","503","505","497","510","503","497","497","498","498","502","508","508","506","502","496","500","496","492","498","508","503","500","500","502","500","499"
"0068","pop1","506","505","504","502","504","505","501","501","500","507","493","500","492","500","504","493","507","510","496","500","497","499","498","499","502","504","499","501","498","506","495","497","508","506","503","504","502","499","502","495"
"0069","pop1","507","503","506","505","496","496","501","504","493","493","495","497","500","503","506","497","500","493","503","494","502","498","495","495","509","506","499","498","499","498","495","497","509","509","504","496","499","501","497","497"
"0070","pop1","498","495","502","508","504","508","501","503","503","498","497","497","500","499","506","505","492","493","504","500","500","500","498","504","509","499","499","499","508","509","496","491","509","506","499","507","501","506","499","498"
"0071","pop1","502","505","505","503","504","506","502","501","495","499","497","501","498","502","504","499","507","500","496","498","502","500","507","495","507","501","502","498","501","508","496","491","499","505","492","500","499","498","496","501"
"0072","pop1","503","505","502","505","502","500","502","503","496","493","500","500","492","492","494","507","508","501","500","507","502","500","497","498","507","506","500","498","501","506","498","497","508","496","499","504","500","498","500","500"
"0073","pop1","502","494","505","503","504","504","502","501","492","507","493","497","501","500","506","495","510","492","494","498","500","498","495","506","507","507","506","507","499","508","496","491","498","506","499","504","498","498","496","498"
"0074","pop1","506","504","507","503","504","506","502","502","500","500","500","494","499","499","506","497","496","507","508","502","497","501","495","504","507","503","502","501","499","506","496","499","510","506","498","499","500","501","500","499"
"0075","pop1","506","497","503","509","503","499","502","501","506","494","491","497","499","502","500","493","509","500","503","504","497","501","505","503","506","505","500","498","500","510","500","500","498","508","497","500","501","497","500","495"
"0076","pop1","503","493","506","500","504","504","502","500","503","498","499","492","500","491","502","505","509","502","503","510","497","499","499","494","509","507","502","502","500","500","492","495","508","509","499","496","502","499","501","498"
"0077","pop1","505","505","502","502","499","499","502","499","495","495","495","495","498","498","506","497","496","497","507","501","497","501","499","496","507","506","502","499","501","498","500","491","498","509","499","504","500","499","499","499"
"0078","pop1","504","496","506","508","505","499","497","499","495","495","499","497","500","493","504","498","503","502","510","506","497","496","507","499","507","506","502","507","502","510","496","500","498","496","499","502","494","501","496","499"
"0079","pop1","502","505","502","505","504","497","502","499","508","500","495","497","503","499","504","506","510","493","494","502","500","501","499","500","508","503","505","501","509","500","496","494","497","503","498","501","502","499","502","499"
"0080","pop1","497","510","506","507","504","501","500","501","503","500","497","494","492","501","502","497","508","508","497","499","497","500","509","503","507","507","500","503","501","505","492","493","507","496","499","497","502","498","501","501"
"0081","pop1","506","505","502","505","503","500","502","503","501","505","494","502","500","503","506","506","509","493","503","503","497","498","500","496","506","502","502","499","502","500","491","497","509","506","504","496","494","496","496","498"
"0082","pop1","502","502","506","509","504","505","502","501","498","491","500","496","499","493","497","493","496","502","503","507","499","499","497","499","502","505","506","499","499","501","498","500","507","507","499","503","502","498","497","494"
"0083","pop1","505","504","507","509","504","501","502","502","495","494","493","494","499","502","503","499","503","510","508","504","501","499","495","496","506","504","499","499","508","502","495","497","497","509","499","501","502","502","499","495"
"0084","pop1","503","505","505","509","504","506","501","501","506","507","495","500","500","498","505","505","508","508","498","507","496","499","498","504","505","503","502","500","505","500","500","495","497","509","507","507","499","496","500","501"
"0085","pop1","505","501","502","507","503","506","496","497","508","493","493","495","501","495","506","505","497","508","494","497","497","500","497","498","506","504","507","508","496","501","496","495","509","506","503","497","500","499","499","498"
"0086","pop1","502","505","505","503","504","500","502","499","495","493","499","499","498","497","494","495","503","500","503","496","497","500","497","500","506","503","502","498","499","497","492","491","507","508","499","500","499","506","499","498"
"0087","pop1","506","506","502","510","505","500","500","500","496","505","499","502","492","500","504","497","509","510","503","498","496","498","495","499","508","507","506","499","506","510","500","500","497","497","498","498","502","506","502","499"
"0088","pop1","502","505","505","503","503","505","497","499","500","495","500","500","492","500","505","495","497","492","510","500","499","499","498","499","506","504","507","498","507","506","494","500","500","509","498","507","499","501","496","495"
"0089","pop1","504","504","505","505","501","506","502","497","506","500","496","502","499","499","505","499","507","493","497","507","497","499","509","499","508","508","506","498","508","510","496","492","507","508","499","504","502","499","498","495"
"0090","pop1","505","504","502","505","503","503","502","502","498","498","495","496","500","499","495","496","510","500","503","507","500","499","495","500","506","504","499","501","501","501","496","497","509","506","501","500","494","501","502","502"
"0091","pop1","505","493","505","509","503","503","501","498","506","493","495","497","503","502","506","496","496","498","496","502","501","501","498","495","508","506","498","501","499","502","496","497","507","506","499","504","499","501","498","498"
"0092","pop1","502","495","502","501","504","504","502","502","494","494","496","502","497","494","497","493","500","491","494","508","501","499","498","504","506","501","506","501","499","508","498","494","509","506","499","504","501","496","500","501"
"0093","pop1","506","504","504","505","503","504","502","499","506","505","493","492","501","503","506","505","503","501","498","507","500","498","503","504","508","507","503","498","499","501","496","500","499","509","498","504","500","494","496","501"
"0094","pop1","503","505","495","501","502","500","497","497","500","495","499","499","501","501","506","495","507","507","497","498","499","495","499","508","507","501","503","499","501","507","496","492","509","509","498","504","496","503","500","500"
"0095","pop1","505","498","507","496","498","506","500","497","498","505","495","496","493","493","503","502","510","498","510","495","497","498","503","499","509","505","507","499","499","501","492","499","508","509","501","504","501","501","501","499"
"0096","pop1","497","498","502","507","496","504","502","501","494","498","499","497","498","493","506","493","503","510","503","494","499","499","497","499","509","506","500","499","492","493","496","495","499","509","498","499","500","506","500","502"
"0097","pop1","503","505","504","507","503","501","500","501","508","495","497","500","501","498","498","506","503","507","503","507","497","496","497","497","509","502","506","503","501","493","492","495","500","497","501","504","494","494","500","495"
"0098","pop1","505","497","502","505","505","498","502","496","500","492","493","497","501","499","503","499","509","508","497","498","502","497","505","507","506","504","500","499","507","505","491","493","500","506","501","495","500","502","500","501"
"0099","pop1","506","503","504","502","497","502","501","499","492","504","495","496","492","503","504","495","509","497","494","500","497","496","498","506","507","507","507","499","508","503","498","494","507","509","499","504","500","494","499","498"
"0100","pop1","504","504","504","503","504","504","496","498","506","500","493","497","503","499","500","505","503","497","496","499","500","499","498","503","509","502","500","499","501","506","498","491","498","509","498","499","502","501","500","499"
"0101","pop1","495","495","506","509","503","504","502","496","495","494","497","498","501","497","500","499","509","508","496","507","502","497","497","498","505","505","502","499","501","503","494","497","496","506","507","496","502","497","500","495"
"0102","pop1","507","494","506","506","504","504","498","499","496","495","497","498","492","501","503","499","503","507","507","491","502","497","505","503","507","506","499","501","501","500","494","497","507","509","507","504","499","503","501","497"
"0103","pop1","507","504","502","507","503","504","502","500","495","492","497","500","501","498","499","492","510","493","507","501","497","495","495","499","508","508","503","503","502","509","499","499","499","506","498","508","506","506","500","496"
"0104","pop1","493","504","505","503","503","499","500","503","495","492","493","502","501","493","504","507","502","508","494","491","500","501","498","498","507","510","503","507","499","501","496","492","509","505","497","504","499","503","496","502"
"0105","pop1","504","495","504","509","501","498","498","499","496","506","499","494","499","499","493","493","510","493","498","509","502","499","495","500","506","504","507","499","501","501","496","494","500","509","498","503","501","503","500","501"
"0106","pop1","503","493","504","502","504","505","502","500","506","501","493","491","492","499","506","492","497","499","505","507","500","498","498","499","507","504","506","506","508","503","496","497","498","500","498","492","500","502","500","497"
"0107","pop1","503","505","502","496","504","506","498","499","508","504","497","496","498","495","493","493","497","498","497","507","497","497","505","498","509","507","498","501","501","507","500","497","498","507","504","495","502","501","496","501"
"0108","pop1","504","504","501","508","504","501","502","500","508","498","494","498","492","496","499","496","496","500","503","507","500","499","497","497","508","504","506","497","508","508","492","495","499","508","499","501","494","501","501","495"
"0109","pop1","506","503","508","500","503","503","502","502","500","495","499","496","501","498","503","497","509","497","494","498","497","500","507","495","507","507","499","501","501","501","496","496","507","507","504","500","494","501","496","501"
"0110","pop1","506","502","506","501","505","505","500","501","500","498","499","495","492","492","499","495","497","504","503","495","502","500","497","503","508","509","500","499","508","503","494","495","508","508","504","500","502","502","502","498"
"0111","pop1","504","497","495","503","504","497","502","499","495","493","493","495","498","497","500","499","502","502","498","504","496","498","498","500","509","503","502","500","496","502","498","496","498","500","498","499","500","501","500","498"
"0112","pop1","506","503","504","508","503","502","500","497","496","496","499","501","500","499","504","493","497","510","503","497","497","497","498","498","506","502","502","499","501","509","494","497","499","499","499","502","500","502","496","498"
"0113","pop1","506","503","506","505","504","498","500","501","494","505","499","497","501","502","499","497","510","510","496","499","497","499","507","499","509","502","506","502","508","502","491","493","498","510","499","496","502","507","502","495"
"0114","pop1","504","498","505","505","504","504","500","499","493","501","496","498","503","499","499","499","509","493","505","494","496","498","503","499","507","502","502","500","496","497","496","492","497","509","498","501","498","503","500","498"
"0115","pop1","507","493","502","503","503","501","501","498","506","494","497","496","492","492","499","499","497","493","503","504","497","497","497","509","506","502","499","498","507","493","492","499","497","506","498","507","501","501","496","502"
"0116","pop1","505","501","504","507","501","497","500","501","497","508","493","501","499","498","504","500","496","502","507","492","496","495","498","498","506","502","502","498","499","504","500","497","499","509","499","501","500","499","497","499"
"0117","pop1","506","503","501","508","503","504","502","500","493","493","497","494","498","502","497","497","497","508","499","501","500","498","497","503","508","507","502","503","500","506","496","495","499","507","504","500","502","499","502","501"
"0118","pop1","502","503","507","505","504","502","500","498","506","492","495","497","501","500","498","505","509","500","503","498","497","500","495","504","509","506","502","499","499","510","499","495","508","506","499","507","499","501","501","497"
"0119","pop1","504","495","507","507","506","502","502","503","500","501","499","497","499","498","498","499","500","499","503","491","500","501","507","504","507","506","502","499","501","502","500","495","497","506","499","507","498","498","498","495"
"0120","pop1","506","502","507","505","504","506","502","501","496","505","497","498","498","497","504","495","502","501","497","497","501","499","505","503","507","503","506","499","501","500","493","497","499","496","492","500","502","503","501","495"
"0121","pop1","505","495","504","495","504","505","497","498","495","492","493","492","500","498","505","499","507","493","497","498","497","499","509","500","507","507","502","499","508","506","496","493","507","506","499","494","494","501","500","496"
"0122","pop1","503","505","507","501","504","497","496","497","495","494","499","496","503","503","504","504","510","500","503","498","500","501","499","504","506","503","502","499","501","495","496","496","500","508","499","502","500","499","501","495"
"0123","pop1","504","496","502","507","504","502","498","499","497","494","493","500","499","498","506","500","503","495","505","497","497","499","509","498","506","502","498","501","509","500","498","494","507","508","499","503","502","503","498","495"
"0124","pop1","503","493","507","507","503","499","502","500","507","507","499","500","499","493","500","495","508","510","498","506","500","499","509","500","506","505","500","501","502","509","494","491","499","506","499","497","494","501","501","497"
"0125","pop1","502","504","505","496","504","500","502","498","496","505","499","496","501","494","497","497","508","493","507","499","500","499","507","503","506","501","499","499","496","508","496","492","499","506","498","492","494","498","501","497"
"0126","pop1","504","498","504","503","497","499","496","503","495","495","493","493","501","498","504","503","510","500","503","497","500","500","507","507","509","504","506","499","496","509","496","496","509","496","504","500","500","503","501","501"
"0127","pop1","506","495","506","501","504","502","500","501","500","492","494","496","492","496","502","499","496","498","503","507","498","499","503","499","508","507","502","499","502","500","496","492","507","505","499","503","502","501","501","497"
"0128","pop1","506","502","504","508","504","497","501","499","503","495","493","495","501","503","504","497","496","500","500","507","502","497","497","498","502","501","503","507","508","502","494","495","507","507","504","504","501","497","502","495"
"0129","pop1","504","498","503","508","502","499","501","501","496","493","499","493","500","493","506","496","497","497","502","500","497","501","498","504","509","507","503","499","501","505","498","496","508","509","504","496","494","501","499","499"
"0130","pop1","507","504","507","501","501","499","502","499","495","498","492","502","500","502","505","492","496","502","503","497","500","499","503","500","507","504","506","507","499","500","499","495","499","506","499","507","494","494","500","495"
"0131","pop1","502","505","502","503","503","504","502","499","496","500","499","495","498","502","506","506","501","493","498","501","502","502","503","500","508","502","502","500","507","505","496","491","509","496","498","496","499","498","501","495"
"0132","pop1","506","503","509","500","501","505","500","503","500","495","495","498","492","500","501","492","509","500","496","507","502","500","497","504","503","503","503","507","499","499","492","500","497","502","503","504","500","498","500","498"
"0133","pop1","506","501","502","495","504","504","502","503","503","493","493","495","492","500","505","499","509","498","503","503","497","501","498","495","508","507","502","500","499","497","496","496","507","496","498","507","506","495","498","495"
"0134","pop1","501","504","504","508","503","504","502","501","500","499","499","493","499","498","499","499","500","504","507","492","502","500","495","508","507","506","503","503","501","504","491","495","509","506","501","504","500","502","497","495"
"0135","pop1","506","504","505","505","505","497","502","498","496","508","491","500","500","503","506","506","509","497","497","502","498","501","497","495","506","506","502","498","499","493","496","499","496","502","499","504","500","495","500","501"
"0136","pop1","504","504","503","510","504","504","500","503","508","501","499","500","492","496","503","500","509","503","502","501","497","501","495","504","508","506","506","498","499","499","496","497","499","509","499","500","499","503","502","498"
"0137","pop1","505","504","507","505","498","506","501","497","496","497","499","498","492","492","506","505","508","500","505","509","497","500","497","504","507","506","502","498","505","495","494","495","509","506","499","504","502","496","496","499"
"0138","pop1","502","505","502","500","504","497","502","501","495","505","496","502","503","498","506","503","509","499","510","493","501","501","507","495","505","503","502","498","499","501","491","495","508","506","492","503","500","494","497","498"
"0139","pop1","505","505","507","508","506","502","502","503","500","498","494","494","492","499","501","506","502","508","496","502","497","500","495","502","508","499","506","498","499","509","494","495","499","506","503","502","506","498","500","501"
"0140","pop1","504","504","505","503","505","506","501","498","505","507","495","497","499","498","500","493","509","503","497","504","497","500","507","498","507","505","500","499","493","509","496","500","499","510","498","499","500","503","496","499"
"0141","pop1","505","505","505","508","501","502","501","497","506","493","499","495","501","501","504","492","497","508","496","498","496","501","507","500","509","507","498","501","499","501","495","497","497","509","499","504","501","498","500","497"
"0142","pop1","506","505","507","500","504","506","500","503","493","499","499","498","501","504","504","505","509","499","503","502","496","500","505","508","508","503","500","501","496","507","494","495","507","509","499","501","502","502","497","503"
"0143","pop1","505","504","507","503","504","497","502","502","508","493","499","500","499","491","505","493","497","508","499","491","500","501","505","504","507","504","500","499","499","507","496","494","499","496","498","500","502","501","500","499"
"0144","pop1","506","504","504","504","503","506","500","503","503","495","495","494","500","499","505","497","503","508","497","497","497","497","498","503","509","502","502","500","502","503","496","494","498","497","499","504","502","499","501","501"
"0145","pop1","505","504","505","505","501","497","502","503","496","505","493","496","503","499","506","500","510","493","503","497","502","502","505","499","506","505","502","500","498","509","495","497","508","506","507","496","499","494","500","503"
"0146","pop1","506","502","507","508","503","505","502","502","495","501","500","494","501","498","506","505","509","510","505","500","502","496","505","495","509","505","503","499","497","497","500","495","506","502","507","504","501","506","500","503"
"0147","pop1","503","505","505","505","504","498","502","498","493","493","494","501","499","498","500","492","497","506","503","497","498","495","505","498","508","509","500","500","507","493","491","491","509","505","503","500","500","506","501","501"
"0148","pop1","505","495","506","503","504","498","502","502","495","505","497","502","500","499","498","502","507","508","503","499","500","498","495","504","509","506","498","501","508","510","499","495","507","507","499","499","500","502","502","495"
"0149","pop1","506","495","506","503","504","504","502","499","506","498","493","501","499","498","504","493","510","493","494","507","497","498","507","499","509","502","498","498","501","501","496","493","497","509","499","503","498","498","499","498"
"0150","pop1","506","501","502","505","505","508","500","501","501","492","492","496","500","498","499","493","509","503","505","503","502","498","497","498","508","507","501","501","499","502","496","499","507","508","499","507","499","499","499","503"
"0151","pop1","505","495","506","502","504","497","502","501","495","494","496","501","499","497","503","500","502","507","507","499","500","499","497","503","508","506","499","501","508","508","491","495","499","507","501","504","499","503","501","504"
"0152","pop1","503","494","505","509","504","505","496","501","497","492","492","496","500","502","499","493","501","498","500","499","497","498","505","495","508","508","506","500","498","500","496","491","499","497","507","501","500","502","501","498"
"0153","pop1","502","497","506","500","503","504","496","500","495","505","499","493","499","498","506","507","502","491","497","506","501","499","497","495","507","510","502","498","498","503","494","499","509","506","504","494","500","499","500","501"
