20,5000,2,2500,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,pop1,pop2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0015","pop1","508","496","504","499","499","498","493","505","506","505","500","496","499","498","509","510","502","497","494","496","507","497","498","494","509","501","504","504","498","496","498","498","492","491","502","509","506","505","501","500"
"0016","pop1","501","508","498","505","506","507","504","505","507","504","491","492","502","498","510","498","498","495","495","495","501","501","498","500","502","502","503","505","494","494","496","504","492","495","510","500","492","502","492","509"
"0017","pop1","500","495","502","498","507","507","504","501","505","504","494","502","499","501","509","494","497","501","498","499","500","498","495","503","499","505","499","494","497","496","506","496","493","493","500","501","505","502","502","493"
"0018","pop1","500","509","504","495","500","499","504","493","506","503","500","502","505","499","498","496","502","500","499","496","495","501","498","502","502","501","504","504","497","497","497","508","493","496","500","499","501","509","502","496"
"0019","pop1","508","507","499","499","500","505","503","502","505","503","491","494","499","500","499","499","497","495","495","495","495","493","503","494","502","500","504","506","494","493","506","504","493","493","502","509","505","494","503","501"
"0020","pop1","508","496","492","504","502","504","501","506","507","503","492","498","502","497","502","495","496","498","500","495","495","493","498","492","506","504","494","502","495","495","494","496","492","496","500","509","505","493","493","493"
"0021","pop1","502","507","492","498","500","507","504","502","506","503","495","493","502","495","509","510","500","503","499","495","507","497","503","497","503","498","504","505","492","499","505","494","493","493","509","508","499","498","504","492"
"0022","pop1","500","507","502","493","504","501","493","502","506","504","495","503","502","494","510","505","502","503","498","495","495","497","495","502","506","499","504","492","497","494","505","504","492","499","508","508","492","493","493","505"
"0023","pop1","502","507","492","508","499","505","504","502","506","506","500","498","499","498","509","501","500","497","498","493","493","493","498","502","502","503","493","504","497","495","496","499","491","498","508","508","506","497","504","506"
"0024","pop1","502","496","499","499","500","507","504","502","503","503","492","492","499","499","499","497","498","495","500","495","496","508","497","497","499","499","505","507","492","498","495","495","494","494","509","509","501","509","503","501"
"0025","pop1","507","499","502","508","507","507","504","491","505","503","493","499","500","498","509","510","498","499","497","501","496","495","498","497","506","499","500","502","497","494","507","503","493","493","509","499","505","493","500","506"
"0026","pop1","502","502","499","498","500","505","505","491","506","503","496","493","502","495","509","509","500","496","495","493","495","507","502","497","502","500","503","505","497","493","494","496","492","494","509","499","506","501","502","499"
"0027","pop1","499","498","499","496","507","505","504","493","506","507","493","493","505","498","509","497","497","497","498","495","496","497","496","492","499","498","505","507","492","496","504","497","494","497","508","503","501","504","493","500"
"0028","pop1","500","508","504","499","506","504","501","507","506","509","496","496","499","495","510","510","497","498","495","495","495","501","502","492","506","505","494","503","494","495","496","504","492","494","500","509","492","507","492","510"
"0029","pop1","500","508","504","504","498","509","493","503","507","502","497","497","499","498","510","510","497","497","495","496","496","496","495","500","498","507","500","495","494","494","496","507","492","492","503","498","504","499","503","501"
"0030","pop1","500","507","502","491","507","503","504","492","504","504","496","492","499","496","510","508","496","496","500","501","507","497","497","494","502","505","502","497","498","496","495","494","492","494","505","500","493","499","499","507"
"0031","pop1","510","510","493","505","507","499","504","494","506","502","496","502","505","497","499","510","502","495","499","495","496","497","496","496","505","501","494","494","497","497","507","493","494","494","500","501","501","505","499","506"
"0032","pop1","502","506","497","494","500","505","504","506","506","505","491","501","499","500","510","508","502","498","500","497","501","507","498","494","499","501","493","495","495","495","493","502","493","494","502","509","505","502","502","499"
"0033","pop1","504","505","500","492","503","504","493","498","504","499","493","492","499","499","509","499","497","498","494","496","496","501","498","497","505","498","494","494","493","499","496","497","492","493","500","508","508","497","504","497"
"0034","pop1","502","501","502","497","507","503","504","506","504","504","496","493","500","500","499","497","502","502","500","494","500","499","500","494","501","500","494","506","492","492","494","496","491","496","500","503","493","500","504","506"
"0035","pop1","509","507","499","498","507","504","507","497","507","504","491","497","502","498","509","510","496","498","499","501","496","493","500","500","507","500","503","495","498","493","495","504","492","496","500","503","506","504","493","509"
"0036","pop1","508","508","499","493","506","507","494","496","503","502","501","503","497","498","510","494","496","498","497","496","509","494","503","494","505","504","493","502","497","494","496","503","492","494","502","498","505","503","504","506"
"0037","pop1","507","506","492","504","507","507","492","507","507","507","495","496","506","495","510","508","500","496","495","495","509","493","498","502","506","503","499","494","494","493","492","493","493","496","502","501","492","497","504","495"
"0038","pop1","501","507","502","493","498","495","501","503","507","504","495","496","499","503","509","510","496","498","497","495","500","497","502","492","499","498","504","507","492","496","496","504","492","493","509","509","493","499","507","509"
"0039","pop1","501","508","502","498","500","504","504","505","505","502","492","492","502","499","509","509","503","495","498","499","495","500","495","503","504","504","493","504","497","496","495","504","492","500","505","505","505","504","501","492"
"0040","pop1","502","505","502","505","499","505","504","507","508","503","495","493","500","496","499","494","496","498","499","496","495","507","495","494","506","502","504","497","497","493","503","493","492","496","505","509","493","493","503","508"
"0041","pop1","502","501","492","499","498","504","504","492","506","507","493","504","499","501","509","500","500","496","499","499","507","498","497","501","499","502","494","505","498","491","504","493","499","494","510","500","506","509","502","506"
"0042","pop1","502","496","499","498","499","503","504","504","506","504","494","496","494","500","509","500","500","500","499","496","495","501","495","500","499","500","500","504","497","495","496","504","494","494","500","500","505","505","499","509"
"0043","pop1","502","497","499","495","505","501","494","493","505","504","495","496","498","496","510","508","502","495","494","495","495","500","497","494","506","499","494","505","497","495","494","496","492","493","500","501","505","504","504","506"
"0044","pop1","501","508","500","499","507","499","505","498","507","503","496","493","505","499","509","495","502","496","494","495","509","498","498","502","502","507","504","502","492","493","506","504","494","496","499","501","502","508","502","503"
"0045","pop1","510","507","492","499","500","504","507","500","506","504","496","492","505","505","499","503","500","495","500","496","500","497","498","502","506","505","504","495","492","495","496","496","492","500","500","500","503","502","501","493"
"0046","pop1","502","507","499","508","500","506","494","492","506","506","501","493","506","500","497","508","496","498","495","496","496","495","496","501","505","500","502","495","495","495","496","492","492","493","508","503","495","502","500","506"
"0047","pop1","502","508","499","507","507","505","492","492","506","507","493","493","505","495","509","500","497","503","498","498","495","500","494","492","506","499","494","504","494","493","496","497","493","493","500","508","492","493","504","509"
"0048","pop1","503","507","492","497","507","505","504","503","507","504","501","493","499","495","509","504","502","501","498","501","495","494","502","496","506","506","499","505","495","496","494","498","492","493","500","509","504","504","496","509"
"0049","pop1","510","509","499","495","507","505","493","492","504","499","494","496","501","501","510","497","502","500","495","495","508","497","495","502","502","507","500","504","496","496","505","504","492","494","500","498","501","504","502","503"
"0050","pop1","510","496","500","498","506","503","493","492","506","507","494","496","498","498","510","510","503","501","494","495","495","495","493","502","499","499","507","507","492","497","495","508","492","493","508","508","492","499","504","496"
"0051","pop1","500","500","498","498","505","504","494","501","506","508","494","501","505","500","510","498","500","498","500","495","500","502","502","492","499","507","500","505","495","493","505","498","493","499","500","508","501","495","504","497"
"0052","pop1","508","496","497","501","507","499","504","496","506","502","493","493","499","495","499","510","496","496","495","495","508","500","502","499","507","509","500","492","497","498","506","496","492","494","509","509","505","504","506","506"
"0053","pop1","502","502","499","493","506","507","504","504","506","507","496","496","502","503","509","510","500","500","498","496","495","501","495","494","506","505","494","494","493","493","496","496","492","492","500","501","506","493","502","501"
"0054","pop1","502","510","502","491","507","505","503","506","505","504","494","496","505","495","509","497","498","498","498","494","495","500","495","495","498","500","494","504","492","495","495","504","492","494","500","498","493","502","501","495"
"0055","pop1","505","507","500","494","507","505","493","492","505","503","501","503","497","503","509","510","502","496","494","495","496","497","501","494","503","505","494","504","497","495","494","506","494","498","505","501","505","505","501","500"
"0056","pop1","502","507","492","498","506","501","492","502","505","505","491","501","501","504","499","510","500","503","500","496","506","497","502","497","499","499","504","503","497","495","495","503","492","494","500","508","508","497","504","503"
"0057","pop1","504","500","502","498","502","504","501","501","506","506","494","499","499","495","509","510","502","495","496","501","508","500","498","494","506","504","504","502","497","494","495","496","494","491","509","503","506","508","502","504"
"0058","pop1","509","507","504","502","507","509","504","502","507","507","500","493","498","498","509","510","498","501","496","501","501","507","502","494","509","500","500","502","497","498","504","504","493","494","508","507","500","509","493","500"
"0059","pop1","504","508","503","501","505","505","493","498","504","503","496","492","499","501","510","510","503","495","495","495","501","501","497","496","504","504","493","502","493","493","497","508","492","494","500","509","499","497","500","497"
"0060","pop1","505","510","499","505","500","506","493","503","507","503","495","499","499","495","510","501","496","496","494","495","508","497","498","494","503","498","493","494","493","496","505","496","493","496","503","498","492","506","503","506"
"0061","pop1","502","510","504","497","506","507","503","503","506","508","501","499","505","499","509","510","502","495","499","496","501","501","498","498","503","508","504","504","494","495","498","493","492","494","500","508","492","501","504","503"
"0062","pop1","500","507","497","501","506","499","503","500","504","504","491","503","502","499","509","510","497","495","499","502","501","493","498","502","506","508","504","505","497","498","504","497","496","498","509","499","505","504","503","506"
"0063","pop1","502","501","504","507","507","505","504","507","506","505","494","501","502","499","510","508","502","497","498","496","500","497","495","496","505","507","494","502","497","493","505","496","492","491","509","508","501","501","493","492"
"0064","pop1","510","500","497","495","507","504","494","492","504","503","493","493","498","493","510","498","500","498","494","497","495","497","498","497","506","504","499","495","498","495","495","504","492","492","502","499","505","502","493","506"
"0065","pop1","501","500","502","491","506","507","494","498","508","503","495","493","498","495","509","509","495","492","499","499","500","500","495","494","502","498","504","495","498","494","505","495","493","494","500","508","505","505","502","503"
"0066","pop1","505","500","499","494","499","505","493","499","505","507","496","492","505","499","509","509","496","503","496","501","496","501","498","492","499","504","495","495","493","496","506","503","499","494","500","504","493","504","504","500"
"0067","pop1","500","506","500","499","507","499","504","504","505","503","500","503","505","496","499","497","502","498","499","496","499","501","495","492","499","507","504","502","497","498","504","509","493","494","510","500","491","500","495","506"
"0068","pop1","503","508","500","505","507","497","493","503","503","501","494","501","499","495","510","510","503","495","500","495","496","495","495","499","500","508","494","505","498","495","498","493","492","493","501","498","506","495","504","510"
"0069","pop1","510","503","493","507","505","508","504","505","506","506","494","492","497","500","510","510","498","495","495","496","496","495","495","495","505","500","493","500","498","493","498","497","493","494","508","501","502","504","504","491"
"0070","pop1","508","507","499","494","507","505","493","505","505","505","495","496","500","498","499","497","495","504","498","495","495","509","497","496","505","510","499","494","494","495","494","492","492","493","500","503","505","500","507","505"
"0071","pop1","510","508","495","501","501","509","504","493","505","505","496","492","499","495","510","510","497","496","500","495","495","507","497","497","499","507","499","497","497","493","494","504","492","496","500","508","504","491","501","492"
"0072","pop1","500","507","504","498","507","507","504","501","507","504","491","496","498","504","510","508","502","497","495","496","495","500","501","494","499","507","504","504","495","493","495","496","493","494","500","508","492","505","504","506"
"0073","pop1","501","510","492","506","503","505","493","491","504","503","491","493","499","498","509","499","502","497","495","495","495","497","497","494","509","500","504","504","494","491","496","496","494","494","500","502","506","505","499","506"
"0074","pop1","507","507","499","498","499","505","504","498","507","503","495","496","499","500","509","506","496","498","498","496","495","497","496","500","498","500","501","494","494","499","497","503","492","496","502","501","493","499","502","510"
"0075","pop1","500","500","499","497","507","499","502","498","505","503","494","493","505","499","510","504","503","495","500","495","495","501","499","496","498","500","505","502","497","496","496","504","492","492","502","508","505","503","499","503"
"0076","pop1","508","498","499","491","506","503","492","506","507","502","494","493","505","499","509","510","497","498","500","495","499","507","497","500","502","498","504","507","497","496","494","507","493","496","508","498","505","503","502","497"
"0077","pop1","502","498","492","499","499","504","504","504","505","503","495","494","499","503","499","500","497","495","493","503","495","506","502","500","499","499","503","505","492","493","494","502","492","493","502","504","506","493","501","496"
"0078","pop1","501","507","497","498","507","505","504","492","504","503","500","491","495","495","497","507","500","500","499","502","496","493","498","496","503","498","500","494","497","493","504","497","493","493","502","509","503","500","502","506"
"0079","pop1","508","497","499","498","499","501","496","497","507","504","491","493","498","503","509","509","502","492","495","493","496","496","497","492","505","501","500","505","492","495","494","492","494","496","502","509","506","499","502","506"
"0080","pop1","502","509","508","509","506","499","493","503","503","509","491","493","505","505","499","499","497","495","500","495","496","500","495","501","506","498","494","494","492","493","492","499","492","494","502","508","501","493","504","504"
"0081","pop1","502","507","504","505","506","503","493","505","506","501","491","492","498","495","509","499","496","503","498","496","495","500","501","494","505","504","494","494","492","495","498","504","495","498","500","500","509","507","504","494"
"0082","pop1","503","503","504","499","506","504","494","496","505","503","494","492","502","500","499","499","497","495","500","495","501","494","502","494","502","498","493","505","495","495","505","496","494","491","502","507","502","508","499","503"
"0083","pop1","502","497","492","495","499","505","504","501","506","503","495","499","498","503","498","508","497","497","492","496","495","508","502","502","506","501","505","496","494","496","495","494","492","492","505","501","501","507","499","507"
"0084","pop1","502","510","493","510","505","508","503","503","506","502","492","502","499","495","509","510","495","495","493","503","495","495","503","497","499","501","492","507","492","497","495","495","492","491","505","498","505","493","504","496"
"0085","pop1","510","507","492","499","500","507","492","505","506","504","503","503","498","495","510","492","496","496","498","497","507","507","497","496","502","503","499","494","493","499","495","494","492","492","508","503","492","499","504","500"
"0086","pop1","502","510","499","491","502","509","504","503","505","507","491","493","499","496","497","501","497","503","500","496","495","493","495","498","499","499","500","508","492","497","496","497","493","491","500","509","492","505","500","508"
"0087","pop1","501","509","502","508","506","507","504","499","506","504","494","493","499","501","510","498","497","496","494","501","495","500","501","494","505","504","500","495","497","497","506","507","492","492","500","508","502","507","499","503"
"0088","pop1","505","507","492","493","506","505","502","498","506","503","494","501","501","496","499","499","500","498","498","496","495","500","495","497","505","500","505","502","497","495","494","504","492","493","500","499","505","505","492","505"
"0089","pop1","500","508","504","506","505","504","494","491","504","504","494","498","499","498","499","510","498","499","500","497","500","507","501","501","499","503","494","505","492","497","505","505","493","498","500","508","505","500","501","497"
"0090","pop1","502","507","499","508","504","497","504","504","504","509","494","492","499","504","499","501","503","492","495","496","496","509","495","492","499","502","504","503","492","493","504","503","492","492","498","507","505","504","499","510"
"0091","pop1","503","499","499","491","507","499","504","507","506","503","492","498","498","503","499","494","497","498","499","501","496","508","499","492","502","505","499","502","495","496","505","496","491","497","500","508","501","505","503","493"
"0092","pop1","510","500","502","496","500","506","505","491","505","507","496","492","499","501","499","510","502","500","495","496","495","508","502","496","502","501","500","504","492","493","495","499","493","494","500","500","501","504","503","501"
"0093","pop1","500","503","501","508","507","505","492","505","506","505","494","496","499","498","499","510","496","498","495","493","500","507","492","492","499","498","494","505","494","499","504","504","492","492","510","501","493","504","495","495"
"0094","pop1","510","499","492","491","506","505","492","502","504","503","493","498","505","504","510","504","498","504","494","499","495","500","502","494","506","505","492","495","497","494","496","508","493","491","500","508","501","501","507","503"
"0095","pop1","510","500","492","509","505","505","505","502","506","505","494","492","500","495","510","497","502","503","496","502","495","500","497","494","503","500","506","495","493","496","505","496","492","497","502","501","501","493","507","508"
"0096","pop1","508","496","492","499","505","504","493","492","505","501","500","496","505","499","499","505","502","492","496","503","500","499","498","494","502","510","505","502","492","496","495","508","493","494","505","508","506","501","502","504"
"0097","pop1","504","507","504","499","506","505","504","501","507","503","495","493","498","498","510","508","497","496","500","497","496","496","496","501","502","498","494","494","492","494","496","504","494","494","509","509","501","507","492","497"
"0098","pop1","502","501","498","498","500","504","502","507","507","499","494","498","499","504","509","504","502","503","498","495","507","494","503","500","498","504","500","494","492","494","494","496","493","497","510","500","493","503","502","505"
"0099","pop1","505","510","499","509","507","504","504","493","506","505","501","499","502","502","494","503","497","498","494","497","496","500","495","497","499","504","500","504","497","495","505","497","495","494","500","509","506","493","502","496"
"0100","pop1","508","507","499","491","507","499","493","503","503","503","494","492","502","504","509","509","500","497","500","501","496","500","496","501","503","505","500","502","497","494","496","504","492","493","508","499","502","508","501","509"
"0101","pop1","501","503","492","493","506","504","501","492","506","504","495","494","499","498","509","504","496","503","496","496","495","494","498","496","506","501","500","501","498","493","494","497","493","493","502","503","505","500","504","493"
"0102","pop1","502","505","499","508","500","503","503","503","506","505","494","503","502","500","510","500","498","492","500","498","507","494","500","501","506","507","504","507","492","493","505","504","492","493","500","503","505","493","504","501"
"0103","pop1","502","502","503","502","500","504","492","499","507","503","491","503","499","495","510","505","502","497","495","495","495","495","495","494","499","499","494","503","494","495","504","504","492","497","510","510","506","509","499","496"
"0104","pop1","502","510","498","498","500","504","496","497","507","508","496","496","505","495","509","498","497","498","500","495","495","493","496","501","506","506","504","502","494","496","505","495","492","493","510","508","501","504","504","504"
"0105","pop1","501","497","492","509","505","504","492","499","507","503","496","497","499","496","509","510","497","497","499","495","509","497","497","501","509","501","500","505","495","491","506","496","492","497","505","508","492","505","504","503"
"0106","pop1","502","507","492","495","499","501","504","493","505","504","500","496","506","500","510","510","497","499","499","495","498","498","501","494","502","505","493","500","495","495","505","495","493","501","500","508","503","499","504","496"
"0107","pop1","501","508","492","497","507","505","492","502","505","501","491","496","499","499","509","496","502","502","498","494","495","500","497","497","503","505","504","504","493","496","496","504","493","499","509","501","493","502","503","493"
"0108","pop1","502","507","504","495","500","506","492","503","506","508","500","499","501","495","510","500","497","503","495","495","496","493","495","498","506","507","503","503","497","494","495","504","492","493","509","504","506","505","493","493"
"0109","pop1","502","505","500","492","507","499","504","506","506","505","495","501","505","502","509","510","496","496","497","496","500","502","495","498","506","500","504","497","497","498","494","506","493","494","510","508","505","493","493","500"
"0110","pop1","502","508","495","496","499","505","494","501","503","503","495","492","495","508","499","510","503","498","499","496","501","502","495","498","506","500","503","505","497","495","494","506","492","494","502","499","505","495","504","504"
"0111","pop1","503","508","499","501","500","507","501","505","506","506","494","493","502","499","510","502","496","496","497","493","501","493","495","494","505","507","497","506","495","495","498","496","492","494","509","508","501","493","501","506"
"0112","pop1","510","508","500","492","499","504","496","502","506","501","495","496","498","496","509","498","502","492","494","496","506","494","503","494","506","508","500","504","494","495","495","497","492","492","508","501","492","500","499","495"
"0113","pop1","510","507","499","508","505","498","504","507","507","507","495","500","499","499","499","510","497","496","500","499","495","500","502","501","504","500","504","505","497","495","505","504","492","500","500","500","505","505","504","509"
"0114","pop1","501","501","499","497","500","507","505","502","506","503","494","501","505","501","509","499","503","498","498","499","508","497","495","501","502","501","504","505","494","495","506","498","494","497","510","501","506","506","493","494"
"0115","pop1","502","508","499","497","507","507","504","504","506","504","501","493","505","499","499","510","503","495","494","496","508","500","501","494","502","498","494","506","491","496","497","508","493","496","505","510","505","504","504","499"
"0116","pop1","502","496","499","498","507","503","503","506","504","503","494","492","494","499","499","502","498","504","498","495","496","502","499","497","498","509","504","508","495","499","495","496","492","493","510","503","506","495","504","501"
"0117","pop1","504","510","500","497","507","508","493","498","505","507","491","494","499","501","499","501","496","503","495","496","496","510","496","500","498","500","506","492","494","495","505","495","493","496","510","500","492","508","504","494"
"0118","pop1","508","498","492","499","505","502","494","503","504","503","500","503","500","495","509","508","500","497","496","501","499","497","495","496","498","500","504","504","494","494","496","496","492","492","510","500","492","505","504","499"
"0119","pop1","510","503","492","493","499","505","494","499","507","504","491","499","499","496","499","510","498","495","498","496","495","493","499","494","499","505","494","507","492","494","498","504","492","494","505","499","492","497","499","506"
"0120","pop1","510","498","499","508","505","508","504","505","506","503","495","492","495","503","498","498","496","498","500","499","500","501","495","497","504","500","493","507","497","495","495","496","492","493","510","500","492","504","499","493"
"0121","pop1","501","510","504","498","505","508","493","503","506","507","501","492","505","494","509","498","495","501","496","501","496","495","503","494","505","504","494","495","498","494","495","496","494","497","499","501","506","501","504","493"
"0122","pop1","510","507","499","508","506","504","493","505","505","505","492","503","494","498","509","499","497","496","498","496","501","506","495","500","499","504","504","505","496","496","496","504","492","496","500","502","505","498","502","495"
"0123","pop1","510","506","500","497","505","501","504","506","504","503","495","492","505","498","509","508","497","498","499","495","500","501","502","499","506","499","499","494","497","493","496","504","493","493","500","502","492","504","501","492"
"0124","pop1","500","507","502","498","505","508","493","492","503","501","494","499","494","501","499","510","496","495","499","496","494","494","495","495","499","504","494","507","495","493","504","507","493","491","500","503","492","504","504","504"
"0125","pop1","502","507","504","499","500","505","505","505","505","504","494","494","499","495","510","500","497","495","500","495","509","507","498","502","502","507","494","504","492","495","495","494","492","492","500","500","505","509","493","494"
"0126","pop1","502","510","502","498","506","501","504","499","504","503","494","493","500","496","510","510","502","503","495","495","496","495","498","501","499","507","494","504","494","496","505","495","492","494","502","508","492","501","504","504"
"0127","pop1","500","507","495","493","506","499","493","496","504","504","500","492","499","501","509","497","496","503","494","496","498","497","503","501","502","498","494","495","494","495","506","506","492","492","500","499","493","500","504","493"
"0128","pop1","507","507","499","509","507","507","504","504","505","504","492","499","502","499","509","508","502","495","498","493","495","493","499","492","503","509","504","505","497","497","504","504","492","493","508","498","495","493","504","509"
"0129","pop1","500","500","492","491","507","502","504","502","505","505","495","492","495","495","509","510","497","497","499","496","495","497","498","499","505","504","501","506","497","495","504","504","494","494","509","509","492","503","503","503"
"0130","pop1","495","507","496","506","507","505","496","505","505","507","496","493","499","495","499","498","497","503","497","496","500","500","498","502","506","508","502","506","498","496","504","493","493","501","505","500","492","492","502","499"
"0131","pop1","508","496","502","508","500","505","504","499","508","509","492","497","500","504","509","509","500","497","496","501","495","495","495","501","499","500","494","506","497","495","504","507","493","491","505","497","495","495","502","494"
"0132","pop1","502","510","509","509","505","504","504","494","504","502","496","496","502","503","499","499","500","497","494","496","495","498","495","500","503","498","503","496","497","495","504","497","492","492","501","503","500","507","499","493"
"0133","pop1","503","498","499","495","507","498","492","505","507","504","492","503","505","503","510","508","502","500","500","502","494","497","499","492","505","507","503","507","492","493","496","504","492","494","509","509","492","493","493","493"
"0134","pop1","502","507","503","492","507","504","504","497","504","503","493","492","497","499","509","510","502","497","498","499","496","498","498","494","499","499","500","494","492","496","497","493","492","493","500","504","492","505","504","494"
"0135","pop1","502","501","499","496","507","504","494","492","506","507","495","498","497","496","509","499","502","498","497","495","501","501","494","494","498","501","494","504","497","495","504","504","493","494","509","498","501","505","501","508"
"0136","pop1","501","498","502","497","505","501","505","502","507","504","501","492","497","499","510","497","502","500","498","499","500","501","499","492","506","502","501","504","498","493","495","493","493","494","509","508","495","493","504","499"
"0137","pop1","507","498","492","491","506","505","505","498","504","503","491","496","499","498","509","499","497","503","499","501","501","507","503","492","505","504","505","506","497","496","496","504","493","493","501","501","493","504","507","493"
"0138","pop1","502","510","500","497","507","507","494","498","508","503","494","496","501","495","497","502","502","504","495","501","501","493","492","492","502","504","499","504","495","495","495","498","492","492","501","498","492","503","493","493"
"0139","pop1","502","501","491","509","505","504","504","492","508","503","493","503","499","495","498","494","502","497","495","496","495","497","497","500","499","501","502","507","497","493","504","493","492","493","508","498","493","508","502","502"
"0140","pop1","502","500","499","498","507","499","505","506","503","503","491","493","499","498","498","496","498","498","496","496","495","497","500","494","502","504","505","507","498","493","495","496","492","493","510","503","495","508","499","500"
"0141","pop1","501","510","500","493","498","504","492","498","506","505","491","501","501","503","509","508","500","496","498","495","496","495","502","494","503","504","504","504","491","496","494","497","492","496","500","500","492","501","493","495"
"0142","pop1","500","500","499","499","499","508","504","504","506","506","494","493","505","499","510","506","496","498","500","499","496","497","499","500","506","502","493","505","497","498","504","508","492","498","510","509","505","505","502","499"
"0143","pop1","505","509","504","504","506","498","504","493","505","502","495","503","494","503","499","497","502","496","498","495","507","507","498","500","499","508","500","505","497","495","506","497","492","494","503","504","506","504","502","495"
"0144","pop1","501","500","500","507","500","499","504","493","507","504","495","493","496","504","509","510","495","499","499","495","500","497","495","502","499","497","503","495","498","493","496","497","493","501","499","499","493","504","504","493"
"0145","pop1","501","500","499","495","505","504","493","492","506","504","496","492","498","501","510","498","500","498","500","494","495","498","498","502","506","504","504","505","497","494","495","494","492","491","509","504","505","505","499","495"
"0146","pop1","505","507","493","496","505","504","505","505","506","503","491","493","495","495","510","510","497","495","497","499","495","498","497","494","502","498","504","507","497","494","494","504","493","499","500","500","492","501","504","495"
"0147","pop1","502","510","502","499","507","503","501","492","506","507","493","497","499","504","509","498","502","498","495","496","496","501","502","494","506","505","500","500","494","493","496","503","492","493","510","508","503","499","499","503"
"0148","pop1","508","499","502","499","500","506","504","507","505","504","493","497","499","501","509","499","502","502","499","495","500","506","495","500","506","507","501","504","497","495","498","504","494","497","500","498","501","503","500","492"
"0149","pop1","509","507","493","507","505","504","504","504","505","507","498","497","501","495","499","510","502","497","497","495","496","500","493","497","499","502","494","494","497","493","495","494","493","495","508","501","505","502","502","504"
"0150","pop1","496","506","499","498","507","505","505","505","506","505","500","496","499","500","499","510","500","496","499","496","494","493","499","494","499","504","493","505","492","497","494","496","492","495","500","508","492","506","503","493"
"0151","pop1","504","502","499","493","507","505","494","501","507","501","495","492","499","495","509","504","497","498","499","495","495","495","499","501","502","505","494","505","497","495","504","508","492","494","509","509","504","504","503","493"
"0152","pop1","496","499","498","508","500","499","504","493","506","503","496","496","502","502","497","500","497","497","495","493","501","509","494","494","499","498","500","494","492","497","495","507","493","494","500","509","505","505","502","505"
"0153","pop1","502","502","503","499","505","508","494","493","506","507","500","496","499","501","510","497","503","498","496","501","495","495","502","496","505","509","494","494","497","495","504","504","493","499","500","508","503","500","504","504"
