20,5000,2,2500,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,pop1,pop2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0015","pop1","502","498","509","506","498","494","499","502","502","500","494","492","505","494","505","499","498","497","491","502","502","503","498","496","493","504","500","503","492","500","500","502","492","499","497","497","494","494","509","503"
"0016","pop1","506","505","505","509","498","495","503","504","503","499","497","495","507","497","505","505","505","505","491","494","503","505","500","504","494","504","499","498","501","505","502","503","505","503","502","508","493","495","496","498"
"0017","pop1","503","501","507","506","499","500","495","497","500","499","496","494","510","497","500","504","498","502","491","497","506","507","499","496","505","491","493","502","503","500","500","499","492","503","498","507","495","494","509","496"
"0018","pop1","502","502","508","506","499","491","500","497","502","500","494","507","507","500","505","499","504","496","492","492","499","499","501","504","494","491","498","492","499","503","500","500","501","493","499","502","494","492","509","496"
"0019","pop1","503","502","503","509","495","494","503","504","503","499","496","496","498","504","506","506","504","496","492","493","504","500","500","504","492","503","496","498","500","500","502","499","504","507","503","502","494","503","510","504"
"0020","pop1","502","501","508","503","509","498","504","496","502","501","492","492","498","506","505","501","504","497","492","491","503","500","500","499","493","491","493","500","504","491","505","505","499","504","497","504","495","495","507","507"
"0021","pop1","503","502","503","510","499","491","496","501","502","502","499","491","507","501","500","505","497","495","491","502","502","506","505","501","504","505","503","503","503","497","500","503","502","504","497","499","495","494","499","509"
"0022","pop1","506","499","508","506","500","492","498","497","503","503","494","508","505","494","500","503","503","496","491","494","504","504","495","501","504","505","500","503","492","501","501","499","501","504","499","500","495","494","510","497"
"0023","pop1","509","508","508","507","498","496","498","508","502","500","493","492","508","508","505","509","504","497","492","502","501","507","502","496","504","491","501","495","504","502","502","499","492","503","499","504","495","494","508","503"
"0024","pop1","503","499","507","507","498","498","500","508","501","507","499","508","509","501","507","499","497","505","493","506","503","505","502","497","492","491","496","499","503","501","502","504","508","502","502","500","495","494","508","509"
"0025","pop1","503","504","508","508","498","498","504","505","502","507","496","509","507","507","505","507","504","505","492","494","507","507","500","504","493","491","502","492","491","503","502","502","501","501","502","505","495","494","510","510"
"0026","pop1","504","510","505","509","499","494","504","498","502","504","496","495","508","505","509","507","504","506","494","498","503","504","500","496","492","504","496","501","501","500","500","503","503","502","503","499","495","498","507","507"
"0027","pop1","503","509","508","508","499","498","504","504","500","499","509","497","508","505","504","508","504","496","491","505","506","500","500","497","492","506","493","495","501","501","500","502","494","498","502","500","495","494","498","498"
"0028","pop1","503","498","508","508","496","500","495","497","500","499","493","498","497","494","510","503","504","503","492","494","502","505","505","503","507","491","493","497","492","501","500","500","501","494","497","505","495","495","508","498"
"0029","pop1","502","499","508","507","498","495","500","502","501","498","496","497","499","503","505","507","503","498","494","504","502","500","496","504","491","508","493","502","499","501","502","503","495","506","503","502","495","491","509","510"
"0030","pop1","501","505","507","509","500","501","505","500","500","500","494","507","504","505","505","510","503","505","492","494","505","500","502","498","491","503","498","497","492","500","500","501","494","498","502","498","495","494","509","507"
"0031","pop1","503","509","508","509","498","491","500","502","501","499","497","492","497","508","505","505","504","504","492","502","506","497","503","501","492","504","502","503","497","509","502","504","503","506","500","501","495","494","509","510"
"0032","pop1","506","506","508","507","500","491","504","500","501","500","494","494","507","501","500","506","497","496","492","495","504","500","505","499","492","507","493","493","503","500","500","502","504","504","503","506","495","494","509","498"
"0033","pop1","502","499","508","505","498","495","499","503","502","499","509","497","510","500","500","507","504","504","492","497","499","503","501","504","504","495","502","503","492","497","503","504","503","504","500","507","495","495","508","502"
"0034","pop1","505","508","508","505","509","494","499","494","500","500","493","492","509","505","500","509","505","505","491","504","506","508","498","499","504","506","496","501","493","492","499","504","501","492","502","498","493","495","498","503"
"0035","pop1","504","504","508","509","498","500","499","504","502","499","509","507","501","499","500","505","496","506","493","494","502","497","500","496","493","504","496","495","493","502","502","504","501","504","506","504","495","495","510","510"
"0036","pop1","506","509","508","508","498","496","504","500","502","501","494","494","507","494","500","509","504","504","495","505","501","500","499","495","492","491","499","502","492","502","502","504","503","493","503","497","495","495","508","510"
"0037","pop1","503","500","506","506","498","498","500","500","500","499","497","497","509","498","500","510","505","496","492","492","506","505","500","499","505","491","501","499","503","500","500","502","502","506","497","508","494","503","508","499"
"0038","pop1","506","509","507","510","499","500","499","499","499","499","496","491","500","506","500","504","505","505","491","494","503","500","500","498","493","492","493","502","501","501","501","502","492","500","501","493","495","497","509","509"
"0039","pop1","501","506","508","509","509","491","504","501","499","504","499","491","508","505","500","502","504","503","492","494","501","507","497","501","492","507","501","504","499","503","500","502","508","503","499","504","493","495","496","497"
"0040","pop1","498","498","503","509","499","500","498","500","502","503","499","510","497","502","505","507","504","496","491","494","502","499","505","500","504","495","496","494","509","500","504","497","508","502","500","501","494","494","508","508"
"0041","pop1","499","500","509","509","499","498","499","497","497","497","497","510","509","505","505","507","495","495","506","504","503","500","498","499","492","504","496","498","503","500","499","504","505","500","499","505","495","494","508","499"
"0042","pop1","502","504","510","510","496","501","498","506","499","499","494","508","499","495","505","510","504","503","497","504","507","507","495","501","504","495","495","492","499","497","500","502","503","500","500","505","495","494","509","498"
"0043","pop1","503","503","509","509","498","498","504","498","501","498","496","497","508","494","499","508","495","495","496","496","501","507","500","496","492","492","493","493","499","501","502","498","503","494","500","501","494","494","508","498"
"0044","pop1","504","509","508","508","499","493","503","496","502","501","496","496","508","502","506","502","503","497","492","502","501","503","500","495","504","507","499","494","500","505","501","503","508","508","503","503","500","494","508","498"
"0045","pop1","503","504","508","507","498","496","505","496","503","506","496","493","507","505","499","508","497","505","492","491","501","501","500","497","492","494","500","499","501","500","500","502","503","503","502","500","493","497","499","496"
"0046","pop1","503","500","508","509","509","499","504","500","499","498","509","509","501","502","504","509","497","496","491","494","507","500","503","498","504","491","501","498","496","496","502","502","505","508","503","499","495","494","498","501"
"0047","pop1","503","502","506","510","499","500","498","501","500","503","497","508","507","494","504","503","498","496","492","494","502","506","497","501","493","503","499","492","498","508","502","503","505","503","502","505","494","492","509","500"
"0048","pop1","503","505","508","505","501","492","504","502","501","500","493","493","508","499","504","507","504","496","494","495","506","504","500","495","492","504","499","498","492","500","499","498","494","504","502","505","494","503","497","497"
"0049","pop1","503","505","507","509","495","494","505","502","500","500","495","492","500","499","506","504","497","497","492","491","506","500","498","496","492","495","499","498","493","500","502","499","501","502","497","504","495","494","510","503"
"0050","pop1","503","506","508","510","498","500","499","499","500","499","496","499","497","500","506","505","497","496","492","494","506","504","500","504","494","504","499","499","501","500","502","504","502","500","499","498","495","495","509","509"
"0051","pop1","503","498","508","507","499","496","504","501","502","501","497","507","498","496","500","500","504","505","492","494","505","505","497","501","491","495","495","502","502","507","501","501","505","503","504","505","495","494","508","497"
"0052","pop1","503","505","508","510","499","498","495","498","502","498","496","491","501","495","508","498","498","497","491","496","502","499","505","500","492","508","493","493","492","492","501","499","501","506","504","500","495","496","498","498"
"0053","pop1","503","501","508","509","509","498","497","502","500","499","491","509","507","502","505","508","503","497","492","495","501","503","503","495","493","495","495","498","493","503","501","498","506","504","503","505","495","495","510","503"
"0054","pop1","503","499","505","503","498","498","495","497","500","500","509","495","499","495","506","506","504","495","492","505","503","505","500","497","495","495","500","502","492","497","501","502","492","506","506","500","494","494","508","510"
"0055","pop1","501","501","505","509","498","495","505","497","502","501","495","492","508","495","505","504","496","495","491","491","506","500","496","495","504","491","495","492","497","501","505","504","503","498","508","508","495","494","509","510"
"0056","pop1","504","505","504","510","496","500","499","505","501","506","496","508","498","496","509","507","505","505","492","491","507","497","503","501","491","508","493","499","503","503","500","499","505","498","504","498","495","495","509","507"
"0057","pop1","503","506","507","505","498","498","504","500","500","508","496","495","507","501","500","504","496","506","494","502","504","504","505","495","505","505","500","495","503","507","500","498","508","499","497","504","495","494","508","509"
"0058","pop1","504","498","505","509","495","504","505","497","502","499","496","494","507","498","500","502","497","505","492","491","504","500","502","496","494","507","500","495","492","509","500","500","492","506","503","504","495","494","508","509"
"0059","pop1","503","509","508","507","496","495","499","505","501","498","509","492","497","494","509","503","504","505","492","494","502","501","500","495","492","492","493","496","493","503","499","504","493","504","503","500","494","496","508","496"
"0060","pop1","499","499","508","505","496","495","504","508","502","498","496","496","504","505","506","503","504","502","492","494","503","503","503","498","504","503","493","494","503","498","502","502","492","503","497","499","495","497","509","496"
"0061","pop1","502","504","508","509","500","494","504","500","502","498","496","494","498","505","500","506","504","506","494","495","502","506","498","501","504","503","496","502","503","505","501","498","505","498","504","505","495","496","499","507"
"0062","pop1","505","499","507","503","499","499","504","498","501","498","494","498","508","499","505","502","504","502","491","503","506","504","502","496","493","503","496","503","503","501","500","502","502","506","499","505","495","494","508","496"
"0063","pop1","505","505","509","506","499","498","504","498","502","501","496","492","501","508","505","508","498","499","492","496","506","504","501","504","504","491","499","499","500","498","502","502","501","494","499","505","494","491","509","498"
"0064","pop1","503","502","507","510","499","499","505","494","502","500","496","494","507","508","500","504","497","496","491","493","504","500","505","504","491","506","495","495","492","491","502","499","505","500","497","505","495","494","510","496"
"0065","pop1","503","500","508","508","501","501","499","503","501","498","509","495","501","497","505","504","504","495","492","504","506","505","502","501","492","492","496","499","503","509","500","499","493","504","497","506","493","495","499","510"
"0066","pop1","508","508","508","509","491","492","502","506","502","500","496","509","501","494","505","508","504","503","492","502","507","505","495","493","493","503","500","502","492","503","500","502","501","506","506","504","495","495","508","510"
"0067","pop1","503","509","508","505","499","499","504","508","502","501","494","493","501","505","506","510","504","505","491","496","506","505","497","494","493","492","496","496","501","500","500","500","498","504","503","496","495","494","508","502"
"0068","pop1","503","499","508","509","498","500","504","500","505","503","509","507","507","506","509","507","504","505","493","506","506","505","496","501","505","491","493","495","493","501","500","502","492","493","499","499","495","495","509","509"
"0069","pop1","502","505","508","508","498","496","498","500","498","506","495","508","510","497","505","509","503","496","491","499","501","500","502","500","493","507","493","502","501","501","502","498","503","502","503","499","495","500","498","502"
"0070","pop1","502","498","503","509","498","498","504","498","502","500","499","495","507","501","505","508","498","497","492","495","506","503","497","496","495","506","499","497","503","503","500","499","506","497","500","498","495","494","499","509"
"0071","pop1","502","505","508","505","496","496","503","504","503","499","494","495","497","498","506","510","504","503","493","497","505","500","500","498","493","506","500","492","503","497","500","501","505","506","499","505","495","496","508","500"
"0072","pop1","506","506","509","509","502","501","504","500","499","498","497","495","500","506","505","505","502","506","492","494","506","499","503","496","492","491","493","496","501","506","500","499","504","491","500","505","495","495","509","501"
"0073","pop1","506","499","507","505","496","491","500","502","501","500","493","507","499","502","505","508","498","497","494","497","499","497","499","496","495","503","498","503","493","500","501","503","508","506","503","504","494","503","499","509"
"0074","pop1","503","501","507","510","509","498","500","508","501","497","494","509","508","498","499","499","504","497","493","495","501","505","502","498","492","504","495","494","499","498","501","504","503","506","499","502","495","496","509","496"
"0075","pop1","505","509","503","509","499","504","500","500","502","499","494","493","497","508","506","503","504","505","491","493","503","504","499","499","493","492","499","495","509","501","502","504","505","503","503","505","495","494","508","508"
"0076","pop1","503","502","508","504","501","495","499","505","502","499","497","510","497","505","506","506","502","496","492","497","506","503","498","498","503","506","500","494","492","492","500","500","504","504","503","507","495","495","510","496"
"0077","pop1","503","504","508","506","509","501","503","504","502","499","496","495","507","506","504","501","497","497","491","494","506","505","500","497","504","491","502","503","492","501","504","504","494","507","499","500","495","492","496","498"
"0078","pop1","505","505","508","509","496","510","504","501","503","503","499","491","501","499","506","507","504","503","494","494","506","500","502","501","492","491","493","494","499","504","501","504","492","500","497","504","495","495","509","498"
"0079","pop1","503","501","505","504","498","496","500","502","502","501","496","509","506","503","506","505","504","505","492","492","501","507","498","499","493","492","493","494","491","507","500","502","506","493","499","506","495","495","508","498"
"0080","pop1","503","501","508","509","498","495","505","497","502","501","494","508","507","497","506","501","497","497","492","506","504","500","500","501","492","504","499","492","503","500","500","505","495","503","503","506","495","496","510","498"
"0081","pop1","498","500","507","510","499","491","498","500","502","501","509","501","500","505","500","509","502","506","491","494","507","504","498","498","492","505","502","502","492","497","500","502","503","498","502","501","495","495","509","500"
"0082","pop1","502","504","508","507","491","494","498","497","500","498","493","510","508","508","506","504","496","496","491","494","506","500","500","499","492","491","498","502","492","501","500","501","492","502","505","505","495","496","508","500"
"0083","pop1","503","497","509","509","499","496","504","497","506","506","496","495","510","499","505","509","506","495","491","496","502","499","496","501","492","492","493","499","502","500","503","499","505","504","497","506","494","497","509","509"
"0084","pop1","503","501","508","509","499","492","499","499","505","499","494","493","500","505","502","508","505","496","493","506","506","500","499","496","506","508","494","503","503","509","502","499","505","505","503","505","495","494","497","501"
"0085","pop1","505","505","505","509","498","495","500","497","502","501","494","493","509","506","500","501","503","497","494","504","506","499","498","499","493","491","493","497","503","503","502","499","501","501","503","504","495","498","499","496"
"0086","pop1","501","507","508","509","501","494","500","496","502","501","491","497","497","505","506","505","505","495","492","507","506","499","496","501","493","503","496","500","503","497","500","502","499","504","503","506","495","494","508","510"
"0087","pop1","501","504","508","504","499","499","500","497","501","499","494","508","509","501","504","510","497","497","491","493","499","507","499","495","494","495","500","499","492","503","503","504","503","504","497","500","495","495","499","497"
"0088","pop1","499","500","507","506","499","498","504","500","500","500","491","495","507","500","507","508","504","506","493","502","506","504","500","504","504","491","493","502","509","502","501","502","503","491","499","501","498","494","496","498"
"0089","pop1","502","504","507","509","498","496","498","500","500","499","496","494","499","495","500","506","497","505","496","495","501","505","500","498","492","503","492","504","497","501","500","502","505","494","504","505","493","494","509","510"
"0090","pop1","503","502","505","506","498","495","504","496","502","498","496","493","509","505","500","507","503","496","492","494","506","508","505","496","504","495","503","497","492","500","501","501","492","502","503","507","496","496","508","510"
"0091","pop1","503","501","508","509","498","498","502","501","502","499","496","493","497","508","502","507","497","505","494","497","502","506","498","495","493","491","503","504","492","501","500","504","501","503","503","504","496","496","509","509"
"0092","pop1","502","497","508","504","501","494","499","497","502","507","496","495","509","503","507","501","503","506","491","495","499","501","503","504","504","503","493","503","504","501","500","502","492","503","499","502","494","496","510","507"
"0093","pop1","503","504","508","509","498","504","504","494","502","503","496","494","500","495","503","501","497","494","492","494","506","504","499","499","491","491","501","492","499","492","500","504","503","502","499","508","500","494","508","497"
"0094","pop1","501","504","505","505","498","498","504","495","502","499","501","492","504","505","500","504","495","495","492","493","502","506","500","498","493","492","495","503","492","501","498","498","503","502","504","505","495","500","507","501"
"0095","pop1","505","499","505","509","497","501","504","500","502","499","496","508","497","499","504","508","505","506","491","498","507","500","500","495","492","504","496","501","503","501","500","500","501","502","497","499","495","494","508","498"
"0096","pop1","502","507","508","503","498","496","499","504","502","501","501","505","509","501","506","504","498","496","492","496","502","501","499","501","492","491","492","497","492","501","500","502","499","500","499","505","493","495","510","507"
"0097","pop1","501","505","505","503","498","491","499","500","500","499","496","494","498","494","506","502","503","501","492","505","505","497","500","495","492","505","499","495","493","500","501","503","503","509","497","500","495","492","510","497"
"0098","pop1","502","501","508","509","509","501","499","499","501","499","496","496","497","500","500","501","497","506","492","494","502","507","503","496","505","495","499","503","501","500","500","504","503","491","502","509","498","494","508","507"
"0099","pop1","502","504","508","507","500","495","504","506","502","501","501","495","498","504","502","507","502","496","491","493","506","505","499","495","505","495","496","499","493","498","500","501","492","502","499","493","498","496","508","509"
"0100","pop1","502","509","508","505","498","495","499","504","502","503","493","507","507","498","502","499","505","495","492","495","499","501","495","495","492","506","493","500","492","500","500","504","494","500","504","498","495","494","509","500"
"0101","pop1","503","504","508","506","500","495","499","500","501","497","495","493","509","496","500","508","504","496","491","491","507","504","496","495","491","491","503","503","493","492","503","504","505","500","502","504","495","497","508","502"
"0102","pop1","503","501","508","504","500","492","508","502","500","499","496","508","507","507","502","508","504","495","492","497","506","505","500","500","493","504","498","502","501","501","502","502","506","504","503","504","495","495","496","504"
"0103","pop1","503","497","507","505","499","498","500","501","500","499","499","497","497","495","506","504","504","504","491","494","501","507","495","494","492","505","499","492","492","501","502","499","492","503","501","507","495","494","509","507"
"0104","pop1","503","502","509","509","496","500","498","500","502","501","494","509","498","506","507","499","496","493","493","503","502","501","505","496","504","507","495","497","497","506","501","498","501","500","508","504","494","494","508","499"
"0105","pop1","501","498","503","509","491","493","499","499","502","503","491","507","509","504","505","507","504","504","492","493","502","501","496","501","504","505","500","494","503","500","500","503","494","499","497","501","494","494","510","500"
"0106","pop1","505","497","507","509","499","510","498","497","501","500","501","493","499","506","504","501","497","505","495","504","502","505","496","495","492","495","499","502","492","502","502","504","492","491","499","499","495","495","508","499"
"0107","pop1","499","509","508","504","496","494","503","508","503","498","497","492","500","505","506","502","504","498","493","495","499","503","502","500","491","495","496","495","501","498","501","502","493","500","502","502","494","496","509","510"
"0108","pop1","501","509","507","503","496","495","500","502","502","502","493","492","499","494","502","510","503","497","491","494","499","500","496","495","493","504","496","495","499","508","501","502","501","492","503","504","495","495","498","497"
"0109","pop1","502","504","509","509","500","501","503","498","502","501","499","494","497","508","506","510","497","496","495","504","505","500","500","500","494","503","500","495","504","491","500","502","506","493","497","497","495","496","508","503"
"0110","pop1","503","501","504","502","501","494","505","494","502","497","496","497","506","496","500","509","497","496","492","504","502","506","500","501","491","495","500","495","504","503","500","505","503","507","499","501","495","494","499","499"
"0111","pop1","501","498","505","509","498","500","499","500","502","502","497","497","508","498","506","501","497","505","493","506","502","501","500","504","494","503","493","500","493","501","502","499","505","494","503","503","495","496","508","501"
"0112","pop1","499","498","507","509","496","506","504","496","499","499","499","495","499","495","506","505","504","505","494","495","503","507","497","496","494","507","500","497","503","497","499","504","501","506","500","498","494","496","510","495"
"0113","pop1","501","506","508","508","498","500","494","494","501","500","496","510","500","494","506","509","503","502","496","497","499","503","497","501","492","495","493","495","492","500","500","502","503","506","497","502","493","493","508","509"
"0114","pop1","499","496","509","509","496","495","505","500","500","503","496","509","497","508","509","501","504","505","492","493","506","501","498","501","505","491","499","502","492","503","500","498","505","492","503","504","493","496","499","509"
"0115","pop1","501","506","508","509","494","492","499","496","502","498","493","507","509","508","505","505","505","505","491","497","501","503","496","496","504","506","493","494","497","501","500","499","505","504","497","499","495","494","496","497"
"0116","pop1","503","505","505","509","498","500","499","504","501","500","494","492","497","504","506","505","504","497","493","496","502","506","499","501","492","491","495","502","497","496","500","500","494","491","500","500","495","494","508","502"
"0117","pop1","506","509","508","507","509","499","499","508","502","500","491","492","497","499","500","505","497","505","492","494","506","500","499","501","504","503","499","492","492","500","502","502","498","504","506","500","495","496","509","510"
"0118","pop1","503","502","508","509","500","491","500","508","502","501","494","508","507","499","505","508","504","498","491","493","501","504","496","504","492","507","500","497","509","501","500","502","505","503","502","507","495","496","508","500"
"0119","pop1","503","502","509","504","498","498","504","496","499","506","491","497","498","506","500","503","498","505","494","504","507","500","495","495","493","495","500","497","503","497","500","505","498","504","497","505","494","496","508","507"
"0120","pop1","504","505","508","506","499","496","504","508","501","499","499","509","503","502","504","508","497","506","492","492","506","500","503","500","495","503","502","497","503","503","501","504","506","506","499","499","495","494","508","496"
"0121","pop1","505","510","507","510","494","494","499","498","501","501","494","497","510","507","502","504","495","507","492","491","503","500","499","495","504","491","499","499","502","500","500","499","503","503","502","500","494","494","509","497"
"0122","pop1","504","499","508","510","509","499","505","500","502","505","496","496","507","507","506","502","505","495","492","494","503","503","503","495","491","491","500","494","493","501","500","502","506","493","497","506","495","494","510","506"
"0123","pop1","503","504","507","510","499","491","500","500","502","501","507","507","499","495","505","507","504","503","494","503","503","500","497","495","492","504","500","500","492","500","501","502","492","499","500","505","495","494","509","509"
"0124","pop1","501","501","503","510","496","494","504","497","502","498","499","491","508","495","502","503","504","497","492","494","502","500","500","496","493","491","501","494","502","498","501","501","502","507","503","499","495","496","500","502"
"0125","pop1","504","499","505","509","498","495","497","496","500","503","494","510","501","499","500","506","504","505","496","497","502","500","502","496","493","491","495","503","497","497","499","499","492","491","499","504","494","492","508","499"
"0126","pop1","502","508","508","509","496","496","495","498","502","501","496","495","505","505","505","508","504","502","492","491","500","500","496","495","492","492","498","502","496","498","500","501","502","502","500","505","493","496","508","507"
"0127","pop1","502","502","507","506","500","500","504","502","500","498","494","507","507","497","505","505","497","496","492","491","502","506","498","498","493","495","493","496","499","503","502","499","508","502","503","506","495","495","508","509"
"0128","pop1","501","509","503","504","499","502","504","497","501","500","495","508","507","494","505","504","504","506","492","494","504","504","500","496","493","504","496","492","499","500","502","504","502","500","499","505","495","494","496","503"
"0129","pop1","504","505","505","509","500","494","504","501","501","503","494","492","505","502","506","509","504","504","492","491","502","506","500","498","493","492","501","494","497","497","500","498","505","500","497","500","494","496","499","509"
"0130","pop1","503","505","505","509","499","491","500","501","501","498","496","507","506","495","505","509","504","505","492","496","506","500","499","496","507","503","494","494","503","500","500","502","501","498","503","497","495","496","510","495"
"0131","pop1","503","502","508","509","498","491","505","497","502","500","501","497","498","498","507","507","503","496","492","492","499","507","495","501","495","508","501","499","501","498","503","499","506","504","502","504","494","494","509","510"
"0132","pop1","501","500","508","503","496","494","498","497","500","498","494","491","501","500","506","502","504","498","494","496","503","504","496","495","493","495","496","503","493","497","500","501","504","500","503","499","495","494","509","498"
"0133","pop1","503","501","507","505","499","501","502","496","501","500","496","495","507","495","503","503","506","494","492","491","502","504","504","506","492","491","502","494","497","507","502","504","503","506","506","504","495","494","509","497"
"0134","pop1","501","504","507","510","499","500","502","496","500","503","494","501","500","495","502","499","497","500","493","499","501","503","496","501","492","504","499","502","501","496","503","503","502","504","504","500","494","494","499","497"
"0135","pop1","503","506","507","510","499","500","498","494","501","500","493","492","498","495","505","504","504","499","492","491","504","500","497","495","493","491","493","493","493","501","500","499","492","492","502","504","494","494","508","508"
"0136","pop1","501","500","508","504","501","494","497","501","502","500","496","496","501","497","505","503","503","502","506","506","502","504","503","504","492","503","495","494","493","492","500","500","502","504","499","505","493","494","499","503"
"0137","pop1","503","501","508","504","498","491","499","500","501","497","496","497","510","505","500","504","504","505","493","494","499","499","505","500","492","505","495","498","502","502","500","503","501","497","503","502","494","494","496","496"
"0138","pop1","501","509","509","506","509","500","498","502","502","499","499","492","501","505","505","509","503","502","494","497","506","500","503","500","492","506","502","492","509","501","501","501","505","503","508","506","495","494","496","503"
"0139","pop1","503","502","508","508","496","502","499","500","502","501","496","495","497","500","506","505","504","497","492","494","504","504","495","493","492","492","499","503","492","492","501","502","505","506","505","498","495","496","499","500"
"0140","pop1","502","505","508","505","498","496","495","505","502","503","493","493","507","507","504","509","497","496","491","493","502","499","498","495","493","503","496","495","492","500","501","501","505","506","502","498","495","494","499","502"
"0141","pop1","502","501","505","509","496","495","499","500","500","497","496","509","508","502","500","500","505","496","494","502","507","505","500","496","493","508","499","497","503","500","502","499","494","506","503","499","495","494","508","510"
"0142","pop1","504","500","508","510","495","504","504","497","502","500","496","497","500","495","504","509","504","506","492","495","502","505","496","495","492","491","494","497","497","500","502","497","501","503","503","505","495","494","510","496"
"0143","pop1","502","501","510","510","499","496","495","494","499","498","496","509","506","496","510","503","504","505","492","491","499","505","500","495","492","504","493","498","503","497","502","503","505","502","503","504","495","496","508","498"
"0144","pop1","505","500","507","504","509","495","499","496","502","499","494","493","506","494","500","502","497","505","493","496","500","498","502","501","504","495","500","502","500","500","502","499","505","494","499","504","495","496","499","510"
"0145","pop1","503","501","503","509","495","494","500","502","500","500","496","498","507","502","507","503","504","504","491","496","506","504","503","496","493","492","496","496","501","500","500","503","493","504","503","492","500","494","499","497"
"0146","pop1","504","499","510","502","501","501","504","500","499","499","491","497","507","498","505","509","502","496","494","497","506","507","503","501","507","503","501","499","503","501","501","502","501","500","505","501","495","500","508","509"
"0147","pop1","501","499","508","508","498","491","499","497","501","498","496","494","510","508","506","505","497","505","492","494","502","508","499","501","492","496","499","502","500","494","500","501","505","504","499","504","495","495","509","509"
"0148","pop1","502","501","508","505","499","491","504","505","501","497","496","497","507","501","500","502","505","505","491","507","502","505","500","500","492","507","496","495","492","492","501","499","506","506","502","505","497","496","508","509"
"0149","pop1","506","498","508","509","498","502","498","502","502","498","494","492","508","505","500","505","504","498","491","495","499","503","503","497","493","508","493","503","493","503","500","501","503","498","503","499","500","491","508","508"
"0150","pop1","505","508","508","510","496","501","503","502","500","503","497","510","503","496","506","499","504","495","491","505","505","505","498","496","504","491","496","500","493","501","502","505","503","498","504","505","493","494","498","498"
"0151","pop1","504","506","508","505","494","494","500","502","502","500","491","507","509","497","504","509","504","497","492","496","502","507","495","501","492","508","495","502","499","499","501","503","502","502","499","498","495","495","508","509"
"0152","pop1","504","505","508","507","496","495","495","505","501","506","501","495","509","500","500","505","502","505","492","507","505","498","500","498","492","491","500","498","509","501","500","502","506","507","503","499","503","496","499","510"
"0153","pop1","502","504","508","509","496","495","504","500","503","504","495","498","508","502","505","499","503","496","492","496","502","504","498","504","505","491","499","498","497","501","500","501","492","504","505","507","495","496","498","504"
