20,5000,2,2500,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,pop1,pop2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0019","pop1","504","503","502","494","504","506","499","492","492","492","499","502","501","503","503","505","499","506","494","510","501","508","502","500","498","505","496","497","498","498","498","498","493","496","498","495","498","501","509","502"
"0020","pop1","509","502","497","495","505","502","494","495","492","493","507","500","501","503","503","503","495","502","507","509","504","507","498","502","499","509","498","498","498","497","500","507","498","497","496","494","503","493","507","504"
"0021","pop1","509","503","499","494","503","497","493","499","492","491","502","498","500","510","504","500","495","500","509","509","501","500","509","498","500","498","496","497","499","496","498","508","496","509","501","500","498","503","507","502"
"0022","pop1","500","502","493","492","505","504","494","498","497","493","507","506","502","501","501","504","498","500","504","492","492","501","508","507","502","503","494","495","497","497","502","500","498","498","495","492","502","497","507","508"
"0023","pop1","510","501","492","498","505","502","492","498","497","492","499","501","500","504","504","500","495","496","508","508","501","504","503","499","509","503","499","501","497","499","507","501","493","502","495","491","502","497","508","510"
"0024","pop1","500","507","502","502","505","503","501","494","492","498","500","506","503","503","501","502","497","498","507","508","506","509","499","508","505","507","501","495","497","500","508","507","493","495","498","500","498","496","505","509"
"0025","pop1","510","509","499","497","505","505","500","492","494","493","499","509","505","501","503","504","499","500","507","508","506","502","509","506","505","509","499","498","498","496","502","510","498","493","494","497","498","494","507","509"
"0026","pop1","500","501","495","501","505","504","499","502","497","492","503","501","502","502","503","502","498","502","507","510","502","502","509","507","501","501","498","500","495","497","507","509","492","495","496","495","499","494","505","509"
"0027","pop1","509","509","495","494","504","504","491","499","495","493","507","499","501","506","499","505","499","502","509","510","506","500","503","503","505","508","497","501","498","494","497","504","497","496","501","500","502","497","507","508"
"0028","pop1","500","501","496","494","504","504","494","499","492","493","499","498","503","508","501","502","496","502","507","498","507","507","505","501","504","507","501","501","498","497","498","501","493","504","499","499","499","500","509","502"
"0029","pop1","500","505","497","494","504","504","496","499","495","493","499","500","502","501","504","500","497","500","494","508","500","507","509","507","504","505","498","501","498","497","497","499","498","493","502","500","498","494","507","509"
"0030","pop1","510","503","493","494","505","503","499","499","492","495","508","506","502","505","501","505","502","501","493","506","505","505","509","505","504","504","494","497","498","497","508","500","504","509","495","499","500","500","500","502"
"0031","pop1","509","502","495","495","504","504","493","493","492","495","506","509","505","503","499","502","499","498","500","492","507","502","504","501","509","503","499","500","497","504","500","509","509","495","496","497","493","494","503","502"
"0032","pop1","510","502","494","503","497","497","499","497","492","495","499","500","507","504","503","503","499","499","504","506","507","509","510","507","507","508","498","502","494","502","502","495","493","496","500","500","498","491","507","510"
"0033","pop1","500","510","495","496","499","499","499","497","497","495","502","502","501","500","503","500","498","502","504","493","501","507","502","502","499","498","501","493","497","502","498","499","497","497","498","503","502","500","509","501"
"0034","pop1","510","502","493","496","505","505","494","492","491","493","507","507","507","508","499","500","496","498","494","508","502","509","509","509","498","508","499","495","497","494","508","507","493","497","496","497","499","493","508","504"
"0035","pop1","510","507","500","494","505","503","500","500","494","493","504","501","502","501","501","504","498","507","504","508","499","504","509","504","504","504","498","497","498","499","507","504","492","505","493","500","500","501","509","509"
"0036","pop1","500","507","497","493","505","504","500","497","495","494","506","497","505","503","503","504","500","500","493","510","500","508","503","497","504","506","500","497","497","497","507","503","498","497","501","499","502","501","503","508"
"0037","pop1","502","507","493","498","503","504","501","499","492","498","500","501","502","501","505","493","499","498","509","506","501","507","499","507","509","497","496","501","496","502","502","507","498","497","495","499","500","500","508","510"
"0038","pop1","510","507","494","498","505","502","499","492","497","496","499","505","503","508","503","505","496","498","499","509","501","503","505","503","509","507","494","501","495","496","498","508","493","491","496","495","502","500","508","510"
"0039","pop1","509","502","502","493","505","504","501","495","492","493","499","505","501","501","500","494","502","502","501","492","506","509","509","504","499","499","500","497","495","497","502","507","493","509","498","501","500","501","507","507"
"0040","pop1","502","501","496","498","505","503","494","497","497","492","503","503","505","501","502","496","495","499","507","507","506","502","509","509","503","506","498","496","497","499","508","509","493","496","494","495","499","493","505","508"
"0041","pop1","504","502","497","493","497","498","501","491","497","493","498","500","502","503","503","502","497","498","501","494","508","502","503","504","499","507","498","496","501","501","510","506","498","499","501","495","496","500","509","509"
"0042","pop1","509","501","497","498","504","504","499","492","492","492","509","505","501","500","503","496","499","502","501","493","508","495","502","502","500","501","494","501","497","499","502","500","497","495","493","499","498","499","508","502"
"0043","pop1","500","500","497","491","503","496","494","492","491","491","499","501","502","501","501","503","496","500","494","510","502","503","503","504","499","507","501","501","495","501","509","503","497","497","496","492","498","499","507","508"
"0044","pop1","502","501","497","494","505","499","499","499","493","493","501","505","502","502","499","499","495","502","501","509","506","500","506","497","509","503","499","499","497","496","498","509","496","495","501","494","503","501","508","506"
"0045","pop1","503","503","496","494","504","497","501","492","497","492","504","501","501","500","501","502","499","498","493","510","501","505","506","507","502","508","498","502","498","501","509","501","498","497","493","492","497","495","509","502"
"0046","pop1","500","507","502","497","505","496","501","492","491","493","493","494","502","506","500","500","496","501","509","509","505","507","509","506","509","506","498","501","497","497","500","506","492","492","495","499","499","500","509","502"
"0047","pop1","509","505","497","495","504","499","500","494","497","495","507","505","500","508","499","494","496","496","500","509","501","493","503","502","508","508","499","497","495","496","502","498","493","492","494","495","499","493","507","509"
"0048","pop1","502","499","497","498","503","498","500","499","492","493","508","509","502","502","499","504","496","500","507","506","508","502","510","502","498","508","494","495","498","497","502","510","497","492","491","499","496","501","509","509"
"0049","pop1","502","507","493","492","504","502","496","493","492","492","503","506","501","507","503","503","499","501","509","492","501","507","499","502","507","503","498","501","498","496","503","499","506","508","495","499","496","494","509","500"
"0050","pop1","500","501","497","492","504","498","494","499","492","495","507","504","505","507","499","503","502","506","507","498","506","504","503","502","504","508","494","497","498","498","510","497","493","492","496","497","502","495","507","509"
"0051","pop1","502","502","497","495","505","497","494","497","496","491","507","507","501","504","503","502","499","498","508","510","506","501","501","497","504","507","494","498","498","497","508","508","493","492","499","492","496","501","507","502"
"0052","pop1","500","501","495","496","505","504","494","493","498","495","499","509","508","508","501","493","496","499","509","508","505","508","509","502","498","507","494","493","498","498","508","507","498","499","495","491","502","493","507","508"
"0053","pop1","502","503","493","494","505","503","491","499","492","492","498","498","501","504","503","504","498","502","509","508","492","500","509","502","498","505","502","501","497","496","498","503","497","497","502","495","496","502","509","508"
"0054","pop1","510","509","494","492","503","503","499","495","498","493","507","504","505","501","503","505","497","498","505","502","507","509","509","497","504","500","496","501","498","496","509","506","492","502","502","501","499","501","507","502"
"0055","pop1","510","501","493","494","497","502","494","491","497","491","499","499","502","508","503","505","496","502","493","509","506","494","499","499","510","509","498","497","497","499","502","507","498","502","500","499","502","502","507","500"
"0056","pop1","510","507","498","504","503","496","494","493","497","492","504","506","502","501","501","497","498","502","493","509","508","507","503","503","507","497","499","498","497","501","500","497","497","491","495","492","496","493","509","508"
"0057","pop1","510","510","495","494","497","502","501","494","496","494","507","500","501","508","501","500","499","500","501","493","502","502","505","505","507","503","494","501","498","499","500","509","497","492","496","501","496","500","505","501"
"0058","pop1","500","507","493","503","505","506","500","496","497","492","499","498","502","503","500","500","496","498","508","506","506","505","506","510","499","502","499","502","495","499","498","505","492","499","496","495","502","500","507","504"
"0059","pop1","509","506","496","496","505","503","500","491","492","496","501","501","502","505","502","504","499","506","508","492","505","503","505","506","504","497","496","497","495","497","510","497","497","492","496","499","499","503","505","509"
"0060","pop1","510","501","499","496","505","497","494","492","498","493","499","504","502","507","503","502","498","500","509","510","501","508","501","502","509","502","498","496","497","497","502","509","498","492","502","495","499","501","507","505"
"0061","pop1","500","507","497","494","504","498","493","497","492","496","499","505","505","500","503","505","496","497","500","510","505","509","509","502","509","502","498","500","497","497","502","498","493","492","496","500","502","501","505","508"
"0062","pop1","504","502","497","497","503","504","494","493","492","492","507","501","503","503","503","504","496","499","510","510","507","503","509","503","499","503","494","493","495","496","498","509","497","497","495","497","501","495","507","507"
"0063","pop1","500","509","496","496","503","504","494","499","492","498","507","498","501","506","501","500","499","498","494","509","508","502","502","502","500","508","499","495","497","499","508","508","498","492","496","502","499","496","509","508"
"0064","pop1","500","502","495","494","503","504","501","494","497","497","499","504","500","504","501","505","497","499","499","506","492","493","509","502","498","503","499","500","498","495","498","505","493","497","496","499","498","502","507","500"
"0065","pop1","500","509","497","498","505","505","491","499","497","497","500","497","507","507","503","503","498","498","493","507","500","503","502","500","501","506","499","499","498","497","498","507","496","492","502","494","498","501","507","506"
"0066","pop1","510","502","493","494","505","504","494","491","495","502","500","509","503","499","503","505","496","498","500","505","501","500","503","504","497","497","498","498","497","496","510","506","493","493","496","499","496","496","507","508"
"0067","pop1","510","504","497","495","505","504","492","492","497","492","499","506","502","501","502","496","498","502","494","507","506","507","509","502","500","502","494","500","499","499","510","508","493","493","496","495","493","500","509","508"
"0068","pop1","510","502","495","492","504","504","493","492","496","491","499","494","502","501","503","504","499","502","501","510","499","491","499","510","499","509","494","496","498","499","502","500","497","496","498","495","499","500","500","501"
"0069","pop1","509","507","493","494","505","505","500","498","491","493","500","501","501","510","502","504","499","501","509","505","504","507","509","505","500","497","498","502","498","497","510","500","498","497","499","503","500","497","507","510"
"0070","pop1","503","507","493","494","503","506","500","492","492","496","500","492","507","500","501","505","499","498","492","505","501","504","509","505","509","502","500","497","501","499","502","500","493","493","502","494","499","500","508","504"
"0071","pop1","509","507","497","498","499","502","496","492","492","492","504","497","502","507","504","505","499","498","494","510","501","508","500","500","508","508","499","497","498","497","502","503","493","491","494","504","493","494","510","510"
"0072","pop1","500","504","495","493","505","499","499","499","492","496","500","506","501","504","501","499","496","498","494","493","500","502","510","507","507","503","498","501","498","501","507","509","492","501","496","500","500","501","509","503"
"0073","pop1","500","501","499","493","505","505","501","494","497","492","502","501","502","506","501","503","496","499","500","510","501","500","503","506","499","498","498","495","498","501","500","509","497","496","502","500","496","502","507","505"
"0074","pop1","500","502","496","496","505","498","501","491","494","493","498","501","502","507","503","494","497","498","493","508","506","507","503","506","499","498","499","493","499","500","508","500","493","495","495","495","499","494","509","502"
"0075","pop1","500","504","499","495","505","497","501","495","492","492","507","504","507","503","503","502","499","500","509","510","500","500","509","502","509","509","494","493","498","497","498","504","496","505","498","497","500","494","508","501"
"0076","pop1","510","504","497","493","503","498","501","494","492","492","504","509","502","503","505","505","499","498","500","510","504","509","498","502","506","506","498","496","498","501","502","498","498","500","496","499","498","501","509","501"
"0077","pop1","509","503","496","492","504","504","501","494","492","492","506","509","501","508","503","504","497","502","501","508","506","501","503","500","503","503","497","497","498","497","508","500","502","500","494","500","496","501","507","503"
"0078","pop1","500","509","493","494","503","502","494","493","497","493","499","501","501","503","504","493","497","498","500","509","506","504","505","506","505","507","494","498","495","495","508","501","498","492","496","493","496","493","507","509"
"0079","pop1","510","502","495","493","504","497","491","492","497","497","507","502","503","503","500","496","497","500","504","509","508","508","508","502","507","506","498","493","497","500","507","509","493","497","497","500","499","496","509","509"
"0080","pop1","510","504","497","498","505","502","493","499","496","494","499","509","501","504","501","496","497","500","510","510","500","500","509","500","504","503","498","497","495","502","508","509","493","505","498","498","502","497","509","508"
"0081","pop1","510","507","495","494","504","498","501","499","491","494","501","497","507","503","501","503","499","500","509","508","506","507","503","500","505","503","498","497","497","500","508","501","498","492","495","499","500","500","507","508"
"0082","pop1","510","510","495","496","503","503","500","492","497","498","499","500","502","504","502","502","498","502","492","498","500","503","503","502","507","508","498","497","495","500","509","499","502","495","498","500","499","495","507","508"
"0083","pop1","500","510","498","498","504","498","499","497","493","502","502","509","503","508","500","496","497","498","504","510","494","503","509","504","504","503","500","496","498","497","498","508","505","502","497","500","503","500","503","508"
"0084","pop1","510","503","502","495","503","497","499","499","495","493","502","503","501","500","500","505","497","500","501","509","501","509","499","504","504","509","494","498","498","497","500","509","498","509","501","501","498","503","507","500"
"0085","pop1","509","502","494","498","503","503","500","496","495","493","500","506","503","503","503","505","496","500","501","509","501","502","503","500","501","506","498","495","498","497","508","507","497","492","501","499","502","500","509","508"
"0086","pop1","500","502","493","496","504","497","494","493","492","494","500","503","502","503","502","505","496","496","504","509","506","494","499","508","508","506","495","495","495","504","507","507","492","500","501","492","494","491","508","506"
"0087","pop1","510","503","494","494","505","505","500","497","492","498","499","508","505","501","502","502","496","499","500","509","508","502","509","502","499","508","499","504","499","496","502","504","497","495","501","494","499","502","509","502"
"0088","pop1","510","501","493","494","504","497","500","502","494","494","506","501","502","503","501","500","499","498","500","509","508","507","505","510","510","503","499","498","497","496","502","508","493","497","498","499","496","500","509","509"
"0089","pop1","510","507","497","494","505","503","500","501","492","495","499","499","505","507","503","496","497","501","500","509","500","509","498","502","510","506","507","507","498","498","502","506","493","502","496","502","498","501","509","508"
"0090","pop1","510","499","495","495","505","505","500","491","497","495","499","504","501","503","503","502","498","500","493","509","506","509","503","503","507","506","503","501","495","495","498","500","493","509","498","493","503","500","507","509"
"0091","pop1","503","506","495","493","503","504","493","497","492","492","500","501","502","500","503","503","499","498","500","510","500","500","509","503","499","507","494","498","497","496","498","508","505","495","496","493","497","497","507","508"
"0092","pop1","502","501","497","494","503","502","494","496","492","494","507","498","501","503","503","502","502","506","500","493","506","505","506","506","505","507","498","493","498","496","500","497","493","502","496","495","499","501","507","508"
"0093","pop1","510","510","497","503","504","504","493","495","495","493","504","497","502","500","500","496","495","499","507","505","506","506","509","506","508","508","496","497","495","495","502","498","505","506","501","494","499","502","509","510"
"0094","pop1","502","505","495","493","504","504","501","492","494","493","502","496","505","500","503","504","496","499","508","506","492","506","504","508","509","501","497","493","498","496","510","498","493","493","498","501","499","502","506","510"
"0095","pop1","500","502","497","498","504","504","494","499","492","492","504","509","501","506","503","505","498","506","500","493","501","508","509","504","509","497","496","493","495","496","502","500","506","502","496","500","493","500","507","510"
"0096","pop1","500","503","497","496","504","504","492","497","491","504","498","496","502","506","503","505","499","500","509","508","501","502","498","502","504","501","502","501","498","501","500","497","492","502","502","492","501","494","509","509"
"0097","pop1","504","507","495","494","505","496","501","501","497","493","498","509","502","500","501","505","497","500","508","508","506","506","505","502","509","508","500","496","498","497","500","501","495","495","496","501","499","494","509","503"
"0098","pop1","500","501","497","493","504","497","500","494","492","492","498","498","501","503","504","500","495","500","500","493","506","501","506","502","503","497","499","493","498","496","495","505","498","505","491","492","499","499","509","504"
"0099","pop1","510","502","500","494","504","504","501","497","497","496","498","500","505","503","502","505","499","506","509","509","501","505","504","502","509","509","498","498","495","496","498","498","496","496","495","499","497","497","509","506"
"0100","pop1","507","505","502","499","503","504","493","492","492","495","507","493","501","501","504","505","498","498","493","509","506","507","503","503","498","503","498","498","497","499","501","501","498","497","495","497","499","501","507","509"
"0101","pop1","509","504","493","496","505","499","501","498","493","493","499","509","501","500","501","504","499","500","501","510","508","503","509","502","510","503","494","499","498","500","498","504","498","509","494","495","496","502","509","506"
"0102","pop1","510","502","499","494","505","503","499","497","498","494","498","509","502","502","493","494","499","498","493","502","501","493","505","508","508","497","496","497","498","497","498","507","506","495","501","495","500","501","507","508"
"0103","pop1","503","505","494","492","504","506","500","500","491","493","499","498","503","504","502","505","497","499","493","508","491","509","509","503","502","506","502","495","498","496","508","500","498","492","495","500","498","493","507","506"
"0104","pop1","502","503","502","494","504","504","501","495","492","506","501","496","503","508","501","505","499","501","509","508","502","494","509","499","504","506","497","501","498","497","502","508","506","503","498","495","498","494","508","508"
"0105","pop1","510","502","497","493","503","502","500","494","497","492","507","497","507","508","499","503","497","502","507","509","506","508","509","507","509","507","502","496","498","501","508","501","493","505","500","499","499","496","507","509"
"0106","pop1","502","503","495","498","504","496","501","492","492","494","499","500","501","503","504","500","498","498","500","496","507","503","509","502","505","503","499","500","497","501","508","508","498","497","496","496","499","493","507","510"
"0107","pop1","504","503","493","496","505","503","501","491","492","493","499","509","501","500","503","504","498","500","493","507","501","500","507","497","498","509","501","495","498","495","508","500","502","495","494","495","499","501","509","508"
"0108","pop1","500","504","497","494","505","498","501","497","492","494","500","509","506","503","499","504","498","498","504","510","507","494","506","500","505","508","498","500","498","497","510","498","492","492","495","499","502","497","509","508"
"0109","pop1","503","507","502","496","505","505","500","492","492","495","499","503","502","507","503","502","498","502","507","508","504","504","509","500","499","509","499","498","498","497","498","509","498","505","498","497","499","495","509","508"
"0110","pop1","500","502","497","496","505","497","496","492","492","493","498","508","507","503","503","500","497","499","508","505","507","494","509","501","499","498","498","501","496","496","498","503","498","493","501","499","498","501","507","507"
"0111","pop1","502","507","497","494","505","505","491","492","494","494","499","504","507","504","501","504","505","500","509","509","500","504","509","509","505","506","496","497","495","502","500","509","492","506","494","500","496","501","507","509"
"0112","pop1","501","505","497","495","505","504","491","499","493","493","500","500","506","508","499","505","496","498","500","510","503","493","508","500","500","503","499","498","497","496","498","498","492","502","496","496","501","497","508","506"
"0113","pop1","510","509","496","494","504","504","499","492","492","493","507","501","500","500","503","503","496","496","510","510","508","495","509","508","502","502","499","497","498","495","500","507","493","493","495","492","496","497","507","503"
"0114","pop1","502","501","496","492","505","503","494","492","496","491","503","492","502","501","503","503","496","498","500","510","507","502","503","504","503","497","493","493","495","497","498","503","493","496","496","498","498","496","507","504"
"0115","pop1","504","504","496","494","498","495","494","497","492","504","499","502","501","503","504","496","499","500","509","506","501","493","502","500","509","502","499","498","499","496","510","508","498","492","498","499","499","501","507","502"
"0116","pop1","510","502","494","503","505","504","500","497","495","494","499","504","501","500","503","495","506","507","507","509","492","506","498","503","498","503","500","500","500","502","502","510","493","492","496","495","500","501","507","505"
"0117","pop1","503","503","497","497","503","504","497","498","497","494","502","509","503","508","503","500","496","499","494","509","505","508","506","508","504","498","494","496","497","499","508","500","493","497","494","495","496","502","507","504"
"0118","pop1","500","503","502","499","504","502","499","497","495","491","499","498","505","501","501","503","496","499","492","510","506","500","503","503","507","501","499","497","498","501","507","509","497","500","495","495","502","493","509","508"
"0119","pop1","502","506","496","498","503","504","493","499","497","493","499","501","502","501","504","493","496","500","500","509","500","508","505","497","499","503","498","498","498","499","508","506","498","496","502","501","496","493","508","508"
"0120","pop1","510","502","493","494","505","503","496","493","492","493","504","503","501","503","503","502","497","498","493","509","506","500","509","509","504","506","500","501","495","501","498","508","496","496","498","501","496","500","507","509"
"0121","pop1","510","503","493","496","505","504","493","492","496","496","506","509","503","503","502","502","496","500","500","501","504","502","509","503","503","506","502","501","497","496","508","508","497","497","497","491","496","501","507","508"
"0122","pop1","510","509","494","498","497","506","491","492","493","493","504","498","505","501","503","505","497","499","509","506","506","501","503","503","501","506","498","496","495","501","502","504","502","499","495","491","498","501","507","500"
"0123","pop1","502","507","497","492","503","504","499","495","497","492","500","494","502","501","503","502","499","500","494","493","506","508","498","506","509","508","494","493","495","497","500","509","493","493","493","500","502","500","505","500"
"0124","pop1","502","503","497","493","505","502","494","499","498","491","503","506","503","508","501","500","499","504","509","506","508","503","510","508","510","499","498","496","498","499","500","509","496","502","496","496","496","493","507","500"
"0125","pop1","504","502","494","494","505","504","500","492","492","499","499","505","507","508","503","505","496","497","506","502","506","508","506","501","505","509","500","497","496","504","500","496","493","509","496","501","499","500","505","508"
"0126","pop1","502","502","499","497","505","504","493","491","492","492","507","497","502","503","502","504","496","500","504","507","501","499","509","506","500","509","498","501","496","500","507","509","498","502","501","494","498","496","508","508"
"0127","pop1","510","504","495","493","505","504","501","493","496","491","500","501","501","503","504","500","499","500","501","508","506","502","503","507","500","503","498","496","501","496","502","507","498","493","502","499","496","502","508","510"
"0128","pop1","504","507","493","496","503","504","500","497","495","493","500","503","501","508","499","504","500","500","508","510","500","507","499","502","509","507","498","497","497","496","502","505","497","504","499","492","500","495","508","508"
"0129","pop1","507","501","497","495","505","504","494","494","496","493","507","497","502","502","501","505","500","506","493","510","501","500","509","502","505","503","498","498","498","497","502","501","497","492","494","495","498","492","507","504"
"0130","pop1","504","502","497","496","505","503","500","501","492","492","507","498","501","504","503","496","497","500","509","510","501","508","509","499","499","498","500","495","497","497","502","507","506","500","494","495","499","502","507","500"
"0131","pop1","510","507","497","494","505","503","500","501","497","492","504","500","505","500","501","502","498","501","500","494","500","507","503","507","499","508","496","497","495","494","502","510","504","492","496","497","498","493","507","507"
"0132","pop1","510","504","495","493","497","496","501","494","492","493","505","494","501","503","503","495","499","499","493","510","500","507","506","510","503","508","497","501","498","495","510","500","505","509","495","500","496","496","507","507"
"0133","pop1","502","501","496","496","504","502","494","494","494","502","502","496","501","501","499","503","498","498","510","506","506","505","509","499","504","502","498","495","498","498","502","508","497","504","492","492","500","501","507","504"
"0134","pop1","502","501","497","494","505","505","500","501","497","493","500","508","502","510","500","505","499","500","500","500","501","500","509","504","500","507","500","501","498","496","498","500","498","492","496","502","498","502","507","509"
"0135","pop1","510","502","493","494","505","503","501","496","497","493","499","498","501","503","503","505","498","501","501","508","508","503","503","507","500","507","498","502","499","502","509","503","498","493","496","495","493","497","507","508"
"0136","pop1","510","509","499","497","504","497","494","492","492","496","507","506","501","501","502","504","498","501","507","505","492","507","498","504","499","503","494","498","495","501","498","498","492","491","497","492","499","494","505","509"
"0137","pop1","500","503","495","498","504","499","494","499","491","493","507","499","501","508","503","502","497","498","508","506","507","507","503","506","504","509","496","493","497","501","507","499","493","491","495","499","499","494","508","506"
"0138","pop1","509","504","502","496","503","504","501","491","492","491","500","508","500","504","503","500","495","498","493","507","506","500","498","498","499","507","497","495","497","497","508","500","498","509","498","499","496","493","509","504"
"0139","pop1","510","502","502","495","504","496","501","493","492","498","499","496","502","501","503","505","496","498","493","493","501","504","503","500","498","502","498","497","495","497","510","500","497","505","498","504","496","502","509","508"
"0140","pop1","510","503","493","493","505","497","500","492","492","495","507","500","501","501","503","505","496","498","509","510","501","502","503","504","499","499","507","498","498","497","498","498","498","497","496","501","502","495","507","509"
"0141","pop1","504","504","499","494","505","503","500","492","497","496","499","500","501","503","501","502","497","500","492","506","506","506","498","506","499","502","499","496","497","500","508","501","497","500","501","497","499","494","508","508"
"0142","pop1","509","503","494","492","505","505","493","499","498","495","503","506","501","508","505","496","496","499","507","508","506","501","509","506","508","506","494","495","498","497","508","507","493","497","500","503","498","497","507","504"
"0143","pop1","509","506","495","495","505","503","501","494","492","496","502","505","502","509","504","505","497","498","501","509","506","498","498","506","499","497","499","497","497","499","508","500","497","505","498","492","502","500","507","509"
"0144","pop1","500","509","499","494","505","504","501","494","497","491","499","502","505","508","503","504","502","500","499","510","500","508","509","504","510","507","499","502","498","497","507","499","496","491","494","495","501","497","507","508"
"0145","pop1","500","509","493","494","504","504","501","492","497","491","502","498","505","501","504","500","496","500","504","510","505","502","502","500","503","497","498","500","495","499","507","509","498","498","496","500","499","494","507","507"
"0146","pop1","503","503","496","498","503","504","499","492","498","495","498","506","501","508","503","502","499","498","507","508","507","493","503","510","500","509","499","498","495","496","500","501","498","508","502","499","502","497","503","510"
"0147","pop1","502","506","493","496","504","504","491","492","498","494","504","500","501","504","501","505","499","498","509","509","501","491","506","500","509","502","498","497","497","497","510","507","493","506","498","500","499","503","505","502"
"0148","pop1","507","501","494","492","504","504","500","496","492","494","498","498","501","506","500","505","500","501","494","508","501","505","503","504","507","501","498","501","498","496","507","506","497","491","497","500","499","501","509","501"
"0149","pop1","500","509","499","497","505","497","494","496","492","492","508","506","502","503","504","495","498","501","509","508","504","491","508","502","498","509","503","498","498","496","507","497","497","496","502","500","502","500","503","508"
"0150","pop1","500","504","496","494","504","504","494","492","497","492","498","497","505","507","503","504","499","499","500","508","500","504","509","503","499","509","499","496","497","501","500","507","496","492","496","500","496","500","506","502"
"0151","pop1","504","503","502","498","505","503","494","502","493","493","507","498","501","506","503","502","499","506","509","498","499","508","506","502","502","503","498","498","498","497","510","500","496","499","502","499","502","502","509","509"
"0152","pop1","500","508","495","496","498","496","501","496","495","495","499","498","502","501","499","500","497","500","507","506","501","504","503","506","507","508","502","495","501","496","508","495","498","497","502","497","499","493","509","506"
"0153","pop1","509","502","493","496","503","504","494","493","497","496","508","497","502","503","500","496","500","500","493","507","507","495","506","500","498","506","498","493","496","500","509","505","505","503","496","493","502","502","508","508"
