20,5000,2,2500,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,pop1,pop2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0038","pop1","498","503","508","503","494","495","506","491","508","510","502","503","509","499","499","500","500","504","504","500","503","507","505","508","500","500","492","491","497","498","499","498","507","502","498","498","496","506","499","500"
"0039","pop1","501","502","499","509","493","495","506","492","503","509","502","494","508","505","500","496","500","507","501","501","496","505","500","510","507","491","494","503","497","498","502","500","508","496","495","505","493","495","507","505"
"0040","pop1","504","504","510","509","494","496","506","491","506","509","500","502","502","506","497","502","504","507","503","499","501","501","508","506","501","506","492","492","501","501","502","500","507","497","496","501","495","499","503","508"
"0041","pop1","498","501","508","499","495","492","493","492","508","508","499","496","502","501","495","500","503","507","498","503","495","501","500","504","507","507","493","493","493","500","495","496","507","496","502","501","494","505","504","508"
"0042","pop1","500","505","507","506","494","492","508","492","508","509","499","506","510","506","500","496","502","507","503","502","503","507","503","506","493","499","492","502","498","494","492","497","508","506","500","499","494","493","507","507"
"0043","pop1","498","504","507","502","496","492","505","495","508","505","503","495","509","510","498","499","500","500","499","502","495","502","507","509","500","500","492","491","498","499","494","493","502","503","496","498","494","506","506","508"
"0044","pop1","504","503","510","499","498","496","493","508","503","506","503","493","498","504","495","500","500","501","501","502","504","496","499","508","501","495","493","495","494","496","494","499","504","507","496","494","494","493","506","508"
"0045","pop1","495","502","508","502","494","498","493","496","510","509","503","496","509","510","500","500","500","502","498","500","497","496","503","505","507","502","502","495","500","500","494","493","504","509","493","501","495","505","509","506"
"0046","pop1","494","501","507","495","496","497","492","510","508","509","498","501","505","505","498","500","500","497","499","504","507","495","504","504","507","494","503","500","499","499","499","500","503","506","496","494","494","493","506","506"
"0047","pop1","494","497","507","509","494","496","506","495","508","508","501","495","510","506","499","496","500","510","508","499","503","497","504","508","493","499","492","502","499","499","494","500","504","502","496","495","493","495","507","506"
"0048","pop1","507","503","507","501","494","496","495","495","506","506","499","501","509","506","495","496","500","497","503","501","493","505","508","509","492","495","493","492","498","496","498","500","501","505","495","500","494","496","508","508"
"0049","pop1","507","503","507","510","494","492","494","491","510","509","499","505","509","510","497","500","499","499","498","503","493","504","503","505","500","492","503","495","500","500","499","500","504","507","495","500","496","496","505","500"
"0050","pop1","502","496","508","499","496","495","493","492","508","508","497","501","498","498","498","500","509","508","501","502","507","497","500","508","507","499","493","500","501","493","499","492","507","501","494","500","493","498","508","510"
"0051","pop1","504","505","508","510","498","497","494","493","508","502","497","494","502","508","499","494","500","509","499","500","493","496","499","508","499","494","494","493","499","500","492","500","502","503","503","492","495","506","506","504"
"0052","pop1","498","501","509","509","494","497","494","510","503","510","502","501","509","506","494","500","502","497","501","508","507","494","502","500","507","494","494","493","502","501","494","498","506","506","498","499","493","499","504","503"
"0053","pop1","501","499","510","506","492","492","506","498","509","509","499","498","509","510","499","500","509","507","507","500","500","502","500","509","493","507","491","491","499","500","493","497","509","506","493","498","494","492","507","505"
"0054","pop1","494","501","508","507","494","492","505","510","508","509","497","495","498","508","500","496","501","502","507","499","503","508","504","507","500","505","493","491","499","503","501","500","502","506","495","498","494","505","508","501"
"0055","pop1","502","510","510","506","498","496","506","508","508","509","500","494","508","508","499","499","495","507","501","507","501","501","500","499","493","502","494","491","499","499","500","496","508","499","498","506","494","496","507","509"
"0056","pop1","504","507","509","498","498","496","493","506","510","506","497","498","502","504","497","500","503","501","498","505","496","492","505","508","493","504","503","495","494","500","499","491","507","503","498","494","495","502","504","502"
"0057","pop1","498","494","508","502","496","496","493","505","508","508","494","501","502","508","498","500","500","501","503","502","493","509","503","500","499","492","492","495","498","498","494","493","508","503","500","503","494","506","508","499"
"0058","pop1","503","505","509","502","494","496","506","505","509","509","506","495","499","508","499","499","501","497","499","497","507","507","502","504","507","504","494","499","499","493","492","500","503","496","498","499","497","493","506","506"
"0059","pop1","494","509","508","500","495","495","493","505","508","509","499","501","508","503","497","495","503","507","507","500","507","499","504","504","493","507","494","492","497","500","501","493","506","499","495","498","492","503","506","506"
"0060","pop1","498","499","509","509","494","495","493","492","510","510","503","501","498","508","497","496","503","497","506","504","497","499","509","510","507","492","492","491","499","500","501","495","503","499","495","494","493","493","506","508"
"0061","pop1","502","500","507","509","494","496","493","493","509","509","497","496","505","507","498","493","500","492","498","499","502","496","507","509","493","505","492","495","498","499","494","499","507","506","501","494","492","505","507","502"
"0062","pop1","498","507","508","509","499","499","493","506","509","509","503","501","501","507","498","500","500","500","508","500","507","501","504","508","492","495","493","503","502","496","492","492","503","497","496","498","491","505","506","508"
"0063","pop1","498","498","499","506","494","496","495","492","510","509","502","502","509","506","499","501","500","502","507","507","503","495","500","500","502","504","494","492","497","502","498","500","503","499","505","492","493","506","507","507"
"0064","pop1","498","504","509","506","494","498","505","495","508","502","497","495","509","506","499","493","500","502","498","507","507","495","504","509","500","494","491","495","498","500","492","493","507","503","500","506","495","505","504","505"
"0065","pop1","507","509","507","499","498","497","493","507","510","510","503","495","505","507","498","500","504","502","498","503","497","504","507","501","493","501","493","493","493","492","494","492","506","497","496","499","495","505","504","508"
"0066","pop1","501","495","509","498","493","492","505","495","510","510","497","501","508","510","497","500","504","499","501","507","507","505","504","499","500","501","493","491","493","500","492","492","503","496","496","505","506","506","506","508"
"0067","pop1","501","502","509","509","494","496","506","491","509","509","494","496","502","510","498","496","502","499","499","502","507","505","510","497","493","506","493","492","499","496","498","493","507","506","495","506","494","494","506","504"
"0068","pop1","499","500","510","510","496","497","505","492","510","502","494","496","499","510","497","493","500","497","503","501","495","501","503","509","493","493","494","502","498","499","499","499","503","506","495","493","495","507","502","508"
"0069","pop1","504","504","508","508","498","496","493","495","509","509","497","495","509","508","499","499","498","502","503","500","497","506","508","506","502","499","493","492","499","499","498","493","504","502","495","505","493","501","507","506"
"0070","pop1","500","509","507","509","494","496","495","491","510","510","499","497","502","509","497","504","504","502","503","504","499","504","509","509","500","504","493","493","501","501","500","500","501","506","498","494","492","502","507","503"
"0071","pop1","504","500","510","506","494","492","493","492","509","509","499","497","502","509","498","500","494","499","508","507","497","494","505","508","499","492","494","493","494","496","494","496","507","500","495","499","494","492","504","508"
"0072","pop1","498","501","507","509","493","497","494","508","508","509","500","498","502","504","498","498","507","499","498","499","501","499","504","508","507","504","493","491","501","492","499","493","503","498","498","492","494","506","508","508"
"0073","pop1","501","501","508","509","493","498","495","495","508","509","503","504","509","500","495","500","509","502","508","499","507","501","504","508","493","507","493","503","498","501","492","491","509","499","502","503","496","495","506","508"
"0074","pop1","504","502","507","510","498","495","508","492","510","509","498","496","504","504","494","500","501","502","498","507","497","501","504","510","504","497","504","499","499","501","500","503","504","503","498","497","493","505","506","506"
"0075","pop1","505","505","508","508","494","495","493","508","508","509","503","503","508","510","495","500","500","507","503","507","507","496","503","500","500","495","494","503","494","496","492","493","507","506","495","506","492","505","506","508"
"0076","pop1","501","499","508","506","493","493","506","491","505","509","499","498","502","510","498","500","500","500","503","507","507","501","505","499","507","494","493","491","499","499","498","500","503","509","495","505","496","496","508","508"
"0077","pop1","494","504","507","503","496","497","494","492","510","509","497","495","509","500","497","499","500","502","508","499","495","494","499","506","494","503","493","493","494","496","499","493","502","501","497","506","492","496","504","508"
"0078","pop1","507","503","508","509","494","492","505","492","509","509","500","501","508","500","495","495","500","502","501","507","497","504","502","499","493","499","493","491","494","500","491","493","504","507","495","495","506","503","507","506"
"0079","pop1","509","497","507","507","494","493","494","505","510","510","502","495","508","507","497","500","503","502","498","499","494","496","500","499","501","492","492","492","498","492","494","501","509","500","501","494","494","493","508","505"
"0080","pop1","495","503","508","496","493","493","491","496","508","509","506","501","498","508","498","498","502","510","498","498","493","501","503","504","504","505","493","493","499","499","499","501","503","506","498","506","495","495","506","508"
"0081","pop1","498","501","509","509","496","497","495","496","508","510","498","501","502","505","498","499","502","497","498","507","501","494","509","506","493","492","492","492","499","501","502","492","503","506","496","495","495","498","509","508"
"0082","pop1","498","504","510","509","494","496","492","509","509","502","499","498","502","504","497","498","509","497","499","499","497","508","508","508","493","493","492","503","498","500","501","492","503","503","496","496","494","493","506","506"
"0083","pop1","495","506","508","509","494","495","506","495","508","505","497","502","499","506","496","496","497","499","499","504","494","505","503","507","494","495","493","492","499","501","494","492","501","498","495","494","492","505","502","505"
"0084","pop1","501","495","508","509","493","498","491","491","508","509","496","501","510","506","499","496","500","504","501","501","506","496","500","504","493","493","494","491","493","494","501","501","507","506","496","498","491","505","507","507"
"0085","pop1","499","497","507","506","493","493","493","493","508","510","502","501","510","505","497","499","500","498","508","500","503","497","499","510","505","491","494","493","498","493","501","492","508","503","495","498","494","505","504","505"
"0086","pop1","498","504","508","507","494","496","506","505","508","509","498","494","504","508","495","501","503","500","507","499","506","494","504","504","504","498","499","495","501","500","494","493","503","498","494","505","494","495","506","506"
"0087","pop1","504","495","499","498","493","496","506","498","508","509","500","500","508","510","495","504","497","492","507","499","507","505","503","506","502","495","493","495","502","500","500","500","506","506","498","498","495","505","509","504"
"0088","pop1","495","502","507","499","494","493","508","491","508","509","502","501","499","504","499","500","500","496","504","504","507","507","500","505","501","499","492","491","499","500","501","502","500","499","495","498","494","495","507","509"
"0089","pop1","498","501","509","502","493","499","494","495","510","509","501","505","500","500","500","496","500","502","498","502","497","494","502","505","493","493","491","491","498","494","494","498","507","509","498","505","494","494","509","506"
"0090","pop1","504","503","510","491","498","499","493","497","509","504","499","498","499","508","497","495","501","494","506","499","493","496","504","509","493","499","493","492","499","499","499","499","506","499","493","499","493","491","506","506"
"0091","pop1","499","509","509","506","494","496","493","506","506","507","502","501","509","498","499","500","502","493","499","502","507","495","500","499","504","495","494","492","498","500","493","500","507","503","496","500","493","506","507","504"
"0092","pop1","504","501","508","499","494","494","495","510","508","509","499","498","509","504","499","499","502","497","508","507","503","502","508","509","493","499","495","501","501","496","495","500","509","499","496","498","497","496","506","504"
"0093","pop1","494","502","508","508","494","496","494","493","509","509","502","502","509","498","499","500","500","502","505","499","501","505","508","508","502","494","493","500","498","501","494","501","504","506","498","500","492","493","508","505"
"0094","pop1","501","506","508","510","496","492","493","505","509","509","500","496","504","504","495","496","500","500","501","500","493","501","502","504","504","495","494","492","499","499","492","500","508","506","498","497","495","505","507","506"
"0095","pop1","498","501","508","502","494","493","493","492","510","510","500","494","509","498","499","500","500","501","499","502","507","507","503","505","500","504","494","492","498","501","499","498","507","505","496","498","492","493","507","508"
"0096","pop1","498","500","509","509","494","496","506","508","508","508","499","501","502","510","498","504","501","502","503","501","497","498","500","504","493","494","492","491","499","499","493","500","502","506","500","506","496","495","506","505"
"0097","pop1","503","497","508","499","496","492","505","505","508","509","498","503","498","504","499","495","500","502","498","506","497","501","500","510","493","499","503","495","497","499","501","491","505","497","501","499","493","498","506","506"
"0098","pop1","494","495","508","499","496","492","494","494","505","505","506","506","502","508","497","500","498","502","503","502","501","494","505","509","500","506","492","492","499","493","501","493","503","496","496","498","494","495","507","505"
"0099","pop1","499","506","508","509","492","492","505","491","510","510","493","496","508","500","502","500","503","507","506","499","496","496","501","510","496","504","493","491","499","499","499","498","507","499","496","497","493","505","504","504"
"0100","pop1","501","500","507","509","493","492","493","493","508","510","498","501","498","510","497","499","497","508","508","504","501","506","500","508","493","494","494","494","499","501","501","502","506","499","498","494","494","506","507","502"
"0101","pop1","507","497","499","502","494","496","506","508","509","509","506","498","502","510","498","500","501","504","499","504","503","497","505","499","500","504","494","491","499","493","494","501","501","503","497","497","493","495","508","510"
"0102","pop1","500","509","509","502","493","492","493","506","510","509","506","498","503","505","497","500","500","509","498","503","500","504","503","505","499","494","492","503","498","500","492","492","506","498","496","500","494","493","506","506"
"0103","pop1","498","501","509","495","496","500","495","492","506","509","497","502","498","503","502","499","500","499","501","499","501","496","504","501","502","501","492","495","494","495","502","492","501","503","494","500","506","505","508","505"
"0104","pop1","499","496","510","502","497","499","493","492","510","510","506","494","504","506","497","497","500","497","503","501","507","496","501","506","507","494","493","492","497","503","499","492","506","499","498","503","493","506","508","501"
"0105","pop1","501","506","509","502","494","492","493","506","508","507","494","501","509","509","498","498","500","495","506","499","497","505","501","506","501","495","493","492","501","500","494","499","498","498","495","492","491","502","507","506"
"0106","pop1","498","500","499","506","498","497","494","495","508","509","497","498","509","508","497","495","500","509","501","499","500","506","500","504","504","499","494","494","499","499","499","501","507","506","498","494","493","493","509","504"
"0107","pop1","498","499","508","509","494","498","493","497","509","507","498","505","502","498","499","499","509","502","503","501","503","503","503","500","507","501","494","493","500","500","501","492","502","503","498","497","492","495","507","506"
"0108","pop1","495","502","508","507","494","492","505","495","508","509","500","502","508","500","500","496","502","507","499","504","497","509","505","506","499","494","492","491","499","501","492","492","502","510","495","497","492","497","508","508"
"0109","pop1","501","507","508","509","493","495","491","496","509","509","500","496","508","503","497","498","501","509","508","504","507","501","499","510","502","495","495","495","498","499","494","501","507","506","498","500","500","495","506","508"
"0110","pop1","498","495","508","510","494","496","506","506","509","509","500","502","502","501","502","500","501","497","498","506","497","509","503","510","493","507","493","503","497","494","499","492","507","506","502","495","496","505","507","508"
"0111","pop1","509","506","510","509","494","496","505","510","510","509","500","496","508","510","500","496","502","497","501","499","496","492","504","508","502","499","494","491","499","499","492","500","504","505","495","491","495","505","506","506"
"0112","pop1","501","503","508","506","493","493","494","491","508","510","499","506","499","498","494","500","500","500","498","505","494","496","503","507","507","494","493","503","496","495","494","499","504","499","498","498","496","501","507","506"
"0113","pop1","507","499","508","508","493","493","495","492","510","509","497","497","509","505","502","500","498","507","507","499","494","496","500","508","501","495","492","491","498","500","499","499","503","499","494","497","496","495","508","508"
"0114","pop1","507","502","508","502","497","497","493","506","509","509","494","503","502","510","495","500","497","499","508","499","507","495","510","506","493","492","494","492","499","495","499","500","503","509","498","497","496","495","507","506"
"0115","pop1","494","501","495","501","494","493","508","492","508","510","499","499","498","507","498","492","503","502","499","500","493","502","509","501","500","507","503","495","501","501","494","500","504","501","496","497","497","496","507","506"
"0116","pop1","501","502","507","509","494","494","505","492","503","505","503","495","498","510","498","502","509","504","499","500","503","507","504","508","493","503","493","493","499","496","492","493","508","499","495","500","493","506","504","503"
"0117","pop1","501","496","508","499","493","492","508","510","508","509","498","495","502","506","497","499","501","502","501","507","496","505","505","499","500","496","493","492","497","498","499","499","507","500","502","493","494","506","507","508"
"0118","pop1","504","507","508","509","494","493","493","496","509","504","499","499","506","507","499","496","503","500","508","499","504","496","507","509","502","504","500","495","501","501","494","493","502","501","495","505","494","506","503","505"
"0119","pop1","504","500","507","499","493","493","506","497","510","509","496","505","500","506","500","500","500","502","501","508","507","501","501","510","500","499","492","492","499","499","501","491","504","505","501","505","494","506","507","508"
"0120","pop1","503","500","508","508","494","498","494","496","508","509","498","496","498","505","498","501","500","497","499","502","501","494","499","509","500","504","491","491","494","496","491","493","501","498","496","495","496","499","506","508"
"0121","pop1","505","506","507","509","493","498","493","495","505","509","499","500","498","510","498","500","500","502","503","508","494","496","509","506","493","504","491","495","499","493","494","492","496","506","495","494","494","506","506","501"
"0122","pop1","498","495","507","509","493","496","508","508","509","509","499","495","502","509","497","500","500","497","499","500","494","496","507","510","500","502","491","495","501","501","499","498","506","506","495","505","496","493","506","508"
"0123","pop1","498","503","508","510","496","497","493","491","508","509","499","505","502","504","499","499","509","502","508","507","507","496","502","505","492","505","493","492","502","500","492","493","506","506","498","494","494","493","504","508"
"0124","pop1","504","501","507","509","494","496","505","496","508","509","498","502","498","504","499","493","501","502","507","499","499","494","504","499","500","502","493","492","497","502","492","500","497","495","494","494","493","495","506","508"
"0125","pop1","504","504","508","508","496","496","491","510","506","509","496","501","509","509","495","500","503","500","503","507","507","496","504","510","507","504","494","495","497","494","494","492","506","500","496","498","496","495","509","506"
"0126","pop1","503","509","508","499","493","498","493","510","509","509","499","506","509","504","498","499","500","500","505","500","500","505","503","507","507","492","491","503","499","499","498","493","507","498","498","506","492","493","508","499"
"0127","pop1","495","503","507","506","498","495","508","491","510","509","497","501","509","506","495","504","495","507","499","499","507","497","503","505","500","501","493","493","499","499","499","499","504","498","497","491","494","498","503","508"
"0128","pop1","506","506","508","506","498","496","506","495","510","509","499","501","509","509","497","500","502","497","498","500","496","492","503","509","507","501","494","491","499","499","501","492","507","503","496","495","494","495","506","503"
"0129","pop1","500","509","510","509","491","499","493","505","509","509","503","503","502","509","499","500","502","508","498","507","496","496","509","509","493","504","493","504","497","497","494","500","503","509","498","500","493","493","507","509"
"0130","pop1","502","506","508","510","494","496","505","492","508","510","500","497","504","506","495","493","500","501","501","507","493","500","505","508","501","505","493","503","497","499","492","493","504","506","496","499","497","493","507","509"
"0131","pop1","504","506","510","509","493","496","505","508","508","509","497","501","508","507","502","496","502","497","503","499","497","496","503","504","493","502","491","500","501","503","492","503","507","506","493","494","500","505","508","510"
"0132","pop1","504","502","509","502","493","496","505","510","508","510","499","506","502","510","497","499","502","502","507","500","500","494","509","506","507","504","492","491","499","501","494","491","503","503","498","494","493","505","507","506"
"0133","pop1","498","506","508","509","493","495","505","492","509","509","500","502","504","503","498","498","502","497","507","502","507","507","508","509","500","505","493","504","499","496","494","501","507","503","493","500","496","491","504","500"
"0134","pop1","504","501","508","510","496","496","493","495","510","509","497","494","501","500","498","500","500","510","506","500","495","496","508","509","493","500","494","493","502","495","493","500","503","497","494","506","493","506","509","504"
"0135","pop1","500","509","509","502","493","498","494","506","509","509","499","497","509","506","499","495","500","502","502","497","494","505","504","510","501","492","492","491","499","494","494","499","503","503","500","506","493","493","502","508"
"0136","pop1","504","506","508","507","493","496","493","498","508","509","499","494","504","508","497","501","500","502","506","497","507","495","505","509","502","504","493","492","501","494","499","502","506","497","495","495","505","505","507","506"
"0137","pop1","494","501","509","506","498","492","506","491","508","508","499","496","508","506","495","500","499","499","501","508","495","496","503","499","507","502","493","493","499","493","502","500","503","509","499","492","491","505","509","506"
"0138","pop1","494","503","507","499","494","498","508","492","508","509","499","494","510","506","498","500","502","497","503","500","500","501","504","508","499","494","494","493","497","499","498","493","502","503","496","495","494","506","506","504"
"0139","pop1","495","507","506","502","496","492","494","493","509","509","502","501","509","508","499","501","497","493","498","502","501","494","508","501","493","494","492","491","501","495","501","500","496","500","495","503","505","498","506","506"
"0140","pop1","495","503","507","510","494","497","493","506","509","509","503","496","510","506","494","500","502","507","503","503","503","494","504","509","493","499","494","495","498","500","494","499","503","506","498","494","494","494","506","506"
"0141","pop1","498","501","507","499","494","493","493","508","508","502","506","496","509","509","498","500","503","502","508","502","494","496","510","506","500","507","492","503","499","493","501","492","507","502","493","498","494","506","506","508"
"0142","pop1","503","503","507","510","494","495","494","506","508","508","502","496","508","505","499","500","495","502","498","505","497","494","509","501","501","498","494","491","495","503","493","500","506","510","494","503","494","495","506","508"
"0143","pop1","495","499","508","507","494","493","494","505","505","509","499","495","506","506","499","500","501","496","503","499","507","496","504","505","499","492","504","500","498","501","494","499","503","509","506","503","492","499","504","508"
"0144","pop1","507","510","510","498","494","497","493","492","510","509","499","495","509","507","499","499","503","496","499","502","494","502","500","508","507","495","492","491","499","501","501","492","502","502","500","506","494","499","506","510"
"0145","pop1","501","495","508","509","494","495","495","498","509","509","496","496","498","504","496","501","501","504","505","499","507","501","503","500","493","492","494","495","499","502","494","500","503","510","496","494","492","495","504","504"
"0146","pop1","501","507","509","506","493","495","493","508","508","510","498","494","508","503","503","499","502","497","504","500","495","496","502","507","492","495","492","491","498","494","499","500","507","509","496","496","494","496","508","508"
"0147","pop1","504","499","508","509","493","492","494","506","508","508","500","495","504","506","497","498","500","501","499","499","507","502","503","510","493","494","494","492","497","501","493","500","503","506","495","498","495","491","503","501"
"0148","pop1","498","504","509","509","498","492","494","498","507","502","497","497","501","503","499","500","500","501","506","502","501","494","503","500","493","499","494","493","493","492","501","501","504","507","505","505","493","499","506","506"
"0149","pop1","507","502","510","509","493","497","494","506","508","510","497","503","508","505","498","499","502","502","498","499","501","501","500","506","500","495","494","491","498","494","493","493","503","509","498","494","494","497","503","508"
"0150","pop1","498","499","508","510","494","495","492","492","508","510","501","501","508","500","499","500","501","501","498","499","506","494","500","509","493","501","493","495","499","500","499","502","501","505","501","504","492","493","507","508"
"0151","pop1","504","502","509","509","493","493","494","491","508","509","506","506","509","508","499","494","500","510","503","500","507","497","503","509","501","501","494","493","499","501","500","500","503","506","498","500","501","505","506","506"
"0152","pop1","504","506","508","503","491","499","493","492","509","502","500","496","504","505","499","499","494","502","507","507","504","496","500","505","493","496","494","492","499","499","493","500","499","499","494","499","493","507","508","510"
"0153","pop1","501","495","508","508","494","495","493","491","509","507","499","500","510","500","500","504","500","504","499","499","503","497","503","504","493","500","494","491","499","495","494","499","503","496","502","495","494","494","506","504"
