20,5000,2,2500,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,pop1,pop2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0033","pop1","500","497","509","499","504","509","494","499","501","499","501","500","496","499","501","501","496","497","498","496","496","494","507","508","501","502","495","492","506","494","507","501","503","502","508","508","500","505","499","498"
"0034","pop1","499","498","496","499","504","503","494","491","501","492","503","501","499","499","503","506","497","504","499","499","496","495","509","509","499","497","500","502","507","507","502","500","503","498","510","502","500","499","491","497"
"0035","pop1","503","502","497","498","500","503","493","495","492","503","504","500","503","497","504","505","495","493","496","497","500","500","508","503","499","500","505","494","508","506","501","500","497","499","499","506","504","506","495","493"
"0036","pop1","500","499","509","495","504","501","495","492","498","496","502","503","496","501","501","501","494","496","493","499","498","498","507","507","500","498","505","496","507","498","501","506","498","504","500","508","500","506","501","496"
"0037","pop1","500","499","496","508","504","502","501","492","498","491","502","503","503","496","502","509","497","497","497","499","493","501","509","510","499","497","496","492","508","507","499","500","503","496","503","501","504","503","491","494"
"0038","pop1","497","499","497","509","500","508","494","495","501","499","501","500","496","499","501","501","494","495","496","494","499","499","510","508","496","496","500","496","506","507","500","498","509","493","501","509","500","500","499","495"
"0039","pop1","500","499","508","495","504","509","496","496","499","491","501","505","497","501","508","508","494","498","496","495","494","497","507","510","500","501","503","495","509","507","508","497","495","500","494","505","500","505","497","492"
"0040","pop1","504","499","506","495","504","505","494","502","501","500","505","507","497","496","504","508","495","498","496","497","494","500","503","501","500","498","505","494","506","506","503","499","495","495","500","492","502","506","495","492"
"0041","pop1","492","497","498","507","499","500","494","492","494","506","503","499","503","504","504","500","497","503","496","499","495","500","508","502","500","501","495","506","510","506","499","498","502","496","491","502","499","502","498","495"
"0042","pop1","492","497","497","506","503","497","493","501","492","502","501","499","496","496","502","507","495","496","498","496","495","500","509","503","501","501","500","497","502","491","501","503","499","503","508","501","500","500","494","498"
"0043","pop1","500","503","497","496","507","497","493","494","492","499","502","502","497","499","504","508","496","497","496","494","499","500","509","503","500","502","498","492","509","509","503","500","502","494","499","494","500","505","495","493"
"0044","pop1","495","506","497","496","503","497","501","504","502","499","503","501","503","498","508","503","497","503","499","492","496","495","508","504","498","501","500","496","500","498","499","500","495","498","508","507","501","499","494","492"
"0045","pop1","500","503","509","509","499","503","501","500","501","502","503","500","503","495","502","500","502","497","497","494","493","501","508","508","499","501","495","502","509","498","501","510","495","503","504","510","502","506","494","493"
"0046","pop1","501","493","497","498","499","502","498","495","505","504","503","496","505","495","501","503","499","498","497","494","494","500","507","508","499","498","503","502","494","498","501","503","503","498","503","505","496","503","491","498"
"0047","pop1","492","498","497","496","502","502","493","493","501","500","504","504","504","499","502","505","498","497","498","499","494","498","507","508","499","498","502","502","509","500","502","498","498","502","498","492","500","499","497","493"
"0048","pop1","492","495","497","495","502","501","493","501","491","493","501","495","503","496","500","509","499","496","495","499","499","499","509","508","499","500","499","497","493","493","501","503","495","502","503","494","505","506","495","496"
"0049","pop1","497","493","498","492","504","504","498","495","492","503","502","503","497","504","501","502","500","502","500","497","499","500","509","508","502","504","503","492","507","503","502","506","495","501","508","508","500","505","500","501"
"0050","pop1","495","506","497","510","502","503","493","496","501","501","502","500","504","505","501","507","494","497","498","500","499","500","508","501","498","501","498","496","508","506","504","498","497","499","493","509","501","505","491","493"
"0051","pop1","492","493","505","505","504","501","493","495","501","505","504","505","496","495","501","501","497","497","496","496","494","500","507","505","502","504","503","505","506","507","503","505","495","495","505","502","500","503","499","492"
"0052","pop1","501","497","498","506","500","503","503","502","501","498","503","500","504","500","501","502","496","501","493","505","494","501","507","510","498","501","497","491","506","506","501","506","495","502","510","509","500","499","496","492"
"0053","pop1","501","495","498","499","503","505","501","496","501","497","502","504","505","500","504","500","504","504","499","494","499","500","510","503","496","500","505","502","509","509","499","509","508","501","510","509","502","505","497","496"
"0054","pop1","499","496","497","501","507","501","501","496","492","492","498","500","498","498","508","503","496","498","496","499","495","500","508","504","499","498","496","499","508","506","499","500","495","499","498","492","500","502","497","497"
"0055","pop1","501","492","497","510","500","494","495","495","502","504","504","501","498","494","506","507","494","497","496","499","494","498","509","503","499","497","500","504","508","506","501","503","503","494","492","495","505","503","498","492"
"0056","pop1","492","505","498","498","504","501","494","499","502","499","504","495","503","495","508","507","502","497","498","496","494","498","510","508","499","501","503","495","505","501","501","500","496","496","493","502","496","506","495","497"
"0057","pop1","499","493","508","495","502","501","493","494","501","502","504","503","503","504","502","505","495","495","495","499","496","500","502","504","501","502","503","499","504","508","503","503","503","498","491","492","501","501","491","495"
"0058","pop1","497","499","497","498","504","501","501","500","498","491","498","500","499","507","504","508","495","498","496","493","494","501","507","503","500","501","505","492","505","505","501","500","493","510","510","493","501","497","495","496"
"0059","pop1","497","493","506","506","503","503","503","502","500","499","503","495","503","499","500","509","496","496","495","499","498","498","509","510","499","499","502","497","509","507","502","500","495","499","503","493","504","499","497","497"
"0060","pop1","496","494","510","508","501","498","503","492","498","497","500","500","496","507","501","502","499","496","496","495","499","495","507","508","497","504","502","497","506","498","502","501","497","495","508","492","500","500","500","494"
"0061","pop1","499","493","491","491","504","502","494","500","499","499","501","495","497","496","501","502","498","503","496","494","494","498","507","510","496","501","505","506","500","503","503","503","495","499","508","497","500","500","501","495"
"0062","pop1","504","499","505","501","500","497","498","494","501","498","504","500","497","496","501","508","497","504","496","492","499","494","510","508","499","502","492","502","508","505","501","501","495","500","505","505","499","499","499","495"
"0063","pop1","500","499","496","506","499","503","500","496","502","497","504","499","507","495","501","502","497","493","498","496","499","499","507","503","499","502","500","502","510","494","500","506","503","498","491","502","500","496","491","495"
"0064","pop1","493","494","499","495","503","501","494","503","492","500","502","501","504","507","508","505","500","498","495","499","494","500","508","503","501","497","498","496","508","507","502","502","495","508","498","508","502","505","496","492"
"0065","pop1","500","494","496","498","503","498","493","497","502","491","504","501","496","496","503","510","498","504","496","493","498","500","510","508","498","502","505","496","509","508","501","498","495","498","500","501","500","499","499","498"
"0066","pop1","503","498","496","506","501","497","501","495","501","499","502","501","496","506","501","504","498","497","499","499","494","497","510","506","501","501","505","506","509","498","503","499","495","500","505","502","504","506","500","491"
"0067","pop1","500","492","508","507","502","501","495","497","501","499","500","500","497","505","508","502","496","497","496","497","499","500","510","508","499","501","506","506","504","506","502","501","495","496","496","492","500","500","499","492"
"0068","pop1","499","499","497","497","504","504","501","497","501","496","503","500","503","497","502","502","496","504","496","499","499","498","508","503","500","498","503","506","506","505","502","504","508","500","500","508","501","499","491","499"
"0069","pop1","497","495","496","496","500","501","501","499","492","502","501","495","504","504","503","509","499","493","499","494","494","498","507","507","498","501","496","497","509","505","501","503","509","504","501","509","500","502","498","495"
"0070","pop1","501","497","510","501","503","498","493","495","501","499","502","504","507","498","502","506","494","496","498","496","494","500","503","505","502","504","504","502","502","503","502","501","495","508","503","504","500","503","495","496"
"0071","pop1","500","506","505","498","504","503","501","492","502","499","502","503","496","496","502","502","499","498","496","496","495","501","509","508","501","502","500","492","508","506","501","503","502","505","491","497","500","505","498","495"
"0072","pop1","501","494","497","504","504","497","501","500","501","496","501","500","503","499","507","509","495","502","494","494","499","498","507","504","498","501","503","505","506","498","502","506","498","502","508","497","504","502","496","493"
"0073","pop1","504","502","507","495","504","503","495","500","492","498","504","501","505","500","504","510","495","498","496","500","499","500","508","508","497","497","503","495","509","505","502","499","502","508","501","497","506","498","494","493"
"0074","pop1","497","504","510","509","503","501","500","504","498","502","503","498","497","495","504","500","495","501","498","495","494","494","509","501","501","502","492","502","504","498","502","501","495","499","500","505","500","505","500","498"
"0075","pop1","500","504","509","498","504","502","494","491","492","497","504","503","505","498","502","510","498","497","494","494","498","500","505","502","501","502","500","502","509","510","501","508","497","498","497","502","499","499","498","496"
"0076","pop1","497","499","497","509","499","497","496","504","501","499","502","504","497","506","502","507","495","497","499","499","499","501","507","508","499","496","505","500","510","508","502","510","509","498","491","509","505","505","495","496"
"0077","pop1","497","506","497","491","501","501","501","495","501","491","504","505","497","496","502","509","498","497","497","494","509","509","507","507","500","498","495","497","506","503","502","506","497","509","508","502","502","503","498","492"
"0078","pop1","499","499","505","499","500","501","495","495","492","497","502","501","496","496","501","507","497","493","496","496","493","500","507","503","503","498","496","499","504","506","502","502","498","500","503","494","500","503","500","496"
"0079","pop1","499","502","496","491","502","498","491","495","499","499","506","501","497","495","503","500","497","497","497","499","499","494","510","508","499","503","496","497","509","506","502","510","498","504","503","492","502","505","498","495"
"0080","pop1","493","494","497","498","500","497","501","496","501","492","501","501","499","505","501","503","499","497","496","497","499","494","508","503","499","501","503","492","504","498","501","501","502","494","508","501","504","501","498","498"
"0081","pop1","493","508","497","498","504","498","501","501","500","500","501","499","505","501","501","507","497","497","496","499","498","498","510","508","499","502","506","501","509","500","501","500","498","496","501","510","501","500","495","493"
"0082","pop1","497","496","496","499","502","506","498","502","501","503","503","503","499","500","502","500","495","496","497","497","499","499","507","508","500","498","499","502","503","498","503","503","495","502","499","493","501","500","494","492"
"0083","pop1","493","493","497","497","502","507","503","492","502","499","504","500","507","501","501","506","494","497","496","493","499","499","508","505","498","501","503","492","510","505","501","500","499","494","503","492","504","500","500","495"
"0084","pop1","500","495","509","498","504","501","491","496","501","500","502","501","503","498","501","504","496","498","498","499","494","500","508","508","500","504","500","496","504","503","502","500","495","503","492","510","504","501","494","495"
"0085","pop1","506","494","497","496","502","502","495","492","499","491","502","505","497","502","502","502","494","496","496","499","499","495","508","505","499","501","500","502","502","506","503","510","495","495","508","492","500","503","499","496"
"0086","pop1","497","499","497","496","502","503","494","496","501","500","503","500","496","501","502","507","495","502","500","497","500","501","504","506","500","500","502","497","510","508","507","500","498","508","500","505","501","500","500","495"
"0087","pop1","497","499","497","498","507","498","495","500","502","499","502","505","496","506","502","502","494","498","495","499","494","495","508","504","496","500","499","497","510","502","501","506","494","496","497","497","497","505","498","496"
"0088","pop1","504","496","497","508","501","501","501","495","501","502","504","505","503","503","501","508","494","498","496","496","493","503","508","505","501","501","499","492","508","508","502","498","499","496","491","508","504","501","491","494"
"0089","pop1","500","492","496","498","503","501","501","492","501","492","503","501","503","499","504","500","498","497","496","497","499","493","509","503","496","498","502","497","506","506","502","500","499","503","501","494","501","498","491","495"
"0090","pop1","495","499","497","499","498","505","501","496","499","499","502","502","497","500","501","502","499","497","496","494","495","497","510","502","499","498","506","492","491","498","502","500","509","494","492","497","500","500","496","493"
"0091","pop1","497","493","508","498","502","498","501","495","501","500","500","507","505","498","503","500","495","496","493","499","498","500","508","508","500","502","503","500","508","506","502","504","499","503","505","502","505","505","493","493"
"0092","pop1","499","493","498","504","502","503","495","492","501","503","502","498","496","505","502","502","495","504","496","500","493","501","509","508","502","502","498","496","506","507","501","503","502","506","508","497","499","499","491","495"
"0093","pop1","492","491","498","495","500","498","491","492","492","500","504","503","496","499","504","503","498","497","494","501","499","494","507","508","499","501","505","492","505","492","500","509","495","503","499","501","499","505","495","495"
"0094","pop1","501","497","499","491","504","497","501","495","501","499","502","501","496","501","501","502","496","496","497","492","498","498","509","508","500","502","506","502","506","497","498","498","497","504","508","501","504","504","494","494"
"0095","pop1","506","502","496","505","499","509","494","502","502","502","502","500","501","500","502","502","499","496","496","501","499","500","507","504","499","496","500","502","506","498","501","503","498","500","508","497","502","502","495","493"
"0096","pop1","500","499","498","498","504","503","495","500","500","499","504","504","503","496","501","508","494","497","499","494","495","501","509","510","499","502","492","502","510","506","502","501","509","501","503","495","500","505","495","495"
"0097","pop1","501","499","497","498","504","504","492","499","500","500","503","500","503","503","508","503","495","500","495","494","500","500","505","502","501","504","498","502","506","505","502","500","495","498","498","507","500","500","501","493"
"0098","pop1","504","499","506","495","500","502","501","496","502","496","504","496","502","506","501","502","494","497","496","496","499","493","510","503","500","498","503","504","508","506","506","497","509","502","503","492","500","502","497","497"
"0099","pop1","503","503","498","502","502","509","498","494","492","493","500","495","496","501","501","501","494","498","496","500","494","498","508","503","500","501","503","499","506","506","501","506","502","504","503","493","500","506","492","492"
"0100","pop1","504","502","499","507","500","504","493","495","501","493","502","502","503","496","501","510","497","497","496","497","498","501","509","510","500","498","496","492","509","508","502","502","509","502","500","499","499","502","494","498"
"0101","pop1","492","493","509","501","499","503","501","495","502","499","505","505","504","499","501","502","495","500","496","499","499","494","508","508","499","501","495","492","506","506","501","497","495","503","501","495","501","502","498","495"
"0102","pop1","499","503","496","496","503","503","494","496","500","494","503","501","503","504","502","502","495","497","497","505","499","495","509","508","499","503","505","506","509","505","505","500","499","498","499","503","502","503","494","497"
"0103","pop1","495","493","498","498","500","498","492","492","497","504","503","501","497","507","501","500","495","497","496","493","499","494","507","510","499","502","496","506","504","510","502","508","491","493","508","497","501","500","498","497"
"0104","pop1","497","508","497","509","500","509","501","501","502","497","502","501","504","505","501","503","495","498","496","493","499","498","507","509","496","503","499","502","506","492","501","509","509","502","500","491","506","503","499","495"
"0105","pop1","500","502","497","495","500","505","501","500","496","496","503","499","501","506","503","503","495","504","497","494","494","502","509","508","499","499","496","499","506","492","508","498","500","500","499","508","500","498","494","498"
"0106","pop1","497","497","497","498","502","503","494","495","492","498","506","495","504","501","504","503","499","495","496","496","498","501","507","510","499","502","503","496","491","498","507","506","499","502","492","509","504","499","495","496"
"0107","pop1","495","503","498","507","500","501","503","501","500","498","504","499","504","500","505","500","495","496","496","496","494","497","509","508","500","500","505","506","506","503","501","508","498","501","499","508","504","506","499","501"
"0108","pop1","499","493","497","495","502","501","495","502","501","501","504","501","497","502","501","503","499","500","496","497","499","495","507","509","499","498","500","499","500","498","502","497","503","498","496","495","501","500","494","495"
"0109","pop1","506","506","508","506","504","502","495","495","502","491","503","503","503","496","502","509","495","495","497","497","495","497","507","503","499","497","503","500","506","506","503","498","502","493","499","504","502","496","496","493"
"0110","pop1","500","495","496","505","502","503","498","496","502","499","501","501","502","501","501","502","495","496","498","500","496","503","507","509","501","502","496","497","507","492","502","502","509","507","503","502","499","496","493","492"
"0111","pop1","497","494","497","495","504","503","499","496","501","502","503","501","497","504","501","502","499","500","496","499","499","494","508","505","500","501","506","494","504","500","502","501","509","501","498","503","505","506","494","497"
"0112","pop1","497","502","498","498","504","497","501","502","492","502","505","505","503","498","501","508","494","500","498","495","494","494","507","507","499","499","504","492","504","494","502","506","499","503","503","508","500","498","498","495"
"0113","pop1","497","502","497","497","504","502","493","494","500","497","501","499","497","499","508","507","495","504","496","500","496","494","510","508","496","500","505","504","505","491","501","497","498","496","508","508","499","496","498","498"
"0114","pop1","499","505","497","505","506","506","499","497","501","494","502","503","495","501","501","506","496","498","495","501","499","494","507","507","499","501","499","497","508","508","508","506","494","496","497","502","500","500","494","496"
"0115","pop1","492","502","496","510","499","500","495","492","492","500","500","495","503","495","502","500","496","498","496","493","499","499","509","510","499","502","496","499","506","507","507","506","503","494","503","501","497","505","498","498"
"0116","pop1","504","499","508","508","499","497","494","501","492","500","506","498","497","498","501","507","495","496","496","499","499","496","508","505","500","501","496","492","508","507","501","499","509","501","508","497","502","498","498","497"
"0117","pop1","501","493","496","495","500","500","498","494","492","504","504","507","497","506","501","505","494","496","498","496","494","493","508","508","499","501","500","500","506","505","502","501","509","503","504","497","501","499","494","494"
"0118","pop1","500","500","508","506","501","497","501","502","501","502","499","505","497","495","508","503","494","497","498","493","500","501","509","508","501","502","505","496","500","503","501","500","504","501","501","505","501","500","494","495"
"0119","pop1","495","502","497","496","504","501","503","495","492","502","501","499","503","501","508","507","497","497","498","497","502","497","507","508","498","502","495","502","509","498","502","501","498","501","492","495","500","499","494","496"
"0120","pop1","492","499","497","508","502","503","501","495","501","499","504","501","497","505","502","509","494","497","496","494","498","492","510","506","501","502","503","500","510","492","501","498","495","502","501","497","500","502","498","495"
"0121","pop1","500","499","497","498","503","503","501","492","501","505","504","505","500","500","508","510","500","497","498","499","494","501","508","505","499","501","496","502","508","507","502","501","503","494","500","504","502","505","494","497"
"0122","pop1","500","499","497","497","504","504","494","501","500","499","503","499","503","504","502","503","496","502","498","499","498","501","510","508","501","502","505","502","509","498","503","508","495","504","503","497","499","506","501","496"
"0123","pop1","497","506","508","509","504","502","503","500","501","502","496","500","503","504","502","503","496","503","493","499","495","500","508","508","498","502","506","493","508","502","502","501","494","508","501","505","500","496","498","493"
"0124","pop1","493","494","496","499","500","497","493","491","502","497","504","501","504","504","501","505","497","504","497","497","499","495","507","503","499","498","500","499","505","498","501","498","498","508","501","492","500","505","495","495"
"0125","pop1","500","495","510","498","504","503","495","496","500","502","503","495","496","504","502","502","495","497","498","499","496","494","510","508","502","504","492","493","510","500","503","503","499","500","502","509","500","502","501","498"
"0126","pop1","497","495","506","499","504","502","503","501","491","506","506","501","503","496","501","509","495","497","498","499","495","500","508","508","501","502","499","497","508","506","502","508","502","502","496","491","499","503","495","496"
"0127","pop1","499","499","497","497","500","502","498","501","501","492","503","496","505","500","501","508","496","496","496","499","499","498","508","508","501","502","503","492","508","491","504","501","503","496","497","509","502","505","494","495"
"0128","pop1","500","494","509","506","500","503","501","501","502","496","506","501","497","499","501","503","497","491","496","501","499","500","507","510","499","498","496","499","504","498","502","508","502","501","491","505","500","503","491","495"
"0129","pop1","497","499","497","496","504","502","501","496","501","502","503","505","507","500","501","503","495","496","496","496","499","498","509","510","498","498","492","502","504","507","498","498","509","498","508","501","500","502","495","496"
"0130","pop1","499","493","496","509","504","502","494","495","502","499","502","501","503","507","508","510","495","497","496","499","498","502","507","503","499","498","503","500","508","507","501","503","495","502","500","493","499","505","497","496"
"0131","pop1","497","504","496","501","502","503","495","497","501","492","504","501","496","495","503","503","495","498","499","494","499","493","508","503","499","502","505","504","509","506","503","499","502","494","494","502","500","500","494","495"
"0132","pop1","501","493","497","499","504","507","494","496","501","499","504","501","497","496","501","501","500","500","495","494","498","502","509","510","499","503","496","496","506","491","501","501","506","500","491","508","501","500","500","494"
"0133","pop1","499","499","497","505","499","499","501","495","501","499","504","503","507","500","504","503","495","497","498","498","498","493","502","502","502","502","505","495","506","507","502","501","495","503","492","510","500","497","499","497"
"0134","pop1","495","503","496","506","503","507","501","501","501","501","502","501","496","499","508","505","495","493","496","497","495","500","509","508","499","498","505","504","493","497","502","499","496","507","492","505","501","498","495","492"
"0135","pop1","500","499","509","491","502","497","491","505","492","499","503","499","503","505","504","502","497","497","498","497","500","501","510","510","499","496","496","506","504","492","503","510","495","494","496","508","500","502","500","498"
"0136","pop1","504","499","497","507","502","506","497","496","492","499","501","500","497","496","501","500","499","493","498","496","494","494","507","503","499","501","496","502","509","506","501","506","498","508","508","504","504","503","495","497"
"0137","pop1","497","504","497","509","501","498","493","492","496","497","501","499","502","495","501","508","499","498","496","499","497","491","510","508","499","499","504","499","502","506","501","506","495","498","500","508","501","498","500","498"
"0138","pop1","498","498","508","506","499","501","495","492","500","503","504","504","497","499","508","506","502","497","496","495","494","493","507","507","499","504","500","495","504","507","501","501","503","498","497","493","501","503","499","497"
"0139","pop1","492","496","497","499","500","503","492","496","500","497","500","500","502","504","504","506","499","495","496","499","496","494","507","507","500","501","506","499","506","492","502","498","499","509","496","508","500","498","493","493"
"0140","pop1","501","497","498","499","503","497","498","495","502","493","502","503","503","505","501","510","497","504","497","493","499","500","505","502","502","504","498","495","506","506","501","508","502","496","503","492","504","505","494","497"
"0141","pop1","500","494","497","497","504","502","503","495","501","491","502","505","503","499","503","503","498","497","499","494","496","500","507","502","499","502","503","497","509","508","503","506","509","493","503","492","499","505","494","495"
"0142","pop1","504","495","496","496","504","507","495","497","501","499","501","500","505","507","501","502","498","497","496","494","494","497","509","505","500","498","505","500","502","507","501","500","498","493","497","505","500","497","498","493"
"0143","pop1","496","494","497","508","500","507","501","495","501","501","503","496","499","507","501","503","495","498","496","497","494","498","509","508","500","497","502","497","508","506","502","501","495","499","491","505","501","502","499","495"
"0144","pop1","497","496","498","499","504","502","501","495","492","498","502","495","503","499","509","510","497","497","496","493","499","496","507","508","496","500","495","497","509","506","503","500","495","503","500","503","500","497","494","496"
"0145","pop1","499","502","497","498","499","504","494","501","502","496","501","505","496","501","501","502","502","497","498","496","494","500","508","503","499","501","500","502","508","506","501","501","502","496","508","504","500","505","495","492"
"0146","pop1","504","499","509","498","504","501","492","496","501","502","504","504","504","495","508","502","499","502","496","494","499","495","507","510","496","502","500","497","509","506","502","503","499","498","491","492","502","505","498","497"
"0147","pop1","493","494","497","506","500","497","495","495","501","492","502","503","499","498","501","509","498","498","495","494","499","498","508","508","499","502","500","502","509","510","501","501","495","508","496","504","500","496","495","496"
"0148","pop1","496","493","505","494","504","502","493","495","500","499","501","500","496","502","501","503","495","496","493","494","502","509","509","501","498","498","503","502","509","506","501","506","509","508","508","492","504","501","495","495"
"0149","pop1","500","499","509","498","504","502","495","495","492","492","503","507","497","504","503","499","499","495","497","493","500","500","509","510","499","501","500","502","507","492","501","506","503","500","508","505","505","506","499","495"
"0150","pop1","499","498","496","507","497","494","493","504","501","497","501","500","496","505","503","503","496","501","498","496","499","494","510","505","500","498","505","492","510","507","502","499","499","496","500","491","508","506","500","491"
"0151","pop1","499","502","497","498","502","497","491","495","492","500","503","505","503","497","508","502","494","495","496","494","496","496","510","503","501","497","497","497","509","509","501","499","496","508","499","501","500","505","491","495"
"0152","pop1","496","493","496","498","504","504","499","499","501","498","504","495","503","504","504","502","496","493","498","495","499","501","507","508","501","501","498","497","510","507","501","508","498","502","499","501","499","505","491","498"
"0153","pop1","502","498","496","508","504","503","493","492","501","501","503","501","503","504","502","503","494","497","496","494","499","495","509","510","499","498","498","493","506","507","502","501","498","500","503","494","501","500","498","496"
