20,5000,2,2500,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,pop1,pop2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0040","pop1","495","503","498","506","510","509","493","493","492","494","505","503","492","502","495","498","507","509","509","509","503","508","494","496","501","503","501","499","502","504","503","509","508","494","503","494","510","507","494","492"
"0041","pop1","501","506","506","494","500","504","493","493","493","493","505","503","492","509","500","492","509","504","509","508","503","502","500","508","502","502","497","496","505","504","503","506","508","504","503","493","498","496","494","492"
"0042","pop1","501","502","497","506","502","510","493","494","492","492","506","506","492","509","498","499","507","495","509","508","503","508","497","497","502","505","501","494","504","501","503","502","507","494","492","492","493","493","493","493"
"0043","pop1","501","506","507","495","501","506","494","496","493","494","506","507","492","508","498","498","505","505","506","506","499","500","494","498","502","504","504","492","503","506","505","504","508","494","498","495","499","495","495","497"
"0044","pop1","502","494","496","501","501","505","499","495","492","503","506","502","493","493","498","493","508","507","507","508","503","509","498","496","502","503","501","504","503","500","507","503","508","506","503","494","493","501","493","494"
"0045","pop1","502","503","495","500","507","509","493","492","493","497","502","507","492","493","495","502","507","504","509","509","503","493","496","496","502","500","498","505","504","504","507","509","507","506","502","499","500","493","496","494"
"0046","pop1","506","494","496","495","501","498","494","494","493","492","506","504","493","502","491","493","508","506","509","507","503","499","499","496","501","503","499","491","502","506","503","508","509","508","493","500","498","498","493","491"
"0047","pop1","505","503","502","505","502","510","493","502","493","492","500","506","502","494","497","499","508","493","510","506","498","501","494","496","503","504","497","502","503","503","502","501","508","508","503","495","499","499","496","496"
"0048","pop1","500","494","495","495","502","503","494","492","492","492","506","502","494","496","499","492","492","494","510","509","502","501","498","492","499","501","495","500","504","506","507","510","508","510","493","502","498","509","492","491"
"0049","pop1","505","504","509","507","510","505","496","496","496","494","506","498","492","491","499","501","505","505","507","508","503","507","500","499","502","502","501","497","503","502","503","506","508","496","501","502","498","509","492","499"
"0050","pop1","502","500","503","503","500","502","495","496","493","492","500","500","492","491","491","497","505","506","509","506","505","505","504","496","502","500","493","504","503","504","505","506","508","505","501","497","498","493","494","497"
"0051","pop1","505","495","509","509","501","505","491","496","499","495","506","506","494","495","498","498","509","492","506","506","503","503","500","496","502","504","497","498","506","507","505","506","509","510","502","495","499","493","493","492"
"0052","pop1","501","505","496","498","504","502","493","493","493","491","506","502","493","494","497","500","505","507","507","505","500","504","494","494","501","503","504","492","505","504","502","501","509","508","492","493","498","497","493","494"
"0053","pop1","503","508","507","495","501","507","495","496","493","492","506","505","492","492","498","496","506","504","510","507","502","495","494","499","502","502","497","495","504","501","507","502","507","507","501","502","499","492","493","496"
"0054","pop1","503","503","497","495","502","509","492","492","493","491","500","508","492","491","498","496","504","503","510","505","503","504","494","504","502","502","498","498","500","501","505","509","507","504","494","496","499","501","492","492"
"0055","pop1","496","500","507","500","500","502","493","498","499","494","506","506","493","507","493","494","508","507","509","507","503","500","498","496","507","502","501","492","502","504","507","503","507","508","493","494","491","507","493","497"
"0056","pop1","497","506","509","503","501","498","493","493","497","495","506","507","493","506","498","493","505","505","510","507","502","499","500","499","502","501","498","494","504","506","506","510","509","508","492","492","500","500","496","494"
"0057","pop1","504","507","495","498","503","509","493","494","493","492","508","505","502","494","499","494","507","509","508","499","505","504","495","499","502","500","497","492","503","504","505","502","507","508","492","493","499","500","493","492"
"0058","pop1","502","504","497","495","502","509","491","496","492","507","500","509","493","507","495","501","509","504","509","509","496","495","498","508","502","505","493","491","502","506","505","499","495","508","503","501","499","499","492","492"
"0059","pop1","502","506","510","497","507","506","493","491","493","495","506","506","492","493","495","498","505","497","509","507","505","500","494","497","502","501","497","499","502","506","510","504","508","510","494","505","493","509","493","492"
"0060","pop1","502","506","507","500","502","503","493","496","493","503","506","505","494","495","493","493","495","504","509","498","496","503","494","498","501","501","501","499","503","504","503","509","509","493","493","502","499","497","494","497"
"0061","pop1","502","505","509","507","500","503","493","492","492","491","506","499","492","492","500","496","492","506","509","507","502","499","496","507","502","501","501","493","504","504","507","503","508","508","502","502","508","499","495","497"
"0062","pop1","504","504","497","497","507","505","494","492","492","494","505","507","502","494","495","499","510","504","506","499","503","495","498","508","501","503","502","492","503","506","503","506","507","508","501","502","500","496","493","494"
"0063","pop1","503","500","510","498","501","502","494","492","493","492","500","504","492","492","500","494","505","509","510","510","503","497","494","499","501","501","499","493","501","506","507","502","508","505","503","497","491","492","493","494"
"0064","pop1","495","496","506","499","501","501","491","496","493","496","507","503","493","494","498","496","508","504","508","500","503","503","500","509","502","501","499","498","506","506","507","505","507","507","503","500","499","500","495","495"
"0065","pop1","506","503","509","502","501","503","492","496","492","497","506","503","509","502","495","498","508","495","509","509","500","498","499","492","504","498","493","491","503","500","502","502","509","508","493","496","500","493","496","492"
"0066","pop1","501","505","507","497","501","505","493","491","496","494","500","506","493","505","497","499","508","508","509","509","502","499","496","507","501","501","499","496","504","506","508","501","509","508","502","502","498","493","493","494"
"0067","pop1","497","506","495","498","500","503","492","492","492","507","508","508","507","508","498","497","507","507","509","507","504","508","494","493","502","503","499","492","500","500","507","505","507","508","498","497","510","501","496","492"
"0068","pop1","497","503","503","503","500","508","499","496","494","506","506","506","492","492","498","497","507","506","509","509","502","507","500","493","502","503","497","491","503","501","502","506","508","506","493","500","493","496","496","492"
"0069","pop1","497","504","504","501","500","503","491","496","492","492","506","506","492","502","498","496","509","506","510","506","504","495","495","508","501","505","499","492","503","503","507","507","508","508","494","494","500","500","493","492"
"0070","pop1","505","496","496","500","504","501","492","496","492","499","502","510","492","494","498","500","505","505","509","506","503","495","501","496","502","501","502","492","503","504","503","509","507","508","502","494","499","500","491","491"
"0071","pop1","505","494","495","499","500","509","491","491","500","491","506","502","492","493","498","498","507","495","506","499","500","495","500","509","502","502","497","504","502","505","505","509","496","506","493","502","496","496","494","494"
"0072","pop1","497","496","509","496","502","505","492","492","493","495","506","501","492","493","500","494","507","494","510","509","500","493","498","493","501","506","497","493","505","506","500","506","509","508","498","495","493","491","495","493"
"0073","pop1","502","503","509","496","501","507","494","494","493","492","500","505","492","502","495","498","505","507","509","509","499","493","494","499","502","501","497","496","505","506","502","502","507","508","492","495","491","491","493","496"
"0074","pop1","497","505","509","508","504","501","493","491","492","497","506","505","493","496","497","501","506","494","509","505","503","503","494","496","499","502","501","502","504","501","502","501","507","508","492","494","500","493","493","494"
"0075","pop1","495","504","509","507","501","503","494","495","493","494","506","506","492","492","493","499","505","504","510","508","503","497","494","492","501","503","493","496","508","504","505","501","505","510","502","494","498","510","493","496"
"0076","pop1","505","506","509","500","500","503","494","491","499","491","506","506","494","508","498","494","507","492","506","508","503","499","499","493","501","501","498","505","505","504","507","502","507","508","496","499","499","500","493","500"
"0077","pop1","505","506","507","508","500","505","499","491","493","499","508","503","507","495","498","500","495","504","509","507","503","495","500","498","501","503","497","502","503","500","505","497","507","508","493","497","491","509","495","492"
"0078","pop1","502","505","496","499","507","506","492","496","491","501","508","506","493","502","500","501","505","507","506","508","505","503","495","494","503","504","496","496","503","505","503","506","508","496","500","496","498","493","495","496"
"0079","pop1","497","505","506","506","502","509","493","491","492","497","506","499","492","506","491","498","507","507","509","507","500","500","500","501","502","502","495","492","503","505","502","506","508","508","502","495","500","496","498","493"
"0080","pop1","496","506","496","496","501","505","491","496","492","504","506","506","492","496","498","494","495","506","510","499","496","500","501","501","506","498","499","494","504","506","507","506","508","496","501","502","498","494","494","497"
"0081","pop1","497","496","506","499","502","503","494","494","493","506","505","509","492","492","498","501","505","507","508","499","500","498","500","494","502","502","504","500","503","504","503","506","507","496","502","495","493","496","496","496"
"0082","pop1","502","505","507","495","508","498","492","491","492","499","508","499","491","495","495","498","508","492","507","508","495","495","498","497","502","501","501","496","503","504","502","508","509","494","493","502","497","492","493","492"
"0083","pop1","505","495","507","500","502","502","493","491","491","491","506","506","492","492","496","494","507","507","506","508","496","503","496","492","501","503","501","493","503","505","505","508","509","510","493","499","501","509","492","499"
"0084","pop1","497","504","497","498","499","510","495","491","493","494","506","507","505","509","495","499","508","494","510","508","506","500","494","501","502","506","493","494","504","510","507","506","508","496","491","497","498","493","496","494"
"0085","pop1","506","507","496","510","503","509","493","493","496","509","500","508","493","509","495","500","505","495","510","507","503","503","497","507","502","501","497","491","504","504","506","501","508","510","492","492","496","501","494","492"
"0086","pop1","497","505","507","495","500","504","492","497","494","491","506","502","505","494","495","494","509","506","510","506","506","508","494","501","502","498","496","494","502","504","503","509","508","505","498","496","498","501","496","494"
"0087","pop1","502","506","509","497","501","507","493","491","493","493","500","506","492","493","495","495","508","509","510","505","506","500","500","507","499","502","499","492","503","503","509","501","509","505","492","492","499","509","498","494"
"0088","pop1","502","503","494","502","502","503","492","491","497","494","506","505","493","507","498","500","506","504","508","508","504","498","498","493","502","500","493","498","504","504","505","497","509","508","503","492","493","510","493","492"
"0089","pop1","497","502","496","499","502","509","493","491","493","497","500","506","493","493","498","499","509","503","510","506","503","500","498","497","502","502","499","493","504","510","510","508","508","506","503","499","499","495","494","494"
"0090","pop1","502","502","508","499","503","505","494","492","494","505","500","507","492","507","493","499","495","493","509","509","495","501","500","493","502","501","497","497","505","504","502","502","509","510","503","495","510","509","492","492"
"0091","pop1","505","508","507","499","502","505","491","502","492","492","508","506","492","492","495","501","508","507","510","508","496","497","497","493","502","500","497","498","505","504","503","508","496","494","493","502","498","500","494","492"
"0092","pop1","504","503","501","506","500","502","491","496","493","492","500","500","491","505","498","496","509","506","510","504","498","501","498","493","502","502","501","499","505","500","509","509","507","508","501","502","499","493","493","493"
"0093","pop1","501","505","504","495","501","502","491","496","491","495","502","505","493","502","498","499","505","506","509","499","498","501","495","500","502","500","495","496","504","504","500","506","507","507","498","493","498","496","493","492"
"0094","pop1","501","494","503","500","502","510","493","494","493","493","506","503","493","493","495","494","505","506","509","505","499","500","499","493","502","502","497","500","504","504","505","503","507","510","492","493","498","491","495","494"
"0095","pop1","506","503","495","498","502","503","493","494","493","492","506","506","492","493","499","499","495","506","506","508","496","500","494","497","507","502","498","495","501","506","505","497","507","508","503","495","498","493","496","494"
"0096","pop1","502","505","509","497","504","506","494","492","497","495","500","505","493","508","500","494","508","507","506","508","503","499","498","501","502","501","497","495","504","510","503","502","508","496","503","502","499","499","498","493"
"0097","pop1","496","506","509","504","503","509","492","495","492","491","506","502","493","493","495","493","505","510","509","508","496","499","497","507","502","501","501","493","502","504","503","509","505","505","492","498","500","509","498","495"
"0098","pop1","502","496","496","495","501","509","493","493","503","507","506","503","492","491","491","494","506","498","509","505","505","498","504","497","502","503","497","496","501","501","507","501","506","506","495","497","498","496","495","493"
"0099","pop1","504","503","497","508","501","502","495","491","499","494","500","503","492","492","499","494","495","492","506","505","499","498","499","498","499","508","501","499","503","505","497","497","507","508","503","502","500","501","494","492"
"0100","pop1","497","496","508","500","504","507","493","493","493","494","506","505","492","504","498","498","505","510","510","499","505","499","504","507","502","502","502","492","504","506","508","501","509","506","501","494","499","500","493","493"
"0101","pop1","496","496","497","500","507","510","494","494","493","492","504","504","494","496","495","498","509","509","507","499","503","502","497","496","502","502","497","497","502","504","507","507","507","508","503","494","500","492","496","494"
"0102","pop1","495","507","500","506","502","507","493","491","493","499","508","506","493","493","498","497","508","506","507","506","502","499","500","499","502","501","499","492","503","506","507","509","507","494","503","494","499","500","493","496"
"0103","pop1","495","508","510","499","502","508","493","494","491","503","500","506","493","502","498","494","507","504","499","499","506","504","500","501","502","503","498","498","504","506","506","499","508","496","502","494","499","493","495","492"
"0104","pop1","506","504","509","499","502","502","494","491","506","495","506","502","493","508","496","493","507","495","509","507","500","495","494","499","502","506","493","492","504","501","504","504","508","508","503","500","500","496","498","494"
"0105","pop1","497","494","509","494","499","507","493","493","492","503","508","504","505","502","500","493","508","505","507","507","503","503","497","501","501","500","501","492","500","506","502","504","507","506","494","499","496","491","493","494"
"0106","pop1","505","503","509","509","501","503","493","497","492","495","500","503","507","507","498","499","508","510","509","506","506","498","500","499","502","502","501","500","502","506","502","509","507","508","503","501","499","510","495","496"
"0107","pop1","504","500","509","496","507","507","494","494","493","493","506","506","507","504","498","493","508","508","509","508","500","495","495","509","502","503","497","491","505","504","503","509","507","508","503","493","500","496","496","492"
"0108","pop1","505","506","509","510","503","507","494","495","500","504","508","505","492","505","491","498","495","506","509","509","496","505","495","496","502","498","501","497","504","506","507","500","509","508","492","496","493","493","493","493"
"0109","pop1","501","496","501","499","500","510","492","495","493","507","506","502","494","495","491","497","508","506","509","499","505","506","493","507","501","504","493","492","505","504","507","503","496","506","498","502","496","510","493","494"
"0110","pop1","502","504","509","497","500","501","493","496","493","492","500","507","492","502","498","499","508","492","510","505","505","495","494","499","507","502","497","498","501","507","507","509","506","510","502","499","499","509","496","494"
"0111","pop1","506","504","509","498","501","502","494","491","494","494","506","509","492","495","500","496","492","506","510","498","502","500","494","494","507","500","498","498","502","506","507","502","509","508","503","491","499","491","494","492"
"0112","pop1","496","506","501","500","502","507","493","494","492","492","500","507","505","495","497","496","505","496","506","499","503","503","493","492","502","501","498","492","503","506","507","503","509","508","503","500","498","493","493","494"
"0113","pop1","505","495","507","510","500","504","493","496","492","495","508","508","492","494","496","501","506","497","510","509","506","499","494","504","502","503","497","499","504","504","507","508","507","507","501","499","496","496","493","492"
"0114","pop1","505","503","509","497","502","509","493","492","493","497","505","495","493","493","498","496","495","503","508","508","500","495","504","496","502","498","497","499","504","504","505","503","509","508","500","495","500","497","493","494"
"0115","pop1","506","506","497","500","499","508","494","494","493","492","506","499","492","492","496","494","508","507","507","504","502","499","493","509","502","501","494","494","503","500","508","497","508","510","501","494","498","494","493","493"
"0116","pop1","497","499","500","499","502","503","491","491","494","507","502","509","495","497","498","498","509","506","507","506","500","501","501","493","507","502","498","498","502","504","509","509","508","510","501","495","496","510","493","496"
"0117","pop1","505","504","509","495","502","502","491","496","496","506","500","508","493","493","498","499","505","496","509","500","500","500","493","493","502","502","498","492","501","506","503","509","509","508","493","497","499","509","495","492"
"0118","pop1","495","500","509","507","500","502","492","495","494","494","506","503","492","491","491","499","508","509","509","506","503","502","500","494","502","503","504","494","501","507","507","503","507","508","500","500","499","491","493","494"
"0119","pop1","497","502","507","500","501","499","493","493","492","494","508","508","493","496","498","496","509","504","509","500","499","493","494","494","502","500","497","498","504","506","502","497","508","508","502","499","500","509","494","491"
"0120","pop1","497","504","500","498","501","501","493","494","491","503","506","506","493","509","498","494","506","504","509","505","503","502","500","499","501","503","493","493","500","506","507","510","509","506","502","504","500","500","493","496"
"0121","pop1","506","504","509","499","507","498","494","494","493","496","508","503","491","507","496","501","507","495","509","509","505","500","495","500","502","504","498","492","503","503","503","506","506","510","502","495","498","500","498","494"
"0122","pop1","504","499","509","498","503","503","493","494","496","491","508","494","505","496","495","496","508","509","509","506","503","500","494","499","503","506","501","492","505","505","507","506","509","508","498","493","498","493","493","493"
"0123","pop1","495","503","501","498","502","507","493","499","492","498","506","505","509","495","497","497","506","504","506","499","499","498","499","496","499","500","499","498","504","504","507","505","507","508","503","501","493","491","493","492"
"0124","pop1","505","507","509","495","502","505","493","495","506","506","506","504","493","509","495","498","509","497","507","506","499","498","494","496","502","502","501","497","501","507","501","497","509","506","495","504","499","498","493","494"
"0125","pop1","495","496","495","505","501","501","493","495","496","503","500","493","493","494","497","496","506","506","507","506","499","499","498","501","502","501","497","499","505","505","500","503","508","496","493","500","500","494","493","493"
"0126","pop1","502","503","509","503","501","503","491","491","493","506","508","506","492","491","500","499","508","509","508","505","506","499","498","501","503","503","496","494","505","496","502","508","509","508","495","504","499","499","494","492"
"0127","pop1","502","504","508","508","499","509","493","491","492","492","500","506","492","507","495","496","504","493","510","509","496","506","504","496","502","503","492","500","503","502","505","497","507","506","492","491","493","510","496","497"
"0128","pop1","506","503","509","497","502","508","494","496","496","494","500","505","493","493","497","500","505","497","507","506","496","505","495","500","501","503","506","494","502","504","505","506","507","508","492","502","510","507","494","499"
"0129","pop1","502","495","509","509","502","509","494","494","493","494","506","501","492","492","500","500","505","493","506","508","503","500","494","502","501","501","497","498","504","504","507","506","509","509","495","499","491","507","494","494"
"0130","pop1","503","494","497","508","500","500","494","499","499","495","500","503","493","495","498","501","507","506","506","508","503","499","500","498","502","502","497","492","504","501","502","506","507","508","502","495","496","492","496","494"
"0131","pop1","505","493","509","500","501","503","491","496","492","491","508","506","492","493","498","494","507","503","508","499","503","499","497","507","502","502","501","498","505","506","507","506","508","505","502","491","498","497","497","497"
"0132","pop1","497","497","509","500","501","509","494","491","492","503","500","506","508","495","495","498","507","509","509","506","503","502","504","498","505","503","499","499","503","505","507","502","507","508","495","491","500","497","496","494"
"0133","pop1","497","508","509","504","500","501","493","491","492","497","505","504","493","496","495","496","508","505","506","500","505","504","495","501","502","501","502","502","503","505","503","501","509","507","501","495","500","497","495","495"
"0134","pop1","506","508","500","499","500","502","492","492","493","496","508","505","505","505","496","494","508","504","509","509","503","500","493","493","502","498","501","497","504","504","508","497","509","509","494","491","498","496","498","494"
"0135","pop1","497","502","507","494","501","501","493","502","493","507","508","506","493","495","498","500","492","506","507","506","503","502","495","499","507","506","499","504","504","507","507","507","508","506","494","494","498","493","494","492"
"0136","pop1","496","506","509","500","501","505","494","499","500","492","505","507","492","504","495","496","508","495","509","508","503","501","494","499","502","501","493","504","502","504","506","501","509","506","501","504","500","496","496","494"
"0137","pop1","505","506","507","496","501","503","493","499","506","504","502","499","492","492","500","494","508","493","509","506","503","502","495","500","502","502","501","493","505","506","502","502","508","510","492","500","500","509","493","494"
"0138","pop1","496","506","501","506","503","508","493","491","494","491","506","506","494","494","497","500","507","495","508","508","496","505","504","497","502","503","492","500","502","506","505","503","505","496","492","498","492","507","496","499"
"0139","pop1","495","493","495","505","502","503","494","492","493","495","506","503","492","492","498","498","506","493","507","506","505","506","498","497","502","504","497","496","504","504","506","501","509","508","493","496","496","491","496","494"
"0140","pop1","503","494","509","499","500","501","492","498","492","507","506","509","492","510","491","498","507","506","509","498","503","498","501","493","502","505","501","502","502","505","507","497","508","508","502","502","495","510","493","497"
"0141","pop1","502","495","503","505","500","501","493","494","494","503","506","506","494","508","498","496","495","492","509","509","499","500","498","492","502","505","497","495","502","506","505","502","507","508","494","499","500","493","497","492"
"0142","pop1","502","506","496","496","503","509","492","497","492","495","506","504","502","502","498","497","508","509","510","510","505","500","495","494","502","503","504","502","502","504","502","501","509","510","494","497","497","510","493","497"
"0143","pop1","501","496","501","506","502","502","493","493","496","503","508","503","492","494","498","497","497","496","509","509","503","502","499","493","499","503","492","496","504","501","503","501","508","508","493","499","498","500","494","494"
"0144","pop1","501","508","500","499","503","510","493","496","493","494","500","507","493","493","498","492","507","492","510","509","503","502","495","497","502","500","497","494","505","505","507","504","508","508","493","496","498","500","494","492"
"0145","pop1","506","506","501","500","501","502","492","492","493","495","506","494","492","494","498","492","504","493","507","506","501","508","499","496","502","503","498","494","503","504","505","506","509","508","495","497","500","493","498","492"
"0146","pop1","505","503","510","504","500","500","492","492","492","495","500","505","494","495","498","500","505","510","510","506","506","500","498","493","502","498","499","502","501","496","502","509","495","506","502","497","493","493","493","492"
"0147","pop1","501","507","509","500","504","502","494","492","493","494","500","503","501","495","500","500","506","503","508","504","505","504","494","496","502","501","501","496","503","504","504","497","495","506","502","491","500","491","495","493"
"0148","pop1","501","499","495","501","500","501","496","503","492","504","508","506","492","493","495","498","508","504","508","500","505","495","500","500","502","502","499","504","502","506","502","504","508","508","502","495","498","509","494","494"
"0149","pop1","505","506","498","506","502","503","494","491","492","496","506","499","492","502","495","500","508","504","509","504","505","506","493","508","502","501","493","492","503","506","507","506","507","504","501","491","510","509","497","499"
"0150","pop1","505","503","510","503","500","502","494","491","499","503","506","502","509","495","496","493","505","497","508","499","503","500","495","500","503","503","504","491","503","505","507","503","509","508","503","491","498","493","493","492"
"0151","pop1","502","494","496","500","507","506","492","497","493","503","508","504","492","507","498","493","505","506","509","508","505","506","499","496","502","502","501","503","503","503","507","505","505","510","493","497","492","509","496","497"
"0152","pop1","501","502","495","498","500","499","494","496","491","491","506","505","493","509","493","499","505","506","509","500","499","500","495","496","499","505","504","496","505","506","507","505","508","494","501","498","495","509","496","494"
"0153","pop1","504","508","509","500","501","501","494","502","494","491","506","506","492","494","500","494","507","507","506","500","506","504","494","496","499","501","493","492","503","502","507","506","507","507","493","495","499","495","496","492"
