20,5000,2,2500,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,pop1,pop2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0010","pop1","497","502","502","501","507","496","494","501","499","510","502","503","497","510","494","496","507","504","492","495","504","499","499","504","506","507","492","504","496","495","497","499","509","493","494","492","500","499","502","502"
"0011","pop1","491","502","494","504","501","494","493","493","499","498","502","497","492","508","494","501","507","509","494","497","505","494","500","499","505","501","497","497","501","500","500","499","503","505","500","502","503","501","499","496"
"0012","pop1","506","505","494","504","499","493","502","499","500","499","500","499","493","493","503","498","510","505","491","507","501","506","501","504","500","503","493","506","495","495","501","501","505","505","500","493","503","502","502","501"
"0013","pop1","504","502","505","495","494","494","502","504","498","504","496","502","493","496","492","492","510","507","495","495","505","505","498","502","500","503","502","492","494","496","498","493","509","508","493","491","503","505","503","494"
"0014","pop1","491","503","494","495","501","502","500","498","507","500","507","507","503","492","494","498","507","506","494","493","504","504","498","506","500","495","505","499","507","495","496","497","509","509","499","491","505","509","500","508"
"0015","pop1","492","492","493","506","497","493","500","499","500","498","501","500","493","510","496","498","507","505","492","495","504","500","497","496","501","496","491","495","506","501","501","500","504","504","499","496","502","499","502","501"
"0016","pop1","497","494","494","506","491","497","498","494","507","499","501","501","493","497","498","498","510","505","494","494","504","496","501","502","494","504","497","504","506","509","503","503","504","504","493","498","500","505","503","504"
"0017","pop1","497","492","494","504","492","497","500","502","499","508","501","492","503","493","501","497","504","509","494","508","504","497","501","508","506","500","493","497","506","500","500","494","503","509","500","494","506","503","494","493"
"0018","pop1","497","492","501","498","492","494","500","502","507","507","502","508","507","508","495","503","504","508","494","495","501","505","505","496","506","507","491","493","494","498","497","500","503","502","492","497","503","508","503","503"
"0019","pop1","498","494","494","494","495","502","494","495","507","499","501","501","493","496","494","492","507","509","507","493","504","497","508","506","502","497","498","501","506","500","494","494","504","509","493","496","500","507","500","502"
"0020","pop1","494","503","503","495","492","493","493","502","507","506","500","502","503","492","495","493","505","508","494","508","501","502","501","498","506","501","493","501","509","509","497","503","504","493","495","499","503","505","503","495"
"0021","pop1","494","502","503","495","497","493","497","492","499","499","500","495","507","493","494","496","510","508","492","495","504","502","503","498","501","509","493","501","496","498","496","501","504","493","491","491","504","504","500","496"
"0022","pop1","492","493","494","501","494","497","501","507","499","508","501","504","507","507","492","498","509","509","494","505","501","498","505","501","505","496","497","492","497","510","492","500","493","505","494","491","504","500","501","501"
"0023","pop1","497","493","503","501","497","493","498","492","500","499","503","492","496","496","495","500","510","505","494","493","504","505","506","496","506","496","506","499","494","496","496","498","503","501","500","492","504","508","500","502"
"0024","pop1","492","493","494","498","499","497","494","505","508","502","496","500","503","491","499","500","507","507","507","505","504","503","501","504","495","508","497","492","499","498","496","501","495","508","499","491","503","500","494","501"
"0025","pop1","493","491","497","493","497","493","498","495","498","506","500","499","506","494","495","498","510","505","492","493","504","504","508","497","502","496","500","504","499","497","496","494","504","503","491","496","504","500","494","504"
"0026","pop1","494","494","494","507","492","507","502","501","507","499","492","504","503","496","493","499","507","504","504","493","501","505","498","500","502","496","493","497","497","510","495","500","503","510","499","498","504","500","494","502"
"0027","pop1","497","492","505","497","496","493","494","495","499","498","496","502","503","495","495","498","507","506","495","493","501","502","507","508","506","497","497","497","509","495","501","503","504","503","502","492","502","501","503","501"
"0028","pop1","492","505","494","504","497","493","500","498","500","508","501","499","506","496","494","493","510","506","494","504","504","504","503","506","501","507","491","491","498","500","497","494","504","509","494","502","504","503","500","504"
"0029","pop1","497","494","505","494","501","497","501","507","499","502","496","502","503","493","494","503","504","504","492","495","505","499","501","503","494","501","506","500","493","500","502","499","504","504","494","493","500","501","503","503"
"0030","pop1","493","505","495","504","496","496","497","501","499","498","500","497","493","508","492","499","505","508","494","507","504","505","507","504","501","501","500","494","499","505","496","500","503","503","493","491","504","502","501","496"
"0031","pop1","492","505","501","506","495","494","498","504","508","509","502","497","508","496","494","498","510","505","495","493","501","503","503","504","505","508","491","493","498","509","494","494","493","505","495","493","504","503","500","505"
"0032","pop1","496","493","494","494","492","499","502","501","507","499","501","496","493","494","492","499","505","504","504","493","501","494","503","499","506","506","491","491","496","496","497","501","504","495","491","498","506","505","502","496"
"0033","pop1","493","491","502","496","492","493","494","501","499","498","499","497","493","496","494","493","507","508","494","492","504","502","507","498","502","502","506","495","499","496","497","501","504","502","493","492","501","501","500","500"
"0034","pop1","493","494","502","506","499","496","502","501","500","499","499","508","507","492","493","493","510","505","508","492","499","497","507","500","506","506","503","505","509","495","496","497","504","494","494","495","503","500","500","508"
"0035","pop1","497","491","501","506","497","493","502","501","507","506","502","499","506","507","495","492","507","504","492","492","502","502","507","500","494","501","491","498","496","509","497","499","504","508","502","491","499","509","494","502"
"0036","pop1","492","491","494","502","492","497","493","502","509","510","500","502","493","493","494","494","508","509","495","493","504","503","498","502","502","500","493","500","501","510","500","498","502","508","493","498","504","501","503","501"
"0037","pop1","497","506","495","504","492","497","502","492","505","509","502","499","503","496","499","497","504","504","492","493","504","504","503","506","495","509","491","493","501","493","497","494","503","508","499","492","503","500","494","501"
"0038","pop1","492","505","495","497","507","508","493","503","500","504","500","500","507","496","495","499","510","505","504","495","504","503","497","499","506","501","491","500","499","509","497","494","508","493","500","493","502","505","503","502"
"0039","pop1","496","494","495","504","492","493","493","493","500","499","501","500","492","496","493","503","504","504","495","493","504","505","505","507","506","509","492","499","493","495","496","501","504","494","494","499","503","500","503","501"
"0040","pop1","497","502","505","497","494","498","493","500","508","506","503","507","507","492","495","493","510","510","494","495","502","497","501","498","506","501","497","501","496","509","496","496","503","509","491","497","506","503","503","501"
"0041","pop1","493","491","495","504","497","502","502","494","498","506","499","495","492","508","496","496","510","508","492","493","504","494","503","498","505","501","497","500","494","495","500","498","506","505","500","493","504","500","501","504"
"0042","pop1","497","491","495","501","498","502","502","502","508","502","500","502","493","496","494","501","507","505","494","494","502","502","505","498","505","502","493","499","509","500","498","494","508","505","493","491","503","503","502","508"
"0043","pop1","498","505","495","495","500","491","504","504","508","498","501","499","496","502","496","499","505","506","507","493","505","499","501","499","502","501","501","501","500","505","501","501","504","495","494","492","500","502","500","494"
"0044","pop1","504","492","505","497","500","493","493","494","500","499","501","500","503","496","494","493","507","504","494","494","504","497","505","503","494","497","497","492","496","495","495","494","504","504","494","502","506","504","503","498"
"0045","pop1","497","491","502","501","491","497","502","499","498","506","497","504","493","493","494","492","505","504","495","493","504","503","499","504","494","501","497","508","494","509","501","495","504","505","502","497","508","505","500","507"
"0046","pop1","491","505","505","504","494","497","503","492","500","510","496","502","496","496","495","492","510","507","505","509","506","495","501","507","494","500","491","497","494","504","500","498","504","509","494","494","505","498","494","494"
"0047","pop1","497","491","502","501","491","498","502","501","498","509","500","499","493","496","494","499","507","509","504","492","506","506","503","497","502","500","497","504","499","496","495","498","495","495","494","492","503","503","502","505"
"0048","pop1","496","492","494","507","497","493","502","501","500","506","500","502","507","493","494","495","510","508","508","492","504","505","507","497","501","501","500","492","499","497","501","500","503","502","500","494","503","507","502","495"
"0049","pop1","492","502","501","501","498","496","500","497","500","508","496","500","492","496","501","496","505","505","491","495","505","503","505","502","501","507","491","504","495","495","501","495","495","505","500","494","503","496","502","499"
"0050","pop1","497","492","494","494","497","498","502","498","507","505","501","499","506","508","496","493","505","504","494","493","501","506","501","498","504","504","503","497","501","501","497","494","495","509","500","497","500","499","502","502"
"0051","pop1","492","491","503","494","492","494","500","502","498","510","499","504","492","505","495","491","504","504","494","492","501","504","502","506","506","501","493","494","501","493","501","493","504","503","495","493","504","502","494","501"
"0052","pop1","496","491","503","504","494","494","500","502","509","506","501","501","493","510","501","500","507","504","503","507","502","503","505","504","504","501","506","492","496","509","501","501","495","501","495","491","500","502","503","496"
"0053","pop1","496","491","494","506","493","502","500","501","500","510","501","506","496","495","494","493","505","508","494","504","504","497","505","502","500","495","499","495","498","501","501","495","503","502","502","497","506","496","502","501"
"0054","pop1","491","495","494","504","500","502","502","501","507","504","503","503","493","496","493","500","505","509","494","507","504","504","508","508","501","496","493","492","499","509","500","498","504","505","494","491","503","501","500","500"
"0055","pop1","492","491","503","498","497","507","494","504","507","508","500","497","492","494","495","498","510","506","495","493","502","503","501","498","506","495","491","494","496","496","492","494","503","494","495","502","503","501","501","496"
"0056","pop1","504","494","502","496","497","497","493","498","505","509","508","504","506","503","494","493","507","508","494","495","501","503","502","497","505","501","501","504","496","500","501","500","504","503","491","492","500","499","502","502"
"0057","pop1","504","503","505","498","497","493","493","500","505","498","496","498","506","507","493","499","507","505","491","507","504","500","505","501","502","509","493","506","507","501","497","501","503","505","494","499","502","502","502","496"
"0058","pop1","504","491","494","506","499","502","503","501","507","508","501","496","503","492","492","493","507","507","494","495","501","503","499","499","505","502","491","497","496","495","492","495","509","509","495","502","506","506","494","502"
"0059","pop1","494","495","501","506","499","497","494","504","499","506","496","497","503","494","494","499","510","505","494","496","501","503","505","499","506","497","491","492","494","497","492","503","504","509","494","493","508","502","502","508"
"0060","pop1","494","502","503","503","497","493","497","503","498","498","501","496","506","508","495","496","510","505","495","495","501","503","502","504","506","500","493","506","494","496","496","498","503","507","499","492","503","505","503","494"
"0061","pop1","492","493","504","504","494","494","493","501","499","510","499","495","508","496","493","499","507","506","494","509","504","504","505","502","495","493","497","501","499","498","492","497","504","495","493","498","506","503","503","495"
"0062","pop1","492","493","505","501","492","494","498","503","507","501","501","500","493","496","495","496","505","509","493","493","504","505","502","499","504","499","491","497","506","498","497","501","504","504","492","498","506","506","494","504"
"0063","pop1","491","505","505","506","492","493","498","494","499","506","502","492","492","505","495","501","508","509","495","507","501","495","498","502","505","506","501","494","495","505","500","498","495","495","500","494","504","501","494","501"
"0064","pop1","491","491","503","502","498","493","497","494","500","498","502","499","491","509","501","498","505","506","494","506","504","502","507","502","506","496","491","495","494","493","497","499","504","504","494","499","504","501","503","502"
"0065","pop1","497","494","505","498","494","497","502","497","500","498","496","502","506","497","494","493","504","504","503","507","496","503","501","506","504","510","491","501","496","504","500","493","493","492","500","495","502","501","502","504"
"0066","pop1","491","502","504","506","499","498","502","501","499","508","502","497","492","492","493","499","507","507","492","495","504","504","500","499","507","509","493","492","499","509","501","501","504","503","494","492","502","499","500","494"
"0067","pop1","497","494","494","495","501","498","500","503","508","506","502","502","503","492","494","495","507","504","494","493","504","504","505","505","506","506","491","492","496","501","501","500","508","494","494","501","503","508","500","501"
"0068","pop1","491","505","494","504","492","494","497","501","508","498","499","506","506","493","495","493","507","504","494","509","504","497","503","502","505","501","491","506","496","506","502","494","504","493","499","492","503","496","503","502"
"0069","pop1","504","491","494","498","497","502","493","502","499","499","496","499","507","503","495","498","510","505","494","494","504","504","502","499","502","501","491","494","494","509","501","501","505","505","493","497","502","501","502","502"
"0070","pop1","504","492","505","506","497","497","498","494","499","508","500","503","496","495","494","493","506","504","495","509","499","503","498","499","505","504","492","492","506","505","497","502","504","505","491","491","508","501","503","500"
"0071","pop1","497","500","494","501","494","493","500","504","507","506","500","507","492","496","492","493","507","505","494","492","501","497","498","502","497","497","502","500","499","499","497","493","504","493","494","494","506","505","496","504"
"0072","pop1","492","492","501","506","501","497","493","494","498","510","496","495","509","509","497","498","507","504","492","495","502","502","501","503","504","503","491","504","494","496","497","500","504","495","493","492","501","497","502","501"
"0073","pop1","492","491","503","503","497","496","500","502","499","506","501","500","492","491","495","497","507","508","504","508","504","503","499","504","494","504","492","494","507","509","502","493","507","509","493","492","502","505","503","502"
"0074","pop1","502","506","494","506","495","498","500","502","499","499","503","495","507","497","493","498","509","509","494","492","504","498","498","504","494","496","491","497","495","497","496","502","504","509","492","496","504","505","501","493"
"0075","pop1","498","491","505","494","500","499","497","501","499","498","496","508","503","493","494","493","505","504","495","493","503","503","505","501","504","507","493","492","500","504","496","496","495","493","495","493","506","502","503","503"
"0076","pop1","491","505","496","493","496","493","502","501","499","508","501","507","494","496","492","498","505","508","494","495","501","498","507","496","502","499","493","501","494","499","496","493","507","509","502","492","506","503","502","501"
"0077","pop1","496","492","495","502","500","509","500","502","500","506","501","501","506","493","499","498","507","507","491","491","502","499","507","508","504","496","497","494","498","509","492","493","504","506","501","498","504","501","494","501"
"0078","pop1","492","503","505","494","498","502","493","499","499","498","501","496","493","509","494","498","505","509","495","495","502","507","498","506","494","505","502","504","509","497","501","501","505","494","502","497","504","503","502","502"
"0079","pop1","504","504","497","506","497","493","501","501","500","509","496","507","492","491","494","493","507","508","495","502","505","505","502","502","503","509","497","496","499","505","492","500","508","493","493","492","502","501","500","499"
"0080","pop1","492","502","495","501","492","494","500","498","500","499","500","505","506","494","494","501","504","508","494","492","500","502","502","497","504","508","498","501","495","505","501","494","504","509","494","494","506","503","496","504"
"0081","pop1","492","503","503","503","495","507","502","498","507","505","501","504","506","496","495","493","508","509","503","505","504","496","505","500","504","508","506","501","499","500","501","498","509","510","493","492","503","503","500","502"
"0082","pop1","492","492","503","503","491","502","502","503","498","510","496","503","507","493","495","500","506","508","494","493","501","499","502","500","494","509","498","492","501","493","495","498","504","509","495","502","504","509","503","504"
"0083","pop1","491","503","501","501","501","494","502","497","500","510","501","503","503","493","497","502","505","506","492","503","502","503","498","499","494","507","506","501","499","504","497","494","504","492","501","491","504","499","494","508"
"0084","pop1","493","491","501","504","494","502","501","501","498","498","500","502","492","493","494","496","505","509","505","509","504","506","507","502","500","507","491","506","494","493","494","494","504","509","494","492","506","502","501","508"
"0085","pop1","497","492","494","495","497","498","502","502","507","498","496","506","507","507","494","499","510","504","494","495","501","500","497","497","494","506","492","494","506","508","492","497","503","505","494","502","506","500","502","501"
"0086","pop1","492","494","506","499","501","496","504","503","498","506","503","499","492","497","498","491","505","503","492","495","501","496","503","500","502","509","497","501","499","496","501","500","503","510","494","492","503","500","494","504"
"0087","pop1","497","495","503","495","495","494","502","503","500","505","502","495","493","496","496","499","504","503","494","507","501","506","498","508","506","502","491","492","499","506","498","499","509","492","495","499","506","505","501","499"
"0088","pop1","492","491","501","496","501","497","502","494","507","506","499","499","506","492","492","498","507","509","494","492","502","499","502","495","506","501","503","504","493","510","501","501","504","509","500","500","504","502","503","496"
"0089","pop1","497","505","505","495","499","497","493","492","499","508","502","494","493","496","493","502","507","505","494","492","504","504","501","507","503","501","491","491","499","509","497","502","504","507","492","496","506","504","501","501"
"0090","pop1","491","494","494","501","499","497","494","499","507","508","500","500","492","492","494","495","508","503","508","493","505","502","505","496","494","501","491","506","500","495","497","503","502","502","494","495","502","499","502","502"
"0091","pop1","494","503","503","504","499","496","500","502","507","508","501","503","492","493","496","499","510","505","494","495","501","504","503","498","504","507","492","492","499","501","500","503","502","508","493","492","506","502","500","501"
"0092","pop1","504","494","501","504","501","491","502","494","507","498","502","507","503","509","501","499","507","504","504","492","501","503","505","497","506","496","492","501","507","496","497","493","509","494","493","491","502","502","503","502"
"0093","pop1","496","494","494","504","492","493","504","503","500","499","501","502","507","496","492","493","505","504","494","493","504","503","507","502","505","505","492","496","494","501","500","494","504","509","495","502","503","503","500","494"
"0094","pop1","502","505","501","499","501","494","493","507","498","510","500","499","493","496","495","495","504","508","494","508","505","502","507","497","506","507","491","492","499","495","499","493","509","508","495","493","504","508","502","495"
"0095","pop1","498","492","504","506","491","507","493","502","500","497","501","495","492","505","496","503","507","509","493","509","504","497","505","496","502","502","491","497","496","500","496","499","509","502","494","499","503","503","502","502"
"0096","pop1","492","491","494","499","499","491","504","504","499","508","496","497","493","496","493","500","509","503","494","502","501","499","507","504","506","500","503","493","507","500","499","494","504","503","495","502","506","503","502","499"
"0097","pop1","491","495","495","497","499","497","494","504","508","506","501","496","493","495","493","498","507","504","494","494","501","499","501","507","502","502","500","492","498","510","496","502","506","506","493","493","503","508","503","504"
"0098","pop1","506","505","494","504","494","491","502","504","498","497","502","503","492","492","493","499","507","506","494","492","501","502","505","507","506","501","492","492","498","500","495","494","508","505","494","492","499","501","500","502"
"0099","pop1","498","492","501","504","499","491","504","507","507","500","495","504","493","505","496","498","505","508","494","507","504","503","497","504","505","508","506","499","500","500","492","500","504","495","494","499","504","502","494","495"
"0100","pop1","492","502","505","497","499","507","504","504","498","497","501","495","507","496","495","491","507","506","494","494","501","504","501","503","506","507","493","499","499","510","501","493","509","505","494","495","500","505","502","501"
"0101","pop1","502","503","494","494","494","498","493","497","500","508","500","500","503","492","494","495","506","508","494","492","504","504","503","504","504","504","492","492","496","496","500","500","504","505","494","493","500","500","508","507"
"0102","pop1","504","504","494","497","494","497","493","499","500","498","500","506","492","496","494","498","510","507","494","494","504","502","505","508","504","506","492","501","496","496","497","497","503","508","494","499","504","505","501","504"
"0103","pop1","491","494","503","503","501","509","502","505","508","506","501","502","507","499","496","499","505","505","493","493","504","504","507","497","501","501","491","497","494","497","501","494","504","509","494","499","506","508","503","502"
"0104","pop1","493","491","496","504","501","497","497","498","499","509","499","492","493","495","492","498","507","506","494","504","501","503","498","496","505","498","497","494","500","495","497","501","504","507","500","497","500","501","503","504"
"0105","pop1","493","494","505","498","494","497","493","502","505","498","501","495","506","493","499","498","507","501","491","494","504","504","507","507","507","507","491","501","496","500","501","501","510","494","494","492","506","502","503","501"
"0106","pop1","492","493","494","494","497","497","503","503","500","509","505","494","492","491","492","493","510","507","492","505","501","504","498","502","494","506","503","499","493","495","501","494","507","493","499","496","504","500","502","502"
"0107","pop1","493","503","494","495","492","507","498","504","507","506","501","496","492","493","493","499","507","505","493","493","504","505","501","507","501","501","493","494","496","498","501","501","509","505","494","493","503","503","502","501"
"0108","pop1","502","505","504","506","500","498","503","492","498","498","503","492","492","493","494","493","510","506","495","509","501","503","502","497","501","493","492","496","498","509","501","502","509","502","500","493","504","503","503","499"
"0109","pop1","492","502","501","504","501","497","493","502","500","499","503","494","494","495","495","493","507","509","493","509","502","497","505","497","503","501","499","494","496","498","492","500","504","507","493","492","503","499","503","500"
"0110","pop1","503","503","494","494","491","497","497","501","500","498","500","502","496","495","499","498","504","504","508","495","504","500","508","508","506","500","492","496","498","509","492","498","506","501","502","499","500","500","503","501"
"0111","pop1","497","495","494","506","499","498","502","502","500","501","496","500","508","491","503","498","507","505","495","495","501","504","501","507","494","501","504","499","499","500","496","495","504","504","495","499","500","501","500","495"
"0112","pop1","504","492","494","498","501","493","500","494","499","499","500","508","506","503","496","496","507","508","508","505","504","499","501","499","502","501","491","504","496","493","501","494","504","509","500","492","503","500","494","502"
"0113","pop1","504","492","495","497","499","493","498","499","509","501","501","500","492","492","498","498","508","508","504","492","504","496","501","504","506","507","500","492","499","496","501","494","503","493","493","502","502","501","496","492"
"0114","pop1","493","494","503","505","492","494","498","504","500","510","495","497","503","492","501","499","505","505","495","493","501","502","501","506","501","496","501","494","494","501","496","494","504","494","495","502","504","503","503","494"
"0115","pop1","497","497","494","494","492","499","500","494","498","498","501","496","506","491","495","496","507","505","494","494","504","502","508","499","505","508","503","497","506","495","497","497","504","495","494","491","506","503","500","502"
"0116","pop1","492","491","502","506","499","493","502","502","507","499","499","507","492","493","494","493","507","508","494","504","504","499","501","501","505","506","491","499","496","500","500","498","495","507","499","491","504","503","494","502"
"0117","pop1","506","503","494","495","491","497","494","503","507","507","496","502","492","494","494","494","507","509","492","495","504","503","501","504","505","503","491","496","498","509","501","498","507","506","501","492","503","501","503","495"
"0118","pop1","497","503","504","504","497","493","498","494","499","499","503","495","503","497","497","503","507","504","493","509","502","494","505","508","502","503","491","497","499","500","492","501","504","510","493","501","504","503","494","502"
"0119","pop1","493","493","505","502","492","499","499","499","498","510","496","503","506","495","494","499","507","506","491","494","501","501","498","499","506","506","491","492","495","495","501","501","509","505","493","496","503","500","503","502"
"0120","pop1","492","493","503","505","494","493","497","492","499","510","502","495","510","509","501","499","507","508","494","504","504","502","505","505","505","495","491","501","494","506","495","500","503","502","502","496","500","501","503","503"
"0121","pop1","492","493","504","506","493","493","502","499","500","508","496","503","506","492","501","496","510","503","494","507","504","504","503","498","504","509","501","505","499","509","496","497","504","495","493","491","502","501","503","500"
"0122","pop1","497","497","502","501","494","508","498","503","507","505","501","502","506","508","499","498","510","509","494","495","504","503","501","501","500","495","491","499","501","510","492","499","504","506","492","497","504","503","503","501"
"0123","pop1","492","491","501","498","495","501","502","499","508","498","500","504","492","493","498","491","508","509","493","493","504","504","507","498","506","495","491","506","500","497","497","497","502","492","495","495","502","501","503","503"
"0124","pop1","493","494","494","495","500","497","493","494","500","498","502","499","492","492","498","500","506","504","495","493","504","503","499","496","500","501","497","499","501","509","493","493","504","508","495","499","504","504","501","504"
"0125","pop1","504","494","504","506","501","497","500","502","500","498","501","501","492","496","496","499","508","509","492","493","501","498","507","497","496","498","498","492","505","504","498","499","504","500","494","495","502","505","500","496"
"0126","pop1","498","503","494","501","499","502","493","497","507","506","501","496","493","508","492","493","507","509","504","492","500","502","502","499","506","507","501","494","500","504","495","494","504","502","494","502","500","500","502","504"
"0127","pop1","491","505","494","506","497","498","497","501","507","498","501","502","493","494","494","493","510","504","491","491","504","505","505","502","501","495","506","494","496","496","492","494","507","509","500","492","504","507","494","504"
"0128","pop1","492","494","502","504","497","497","493","504","500","510","502","505","494","496","495","498","507","509","507","493","504","506","508","500","507","510","497","501","496","505","502","494","495","507","494","498","504","508","500","501"
"0129","pop1","506","506","494","504","497","493","502","503","507","510","499","499","503","491","494","499","505","503","507","493","506","502","498","499","502","497","502","499","496","500","496","500","495","509","496","497","506","503","503","502"
"0130","pop1","497","493","503","494","497","493","498","501","499","498","500","502","493","493","495","492","507","508","492","493","504","503","501","506","506","509","501","505","499","493","492","501","504","495","502","497","500","502","494","496"
"0131","pop1","504","492","501","496","493","493","497","494","507","506","501","500","497","491","495","503","504","508","494","492","505","503","505","507","495","496","493","497","499","498","496","493","504","503","494","494","500","502","502","502"
"0132","pop1","491","494","494","504","492","491","493","504","505","498","507","508","503","496","492","496","505","504","492","506","500","502","501","500","504","500","491","497","499","493","496","493","503","505","493","498","502","501","502","501"
"0133","pop1","498","506","505","501","495","496","502","501","499","509","499","505","506","497","495","498","505","509","494","493","504","495","505","502","505","507","498","495","496","506","501","498","504","494","491","492","504","501","503","505"
"0134","pop1","492","494","501","501","500","496","493","502","508","508","500","500","506","503","496","498","507","504","492","493","505","494","502","497","504","502","497","492","496","509","496","501","509","494","500","494","500","501","500","501"
"0135","pop1","492","502","504","504","501","498","493","501","500","506","501","507","508","495","498","500","504","509","494","507","504","503","503","504","502","501","493","506","494","496","496","497","504","508","494","492","503","499","494","502"
"0136","pop1","498","505","497","498","492","494","500","499","506","501","503","506","493","493","499","498","505","509","494","492","505","503","501","506","506","502","491","499","501","510","501","499","503","509","500","496","503","499","500","501"
"0137","pop1","493","494","495","501","492","493","498","501","508","506","495","495","492","493","492","499","507","507","494","508","504","504","505","508","502","497","491","496","494","509","501","494","509","509","500","494","503","502","494","496"
"0138","pop1","496","505","503","505","492","497","500","498","499","506","500","500","493","496","495","499","507","506","492","495","504","502","508","506","504","502","506","492","499","499","494","494","505","494","500","492","504","505","503","500"
"0139","pop1","492","491","497","506","491","502","497","499","500","509","501","498","493","493","495","493","507","507","491","492","501","501","501","501","503","496","497","499","494","495","495","502","504","503","494","492","503","502","503","501"
"0140","pop1","494","494","503","494","501","491","502","499","500","499","502","495","506","508","495","498","510","505","495","493","504","498","508","497","505","505","493","506","494","500","501","500","504","502","501","491","504","503","502","501"
"0141","pop1","498","492","501","506","499","493","493","498","500","508","500","503","507","493","494","495","505","508","492","507","504","503","498","498","504","503","497","492","493","495","497","498","503","509","493","493","503","507","503","502"
"0142","pop1","505","505","502","501","497","493","493","502","504","503","501","496","492","493","494","503","510","507","495","495","501","505","502","499","497","509","491","491","494","500","497","493","504","491","493","493","508","502","500","496"
"0143","pop1","496","494","501","501","492","493","493","499","509","503","501","496","493","496","492","499","507","509","491","495","501","499","504","506","505","501","493","504","496","506","501","495","504","507","494","494","502","499","494","502"
"0144","pop1","496","493","497","497","497","493","502","499","498","510","500","503","492","509","501","498","507","508","494","506","501","501","501","500","502","501","497","501","499","500","496","501","495","505","493","492","504","502","502","501"
"0145","pop1","492","505","501","504","492","492","502","503","507","498","496","502","493","496","493","497","505","509","494","495","504","502","507","498","505","503","493","492","509","509","501","500","503","503","494","492","500","497","496","504"
"0146","pop1","504","497","505","494","492","498","502","504","499","506","500","497","506","493","495","497","510","507","492","495","506","505","501","502","494","504","502","500","496","501","495","494","504","504","494","493","506","502","500","495"
"0147","pop1","492","493","495","504","497","496","502","501","506","506","502","508","507","493","495","498","509","503","508","492","504","504","505","508","506","496","503","492","496","510","496","500","509","505","494","493","503","500","494","496"
"0148","pop1","504","505","495","501","499","493","501","501","500","508","501","501","493","505","499","500","507","509","492","495","500","497","501","508","506","507","501","496","506","497","492","497","495","503","494","493","503","508","503","501"
"0149","pop1","497","493","497","498","507","496","493","504","498","510","496","499","493","496","492","492","510","508","492","495","504","504","498","497","503","501","491","499","496","498","500","500","508","505","494","495","502","501","500","496"
"0150","pop1","504","503","503","497","492","497","500","503","499","505","501","496","493","497","494","494","510","506","495","493","496","497","501","497","496","498","492","499","493","500","496","502","500","491","495","492","506","503","500","501"
"0151","pop1","504","497","497","496","494","494","502","497","500","497","501","501","507","508","494","499","507","505","492","495","504","503","507","498","494","497","497","501","496","496","497","500","504","506","499","492","503","505","494","502"
"0152","pop1","497","491","503","504","492","499","502","497","498","510","496","499","492","492","495","496","507","508","491","508","504","500","508","500","505","504","503","494","499","500","492","492","503","496","502","491","506","500","501","501"
"0153","pop1","492","493","501","506","494","498","502","499","508","506","501","500","503","496","496","498","508","509","494","493","501","504","501","497","500","503","491","497","496","498","497","501","503","507","493","491","504","501","502","501"
