20,5000,2,2500,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,pop1,pop2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0016","pop1","505","499","493","493","502","506","502","502","500","499","495","494","505","496","501","496","502","498","499","499","498","499","508","499","498","499","494","491","506","501","508","505","495","495","498","502","504","510","506","493"
"0017","pop1","507","509","496","491","506","501","495","495","502","499","509","502","492","497","499","495","505","503","502","496","503","504","506","506","496","492","492","495","503","500","503","503","495","493","498","498","505","498","506","509"
"0018","pop1","505","509","496","496","502","498","496","503","507","504","495","494","493","494","501","496","497","504","502","505","501","492","508","506","496","498","491","493","503","499","503","510","496","499","497","501","506","501","494","506"
"0019","pop1","505","503","494","492","501","498","496","504","509","499","495","494","503","494","499","492","505","505","503","499","503","500","505","507","493","493","491","499","501","501","503","505","501","493","498","502","505","497","494","496"
"0020","pop1","505","509","496","499","502","501","502","495","500","502","507","494","492","506","502","503","504","501","503","502","502","500","504","506","498","500","491","493","493","501","502","505","501","495","496","496","504","497","497","495"
"0021","pop1","507","510","496","499","497","504","495","495","500","509","500","500","496","503","502","500","502","503","503","502","503","506","504","501","498","500","492","492","496","508","504","509","495","502","497","496","510","502","497","497"
"0022","pop1","508","507","497","498","497","508","504","501","501","496","507","506","493","493","496","492","506","507","503","504","505","497","504","506","493","494","493","509","499","501","504","494","496","506","495","499","504","504","509","507"
"0023","pop1","505","509","496","496","501","507","496","506","500","499","495","500","493","492","499","500","502","498","503","502","503","501","504","506","493","505","491","503","492","492","508","499","497","502","498","498","505","505","506","495"
"0024","pop1","509","504","496","496","500","501","501","506","500","509","501","500","496","494","501","492","497","504","498","502","493","497","504","502","494","497","492","493","492","497","506","500","495","494","499","501","507","507","496","509"
"0025","pop1","505","509","496","496","502","501","496","504","507","502","508","500","505","503","503","501","497","504","503","497","492","500","506","506","501","498","494","492","492","503","509","506","501","493","498","496","505","498","506","493"
"0026","pop1","509","504","497","493","509","508","501","503","507","502","493","494","495","493","501","497","504","500","501","496","503","503","504","503","498","498","507","509","494","500","504","508","495","498","498","501","505","501","496","509"
"0027","pop1","505","509","495","498","509","501","501","495","501","506","496","508","492","494","502","499","505","503","497","502","505","506","504","504","498","498","494","508","492","501","503","499","495","493","498","502","507","500","496","493"
"0028","pop1","503","503","498","492","506","508","495","495","503","500","508","508","497","494","499","492","497","504","499","505","495","504","504","498","493","498","508","508","497","505","504","503","494","500","495","497","505","500","494","495"
"0029","pop1","506","510","496","496","509","505","503","506","507","506","494","500","493","497","501","501","504","503","498","502","502","505","502","506","499","500","494","508","496","508","504","501","501","501","500","499","505","505","510","497"
"0030","pop1","504","501","499","499","500","501","502","506","507","502","498","509","496","494","502","496","497","503","502","504","494","501","506","501","499","500","492","497","503","497","505","510","495","493","497","501","505","505","510","495"
"0031","pop1","503","509","495","495","502","505","496","494","496","498","501","495","495","497","502","500","501","507","497","499","494","500","503","502","493","502","494","492","496","496","504","505","495","493","497","500","505","501","494","497"
"0032","pop1","509","509","495","498","501","507","504","494","500","499","496","508","495","498","503","499","497","499","497","501","494","495","503","508","493","498","494","496","492","492","504","504","496","501","497","497","504","504","494","497"
"0033","pop1","505","501","495","499","501","508","501","494","500","499","501","494","496","495","500","494","505","504","503","498","492","500","503","508","498","502","491","502","497","499","504","510","494","493","497","499","506","503","497","493"
"0034","pop1","506","507","495","497","496","501","495","493","501","500","495","498","495","506","502","495","497","497","503","499","504","506","503","501","498","495","493","495","497","506","505","510","496","495","497","501","497","510","509","493"
"0035","pop1","505","505","495","499","497","500","496","497","503","500","506","508","504","498","502","497","502","505","503","502","492","504","505","501","496","492","491","496","492","505","504","509","496","493","496","496","507","500","494","494"
"0036","pop1","503","510","499","498","497","497","504","494","507","500","495","495","503","494","499","500","497","503","497","500","496","506","508","505","498","502","492","493","506","500","504","504","501","494","497","496","506","506","506","497"
"0037","pop1","503","509","496","499","509","508","496","503","500","499","507","499","493","493","502","496","502","505","503","502","494","506","504","506","494","497","491","493","492","491","504","504","499","493","496","494","507","501","496","493"
"0038","pop1","504","504","495","498","497","502","505","495","503","503","493","498","497","494","502","498","497","506","499","504","494","495","508","498","498","494","491","493","502","506","504","504","500","491","496","501","501","504","497","497"
"0039","pop1","505","503","496","499","497","497","497","494","501","500","495","498","496","494","491","498","502","497","503","502","502","501","504","505","505","494","494","492","492","499","505","499","496","493","499","492","507","504","497","495"
"0040","pop1","510","501","493","492","501","501","496","494","505","497","508","500","505","504","501","497","502","504","497","502","503","505","504","506","500","505","492","493","492","493","504","505","501","494","498","496","507","503","498","493"
"0041","pop1","506","504","495","496","501","508","502","495","504","509","498","500","493","503","503","499","502","506","503","499","492","506","507","500","498","498","491","499","501","505","504","504","492","497","498","496","507","496","496","509"
"0042","pop1","505","509","498","498","499","508","505","495","501","500","493","500","496","492","501","497","502","498","503","499","502","499","504","506","497","497","493","493","497","500","504","502","496","500","500","496","505","507","496","497"
"0043","pop1","508","501","498","502","509","501","504","501","501","500","501","500","493","494","491","495","502","503","496","505","503","500","508","506","496","500","494","491","492","502","504","504","495","495","500","492","505","504","494","495"
"0044","pop1","503","499","497","497","506","501","496","503","507","506","501","497","505","497","502","497","507","503","503","502","494","502","507","506","496","505","494","493","492","506","501","503","494","493","498","499","505","507","508","507"
"0045","pop1","507","503","497","498","501","508","504","501","500","496","507","500","495","494","502","493","497","509","499","501","505","507","503","502","500","502","494","508","496","499","504","504","496","506","500","496","504","502","494","494"
"0046","pop1","508","509","496","494","497","501","496","497","508","504","506","495","505","494","502","497","502","503","503","504","502","501","507","506","496","496","492","491","494","505","505","499","496","504","497","501","496","508","497","493"
"0047","pop1","508","507","496","494","509","500","502","504","507","500","495","494","505","493","500","500","502","504","503","499","498","506","503","505","494","495","491","496","492","499","504","504","496","498","497","497","505","506","496","505"
"0048","pop1","508","499","497","492","501","508","495","506","503","499","507","508","493","497","499","500","504","498","500","505","502","492","504","504","492","495","493","493","496","507","504","510","496","501","498","501","509","503","509","493"
"0049","pop1","509","504","499","498","497","500","504","493","503","500","493","496","496","497","491","497","506","507","502","499","491","492","508","506","496","497","494","491","497","497","508","499","495","494","497","500","504","509","494","509"
"0050","pop1","507","507","496","498","506","501","501","494","500","509","493","497","493","493","502","499","497","496","503","500","499","499","504","506","493","498","493","502","499","507","508","503","495","494","498","497","505","497","494","506"
"0051","pop1","505","509","496","499","502","500","495","506","507","501","496","494","493","494","502","502","500","499","502","501","505","504","508","509","501","505","502","500","496","500","508","506","504","491","495","496","505","504","496","497"
"0052","pop1","503","509","496","497","500","500","505","504","501","502","495","500","496","495","501","498","502","497","503","499","494","492","505","501","498","500","493","503","496","502","504","503","495","491","497","496","506","496","498","496"
"0053","pop1","505","510","496","499","497","508","503","497","507","500","496","508","505","494","500","497","503","498","497","502","494","496","504","499","494","497","508","493","492","495","502","509","493","500","498","496","507","504","497","497"
"0054","pop1","505","507","495","498","502","503","496","494","501","506","497","495","497","502","499","501","505","501","502","504","503","492","502","506","498","498","508","493","492","508","504","502","494","494","502","494","506","496","497","493"
"0055","pop1","506","500","496","497","501","501","505","502","501","509","493","500","496","503","502","501","502","505","503","502","501","506","503","506","500","495","493","493","499","499","504","508","499","495","498","492","504","504","508","496"
"0056","pop1","506","503","495","498","502","508","497","493","500","502","496","500","495","494","502","498","502","497","502","502","494","500","505","500","498","499","492","508","499","508","504","502","495","495","497","500","506","497","508","509"
"0057","pop1","508","510","495","496","500","499","504","494","507","507","501","493","493","493","499","501","502","506","502","504","494","503","504","504","500","500","499","503","506","500","503","505","495","495","499","496","505","504","497","495"
"0058","pop1","508","509","497","498","497","509","504","503","504","496","493","499","496","496","500","497","505","503","500","499","501","506","502","502","493","498","493","503","498","508","504","506","495","492","498","497","507","502","493","507"
"0059","pop1","507","509","495","494","502","500","497","506","503","502","500","500","503","494","502","497","505","504","498","505","502","492","504","508","493","496","492","496","496","502","499","506","495","494","498","499","500","504","510","508"
"0060","pop1","506","503","496","500","509","500","505","502","507","503","508","508","495","495","500","496","502","497","503","501","501","492","503","508","493","498","491","493","494","497","504","504","496","494","498","497","507","504","509","493"
"0061","pop1","505","509","496","499","498","495","505","497","500","499","494","498","495","503","495","495","506","503","504","501","503","495","499","501","493","499","494","502","496","501","504","502","495","504","498","496","506","496","496","497"
"0062","pop1","505","507","496","498","500","498","505","504","501","499","507","499","504","493","501","498","502","503","497","504","494","494","504","499","493","502","492","508","492","500","504","509","493","493","498","497","506","496","495","495"
"0063","pop1","503","509","496","500","506","510","502","502","499","498","495","508","495","494","499","497","503","498","503","503","494","501","503","506","493","494","494","494","506","500","504","507","501","506","501","492","506","506","497","493"
"0064","pop1","507","503","496","500","502","499","504","504","500","506","506","494","492","498","501","497","507","503","502","500","496","495","503","508","501","505","493","503","496","502","504","502","494","506","498","497","504","504","494","494"
"0065","pop1","505","505","498","491","501","507","504","504","501","499","494","494","495","495","501","501","502","505","503","503","498","492","503","499","493","498","508","493","497","499","510","494","495","495","495","500","507","506","496","495"
"0066","pop1","508","498","493","492","501","498","504","501","507","502","502","492","493","494","500","501","506","498","503","503","503","503","504","505","498","505","502","504","492","501","508","510","495","494","498","498","505","506","510","494"
"0067","pop1","507","503","495","495","509","499","502","498","501","505","495","498","505","496","503","499","502","502","498","499","493","499","503","508","495","495","508","502","497","506","504","510","495","495","497","499","505","505","494","495"
"0068","pop1","505","504","496","498","501","507","502","495","504","506","501","498","493","498","503","501","505","503","503","499","501","499","504","503","493","499","492","509","503","491","504","503","496","504","497","496","501","503","509","509"
"0069","pop1","504","510","496","493","500","507","496","495","503","502","507","497","495","503","500","500","497","503","503","499","500","499","504","501","500","495","494","491","492","499","509","506","496","495","498","499","501","497","497","509"
"0070","pop1","505","503","496","500","497","501","504","495","501","501","501","500","495","501","501","492","497","509","498","502","503","496","504","501","492","495","492","493","500","491","502","502","495","494","497","500","500","497","494","506"
"0071","pop1","509","510","496","497","501","498","497","494","500","509","495","495","494","494","502","501","502","497","497","504","494","498","503","505","493","499","495","495","492","498","504","500","495","495","498","499","506","501","498","494"
"0072","pop1","509","510","499","498","497","507","504","504","501","496","507","506","496","503","495","492","497","497","504","504","494","499","507","501","498","498","491","503","499","501","504","504","496","495","498","499","507","498","498","494"
"0073","pop1","508","506","496","498","509","499","496","493","500","500","495","495","495","494","496","497","506","503","502","502","501","495","499","506","496","492","492","491","493","498","504","504","501","497","497","500","505","497","510","497"
"0074","pop1","506","503","495","498","497","500","504","504","501","496","507","506","496","495","502","495","502","503","503","503","501","492","504","507","498","500","497","493","503","502","504","509","496","501","500","501","507","502","508","496"
"0075","pop1","510","501","497","498","506","507","502","504","500","499","506","499","505","504","500","500","497","506","498","504","503","492","507","500","496","498","491","493","496","508","502","499","494","494","496","501","507","497","497","493"
"0076","pop1","505","504","495","494","497","498","502","504","496","505","494","494","495","492","499","493","505","506","503","503","503","496","504","502","496","492","492","491","492","497","504","506","495","502","498","500","500","501","498","493"
"0077","pop1","506","503","496","500","496","500","503","495","501","496","501","495","494","494","503","498","502","501","503","503","503","505","503","508","493","499","508","491","502","501","504","504","496","493","497","497","506","509","506","497"
"0078","pop1","508","504","495","498","509","508","505","498","500","496","506","500","492","498","500","501","497","504","502","504","503","491","505","509","498","500","491","496","492","502","504","504","494","493","500","494","505","507","497","493"
"0079","pop1","505","509","495","496","506","506","504","497","501","502","493","498","494","494","501","498","502","504","503","502","498","492","504","506","494","491","502","502","492","506","503","507","496","495","498","499","505","506","497","497"
"0080","pop1","508","509","500","498","502","507","504","503","504","506","507","493","495","503","502","500","502","504","504","501","502","499","504","500","492","495","493","493","492","495","505","510","494","497","500","496","501","508","496","509"
"0081","pop1","505","504","494","498","496","506","496","503","507","501","496","498","494","498","502","502","502","503","499","499","492","499","504","505","493","498","500","505","492","502","504","502","501","494","496","492","505","507","498","497"
"0082","pop1","508","504","496","499","509","506","504","503","503","503","495","498","505","494","504","496","502","505","504","501","496","497","503","500","496","497","495","509","503","507","504","510","494","493","502","496","506","506","510","507"
"0083","pop1","504","504","498","492","497","502","505","503","500","500","495","498","493","494","502","499","504","504","498","504","503","505","503","506","500","495","494","492","494","508","508","505","493","493","497","501","501","497","509","509"
"0084","pop1","508","509","495","496","501","508","494","493","501","501","494","500","495","493","499","499","503","498","499","504","492","500","503","503","499","494","491","491","506","498","505","500","496","501","498","497","505","504","498","509"
"0085","pop1","505","506","499","499","497","502","496","502","500","500","496","495","496","494","503","500","506","509","497","500","492","499","508","506","494","495","493","495","497","506","508","506","501","505","495","496","505","504","496","509"
"0086","pop1","507","507","495","497","502","508","497","506","501","501","495","500","493","497","500","497","502","497","503","501","502","498","502","508","501","499","494","509","494","506","504","504","495","493","498","497","505","509","494","508"
"0087","pop1","504","501","496","499","496","500","503","494","503","503","501","497","504","493","500","495","506","506","497","502","496","506","504","503","502","497","493","495","494","493","504","494","495","495","495","496","506","504","498","496"
"0088","pop1","509","504","495","496","502","506","496","497","499","499","501","500","494","502","501","494","499","509","504","505","494","494","503","505","494","495","494","493","496","500","504","499","495","495","500","496","506","509","497","497"
"0089","pop1","508","502","495","497","506","499","505","494","502","499","501","500","495","495","500","500","504","501","503","503","503","504","504","502","493","496","491","499","499","507","505","499","495","494","498","497","504","502","494","493"
"0090","pop1","508","504","495","500","509","508","496","504","501","500","506","501","505","505","495","497","501","507","503","505","498","498","504","501","500","505","492","491","496","491","504","503","501","495","497","497","507","506","494","496"
"0091","pop1","507","509","496","499","497","497","496","498","507","500","494","500","493","494","500","492","504","501","497","499","494","503","504","505","498","500","491","495","496","498","504","510","496","501","495","497","505","501","510","508"
"0092","pop1","505","504","497","498","500","501","502","504","507","501","493","494","497","494","500","500","505","503","498","497","499","497","508","506","498","492","494","493","496","491","504","503","495","500","499","496","506","501","510","506"
"0093","pop1","504","504","494","498","500","508","503","497","507","505","508","494","504","495","501","496","501","507","503","498","501","499","505","501","502","495","493","495","498","505","504","503","495","502","497","497","501","498","494","509"
"0094","pop1","507","504","496","498","502","502","494","494","501","500","506","499","496","495","496","497","505","504","498","501","494","494","505","506","498","492","492","491","502","501","505","499","501","494","496","501","507","499","497","497"
"0095","pop1","508","499","496","497","502","500","496","504","508","501","493","498","505","497","502","502","505","504","502","505","502","503","508","500","501","492","508","508","496","499","503","495","496","495","496","496","505","506","494","496"
"0096","pop1","505","507","495","496","497","502","502","503","503","499","501","494","494","498","500","494","507","500","497","499","498","499","504","502","493","494","494","499","502","500","504","495","504","493","496","496","505","501","510","494"
"0097","pop1","508","510","495","496","502","501","501","506","501","499","494","500","504","504","500","495","502","503","502","501","502","503","508","505","501","495","492","503","499","491","505","506","496","496","495","496","507","498","494","509"
"0098","pop1","499","499","498","498","506","506","504","506","508","499","496","494","494","502","499","491","503","498","497","502","496","505","503","508","505","494","492","493","501","500","508","505","495","494","495","498","501","501","496","496"
"0099","pop1","507","504","493","499","497","504","502","506","501","506","499","500","496","493","499","500","502","497","503","499","499","507","505","505","499","500","492","491","492","503","504","504","495","503","498","501","505","504","493","507"
"0100","pop1","509","509","499","500","509","500","503","495","503","501","496","499","495","492","500","496","505","506","498","496","500","506","508","508","498","494","491","502","496","506","509","503","495","494","497","501","506","504","494","496"
"0101","pop1","509","499","493","500","506","506","503","494","501","502","501","501","495","492","500","501","504","501","498","501","494","496","508","499","496","498","493","502","503","498","509","510","496","493","498","492","507","507","508","496"
"0102","pop1","505","503","495","500","497","509","504","495","504","500","493","500","505","493","499","500","502","497","504","501","494","493","503","508","493","497","494","508","496","493","505","510","495","494","496","496","504","509","508","496"
"0103","pop1","509","504","496","499","502","502","505","494","496","496","493","495","496","494","500","501","497","506","503","503","491","499","499","507","495","497","504","501","492","499","501","507","495","494","498","499","504","504","508","509"
"0104","pop1","508","505","495","497","502","501","497","506","500","496","495","498","493","503","502","503","502","497","500","500","503","505","499","506","496","499","493","495","494","496","508","499","493","493","500","496","505","505","496","509"
"0105","pop1","505","504","496","493","502","501","494","495","501","500","493","494","504","496","500","498","502","496","500","501","492","500","504","505","498","502","492","493","503","499","504","506","501","495","497","496","506","501","509","509"
"0106","pop1","504","510","499","500","497","506","504","506","507","502","495","499","496","493","502","500","502","497","503","499","502","496","503","505","493","502","491","496","499","500","502","510","495","495","495","496","506","497","510","497"
"0107","pop1","508","503","495","499","506","508","497","495","507","500","507","508","494","498","503","499","502","497","500","499","503","492","503","502","494","495","508","496","492","506","504","504","502","491","497","499","507","501","510","493"
"0108","pop1","506","509","495","497","497","498","494","500","501","506","494","498","494","506","502","500","506","507","503","503","503","504","503","505","493","500","494","502","499","501","504","504","496","494","499","501","505","500","497","497"
"0109","pop1","509","510","500","502","498","507","496","502","500","505","507","496","505","494","502","496","502","496","500","499","502","506","504","504","498","494","493","493","500","495","501","503","495","493","496","496","507","503","506","495"
"0110","pop1","507","509","499","499","506","501","504","503","496","506","507","495","495","503","503","500","505","505","504","496","492","497","504","506","505","494","494","491","497","499","509","503","501","495","497","501","497","502","494","495"
"0111","pop1","503","504","496","501","506","501","502","494","496","499","507","496","495","501","499","501","497","503","498","502","501","493","503","506","500","497","494","498","497","493","504","499","501","495","499","496","509","508","506","497"
"0112","pop1","505","503","496","498","502","505","504","495","507","501","495","508","493","494","502","502","497","497","503","502","505","500","503","505","498","502","508","491","506","500","504","501","495","494","498","497","506","509","494","497"
"0113","pop1","506","509","495","495","509","500","495","506","504","501","495","500","495","495","503","500","497","504","503","502","494","492","504","503","493","498","497","500","496","499","504","509","501","500","501","494","507","497","493","507"
"0114","pop1","505","509","493","500","509","506","504","503","508","503","499","499","504","492","502","501","502","505","497","502","495","506","508","499","498","500","495","503","496","506","504","503","494","502","498","499","506","496","494","493"
"0115","pop1","504","502","495","499","509","496","494","495","500","500","496","494","495","493","499","500","502","501","503","502","503","498","506","506","501","499","491","493","502","499","499","500","501","505","495","497","504","503","506","509"
"0116","pop1","507","509","495","493","497","497","504","493","504","503","494","500","496","493","496","496","502","504","502","502","500","500","504","499","499","502","492","493","497","499","508","503","496","502","498","501","505","507","496","509"
"0117","pop1","505","509","497","497","500","507","503","503","504","500","501","501","493","497","499","497","497","504","502","504","503","498","504","499","500","494","508","491","497","498","504","505","494","494","499","496","505","504","508","509"
"0118","pop1","507","504","496","496","502","502","496","494","503","500","494","500","496","503","499","499","502","504","500","505","503","500","508","505","500","491","494","499","503","502","503","499","495","494","495","496","505","496","509","493"
"0119","pop1","508","505","496","498","509","509","505","503","501","501","497","497","496","494","500","495","505","506","504","496","503","497","503","503","505","492","492","508","492","497","504","504","501","497","499","496","505","505","494","497"
"0120","pop1","503","501","499","492","506","498","496","499","506","505","501","499","496","503","502","494","502","506","502","504","496","493","504","506","496","499","491","495","496","497","502","505","493","500","496","501","506","501","494","508"
"0121","pop1","508","510","498","498","500","500","504","501","501","501","508","494","504","495","502","500","505","505","499","504","494","499","503","506","499","492","494","493","496","501","504","502","495","494","495","502","501","504","508","509"
"0122","pop1","505","509","499","500","502","500","502","498","500","505","506","499","493","497","501","498","502","504","503","502","503","504","503","503","493","496","493","493","496","501","504","510","504","498","497","500","498","502","496","493"
"0123","pop1","505","507","499","494","502","500","502","497","507","501","503","494","496","498","500","498","506","499","497","501","492","500","504","503","501","498","492","502","493","500","504","495","493","493","495","498","506","504","497","509"
"0124","pop1","503","509","496","499","502","505","495","495","501","502","496","508","496","503","501","501","501","503","499","499","501","499","503","502","494","504","494","493","499","498","504","503","495","504","495","496","506","501","506","496"
"0125","pop1","508","504","496","498","497","501","495","506","501","496","493","495","505","495","503","493","507","500","498","502","493","492","503","508","498","500","508","493","506","498","504","505","496","501","497","497","505","505","497","495"
"0126","pop1","508","505","499","498","498","508","497","494","508","509","501","500","495","493","502","499","505","507","503","504","502","503","506","501","493","498","494","492","496","502","499","497","495","495","497","499","505","497","508","493"
"0127","pop1","510","510","495","499","502","501","503","494","501","500","497","494","493","500","500","496","503","503","498","502","503","500","504","503","498","498","493","503","493","505","504","504","493","493","497","500","506","501","494","493"
"0128","pop1","510","498","497","498","500","501","504","506","500","499","495","498","505","498","503","499","502","501","499","501","502","501","504","508","498","502","493","500","493","493","503","499","501","495","497","499","506","497","494","493"
"0129","pop1","506","509","496","496","497","506","504","495","500","506","498","509","495","493","502","494","506","499","499","504","501","498","506","506","498","498","492","508","502","502","504","508","495","497","498","502","507","509","494","506"
"0130","pop1","508","510","499","494","509","504","501","497","501","498","495","500","505","496","499","500","497","504","497","499","492","506","499","501","498","495","499","495","499","493","510","494","494","502","495","496","505","501","497","495"
"0131","pop1","505","503","497","501","506","498","501","497","496","499","495","508","494","500","499","496","502","502","498","502","492","499","504","503","499","500","492","499","503","499","504","503","495","494","498","497","498","502","508","509"
"0132","pop1","505","504","496","500","501","501","496","505","506","499","501","495","496","495","499","497","504","496","503","504","503","497","504","504","498","500","492","493","502","497","504","505","500","500","500","501","496","509","493","493"
"0133","pop1","503","510","501","492","509","507","505","502","507","502","507","508","493","503","503","501","496","498","498","499","495","499","503","507","496","502","491","501","492","506","504","504","495","507","498","496","506","504","498","495"
"0134","pop1","503","510","495","496","500","507","505","504","504","500","495","495","495","493","502","503","497","504","503","504","494","502","504","503","499","494","491","501","502","498","503","495","495","497","495","501","507","497","510","497"
"0135","pop1","505","507","495","495","496","498","496","497","504","501","494","494","504","497","495","497","504","503","502","504","494","491","504","504","501","495","499","495","497","500","503","505","496","493","498","498","505","501","510","509"
"0136","pop1","505","503","496","493","502","501","504","497","504","501","508","500","492","503","502","498","505","496","502","504","503","495","503","508","502","492","497","495","493","493","502","508","492","497","498","498","501","504","497","493"
"0137","pop1","504","498","495","499","501","498","496","495","507","501","495","494","495","498","502","498","507","503","500","501","502","503","506","501","493","499","494","493","492","496","509","499","495","495","495","500","500","497","496","497"
"0138","pop1","507","507","496","497","506","507","505","503","507","501","493","508","504","495","492","492","507","503","503","502","492","495","506","501","492","495","508","493","492","496","504","494","492","497","498","497","507","498","494","508"
"0139","pop1","505","504","499","500","502","498","495","495","508","500","495","494","492","497","500","498","502","501","503","503","501","499","504","500","496","500","491","493","497","506","504","504","501","500","498","498","505","506","493","495"
"0140","pop1","505","503","496","496","509","498","504","501","500","500","501","495","495","495","501","495","505","504","503","497","495","500","504","505","498","498","491","498","506","498","510","496","501","500","497","496","506","504","497","509"
"0141","pop1","503","509","499","498","502","505","496","495","501","502","494","500","496","493","503","501","504","507","503","498","494","495","504","504","498","495","493","499","497","499","508","503","495","500","495","495","506","499","496","509"
"0142","pop1","503","509","499","503","506","500","502","503","504","500","495","494","493","503","500","501","504","507","504","501","503","498","505","509","501","498","491","495","503","501","504","504","501","492","497","502","506","504","507","505"
"0143","pop1","508","506","497","502","501","508","505","504","501","500","493","500","495","493","502","499","497","507","503","501","503","500","503","501","493","496","494","495","497","507","502","505","494","500","496","496","507","509","497","497"
"0144","pop1","505","509","496","499","501","508","496","497","506","506","506","497","504","495","503","499","503","499","503","502","503","497","506","500","493","498","491","493","498","505","502","494","501","499","498","496","505","501","510","497"
"0145","pop1","506","503","499","499","501","498","505","506","503","500","494","498","495","495","501","498","502","497","497","501","503","499","502","506","499","497","493","495","497","491","504","497","495","494","500","496","507","504","496","497"
"0146","pop1","505","506","496","497","502","501","505","504","504","502","493","503","495","494","500","493","497","497","503","503","502","500","504","505","493","494","493","493","492","508","505","499","501","501","499","501","502","503","510","510"
"0147","pop1","509","500","496","496","509","505","504","493","501","505","493","494","505","493","501","494","506","507","498","496","494","492","504","506","493","493","494","491","492","499","504","505","496","494","496","501","507","506","494","508"
"0148","pop1","509","509","496","500","498","498","504","504","507","499","507","500","495","494","499","496","497","503","502","502","494","502","499","506","505","492","494","508","492","499","509","503","500","500","499","496","504","503","510","495"
"0149","pop1","503","510","496","493","502","508","504","494","500","500","493","495","493","492","500","500","497","503","503","505","503","495","504","503","499","497","494","498","493","493","503","499","501","493","498","496","506","498","510","494"
"0150","pop1","507","504","496","494","509","503","505","502","507","499","495","494","503","497","502","501","503","498","498","502","494","504","503","500","501","502","492","509","502","502","505","510","501","497","498","499","507","496","509","495"
"0151","pop1","508","504","496","498","496","498","503","497","501","496","498","500","504","495","491","493","504","501","499","496","503","503","506","506","493","500","491","501","492","498","504","503","496","499","497","501","501","497","510","493"
"0152","pop1","505","507","495","493","501","499","495","495","508","506","493","508","493","493","502","499","497","507","500","505","501","506","503","500","498","495","508","508","497","493","508","506","501","494","497","502","504","504","496","493"
"0153","pop1","503","509","496","496","500","500","504","504","502","498","494","498","504","503","499","492","497","506","499","505","501","500","508","507","498","502","507","498","496","499","502","503","495","493","498","500","506","504","494","494"
