20,5000,2,2500,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,pop1,pop2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0027","pop1","505","507","503","505","503","503","502","506","498","496","498","499","495","495","496","501","503","504","496","502","500","492","491","497","510","507","501","493","494","497","494","494","500","502","501","505","501","502","505","496"
"0028","pop1","504","504","504","506","503","503","509","505","500","498","508","503","495","495","498","497","502","504","493","501","498","496","495","491","509","504","500","496","496","505","495","494","491","508","507","503","506","505","502","502"
"0029","pop1","505","497","503","503","502","500","502","501","509","498","500","505","496","497","500","501","502","503","498","496","502","497","498","500","508","506","504","501","498","495","491","493","506","505","500","506","505","502","494","505"
"0030","pop1","504","499","502","502","503","504","502","502","499","499","498","505","495","496","501","501","502","503","498","502","501","498","497","494","507","505","494","496","496","495","491","500","499","503","504","503","505","497","501","498"
"0031","pop1","505","500","503","501","502","502","509","506","499","499","510","504","501","500","496","495","505","501","503","498","492","495","491","497","508","507","493","500","497","495","497","494","491","501","500","503","503","507","501","492"
"0032","pop1","504","499","503","507","503","500","502","504","500","500","508","498","498","493","497","495","506","504","494","502","491","502","495","491","509","509","507","493","496","495","493","493","491","499","499","499","498","503","497","504"
"0033","pop1","504","503","505","506","505","504","508","504","499","500","508","506","494","502","496","499","503","503","502","507","499","500","498","498","509","507","492","492","497","495","493","494","501","503","502","506","503","502","502","498"
"0034","pop1","507","507","505","498","501","500","509","505","499","500","506","496","495","496","500","507","502","503","494","498","502","502","498","491","509","506","493","506","496","505","491","493","506","500","507","504","504","505","503","507"
"0035","pop1","501","504","502","507","503","493","504","506","500","498","506","502","495","500","496","500","498","501","496","502","503","497","498","495","510","510","506","510","496","499","499","494","500","504","501","506","505","497","491","504"
"0036","pop1","501","499","503","504","502","504","509","503","499","500","508","498","496","496","498","496","506","501","503","502","500","500","498","498","510","506","493","500","504","495","496","495","507","498","501","502","504","503","501","497"
"0037","pop1","506","499","503","505","502","500","507","501","500","496","500","503","494","493","497","501","505","506","503","502","502","501","498","497","510","508","493","500","494","505","496","496","502","505","502","498","504","505","495","504"
"0038","pop1","501","506","505","498","503","505","507","503","509","509","500","510","496","496","496","501","501","503","502","504","492","501","498","498","510","508","505","494","497","498","497","495","507","508","505","503","504","503","501","504"
"0039","pop1","504","500","503","502","502","499","507","503","500","506","508","508","496","494","497","497","498","502","496","502","491","502","498","497","507","506","504","492","499","495","497","496","502","502","501","505","503","503","498","508"
"0040","pop1","503","497","504","505","503","502","507","500","499","497","508","499","497","500","497","495","505","500","498","496","499","503","496","497","507","506","500","492","497","501","494","492","498","497","507","501","504","505","497","500"
"0041","pop1","507","500","503","502","503","502","507","506","499","498","508","505","499","494","498","498","501","503","500","495","503","497","498","495","509","506","491","495","498","500","499","493","505","498","507","507","505","505","503","504"
"0042","pop1","506","499","502","504","503","502","508","503","500","506","500","510","494","497","498","501","499","497","494","498","500","501","497","497","510","507","501","500","496","497","499","495","506","503","501","500","504","504","500","507"
"0043","pop1","501","494","505","501","505","505","502","507","499","499","509","502","494","498","497","497","498","499","496","496","500","502","498","498","507","506","504","509","497","505","499","499","500","505","507","500","503","505","502","491"
"0044","pop1","504","499","503","497","503","505","507","505","499","500","507","507","499","493","497","501","505","501","503","502","502","496","497","493","506","504","500","502","504","495","493","497","503","508","501","505","504","497","506","500"
"0045","pop1","501","500","503","504","500","492","507","507","499","498","509","508","497","497","498","499","506","506","496","501","491","497","498","495","509","509","507","493","504","497","493","495","491","501","502","498","503","505","499","504"
"0046","pop1","504","502","502","498","505","499","504","504","499","499","498","510","495","499","496","500","499","504","494","495","501","498","497","497","510","507","507","492","505","495","496","495","491","503","507","500","505","502","495","492"
"0047","pop1","494","494","506","507","503","502","504","510","499","497","506","505","496","500","495","499","504","494","498","496","499","500","498","498","510","508","501","493","496","494","495","498","500","505","504","502","504","503","505","507"
"0048","pop1","501","502","501","507","503","499","502","508","499","497","509","498","494","501","498","496","505","501","494","501","503","498","497","497","509","506","494","492","496","498","493","498","506","508","500","503","504","505","505","497"
"0049","pop1","500","497","503","505","503","495","502","506","499","500","509","496","494","503","497","501","499","501","494","508","503","492","497","492","509","507","493","494","504","495","497","500","502","503","499","506","505","502","502","497"
"0050","pop1","499","502","503","507","504","494","501","505","503","505","508","499","496","497","498","494","498","500","503","498","500","497","498","496","510","506","506","497","504","505","498","494","506","500","502","502","504","505","498","492"
"0051","pop1","501","503","503","507","503","500","507","507","499","501","509","496","497","497","498","495","502","504","503","502","500","502","499","498","510","506","500","496","496","495","499","497","502","503","507","500","505","505","502","495"
"0052","pop1","499","502","503","502","499","494","507","506","509","500","509","498","498","493","498","500","505","500","502","500","491","502","495","491","506","506","501","502","504","506","497","494","500","503","501","500","504","505","505","504"
"0053","pop1","504","503","503","502","502","504","506","510","498","507","503","499","495","503","496","501","498","506","502","502","499","501","497","497","508","505","501","492","503","506","496","498","500","503","501","504","505","501","501","503"
"0054","pop1","504","499","503","502","502","504","502","504","509","500","498","499","496","496","496","499","503","507","498","502","497","497","496","497","509","506","507","492","498","505","497","495","491","508","499","498","503","503","502","492"
"0055","pop1","501","499","501","501","503","503","508","503","500","500","509","507","495","495","501","501","502","504","501","495","499","502","491","497","509","505","494","495","496","498","497","492","491","501","505","505","503","505","506","505"
"0056","pop1","501","498","505","501","503","505","502","507","499","497","509","509","498","500","506","500","505","506","503","495","496","496","495","497","508","506","492","492","504","500","495","494","500","502","500","506","504","505","502","505"
"0057","pop1","506","499","504","498","503","499","507","507","499","498","508","506","495","497","500","499","505","506","502","502","500","501","495","500","510","509","501","493","494","497","497","502","500","501","501","505","503","505","507","492"
"0058","pop1","504","494","503","498","503","501","502","504","499","500","508","503","495","494","497","501","500","500","503","502","501","495","498","498","510","510","501","494","496","505","499","495","506","492","501","501","504","505","506","500"
"0059","pop1","501","505","503","503","503","503","502","507","499","500","508","506","497","493","498","495","501","503","503","502","491","499","498","496","506","505","501","496","505","505","498","494","506","500","505","503","504","503","505","500"
"0060","pop1","504","504","502","498","502","499","502","508","509","506","505","510","499","499","501","495","500","503","502","502","499","502","499","491","510","507","500","503","504","495","499","499","500","492","501","503","505","505","501","509"
"0061","pop1","504","505","503","499","502","504","504","504","499","506","504","496","496","500","496","500","503","507","499","504","500","504","499","495","509","507","506","509","506","495","495","498","500","501","500","503","505","505","497","493"
"0062","pop1","505","498","502","502","504","495","504","506","497","500","509","508","498","497","500","495","501","503","494","499","503","502","498","496","510","505","493","500","496","503","496","492","501","501","504","500","503","505","505","497"
"0063","pop1","501","504","502","502","500","494","502","506","500","498","509","499","495","491","497","501","506","509","498","500","501","501","498","497","510","505","491","501","504","500","491","495","500","498","504","503","504","505","497","507"
"0064","pop1","504","507","502","507","503","499","507","507","497","509","498","505","499","496","498","499","503","503","496","501","502","501","495","497","509","504","491","494","496","499","493","495","504","498","503","503","501","502","506","507"
"0065","pop1","501","505","503","504","503","500","502","508","499","500","508","508","493","491","498","501","498","500","502","499","502","492","495","497","509","506","504","494","504","497","499","496","502","502","502","506","505","505","499","503"
"0066","pop1","504","505","503","503","503","500","508","504","507","504","508","505","496","501","498","495","500","507","494","493","501","497","498","495","509","506","494","500","504","505","496","492","505","498","501","503","503","505","494","509"
"0067","pop1","507","500","503","498","503","493","504","503","500","505","506","506","496","500","496","495","502","506","496","499","500","501","498","498","510","506","501","493","503","503","493","493","491","491","501","503","498","505","502","504"
"0068","pop1","506","504","502","498","503","495","508","504","500","498","509","502","495","494","497","497","503","503","498","502","499","501","498","498","510","509","493","494","504","496","493","494","504","504","503","498","503","505","501","499"
"0069","pop1","500","499","501","507","501","504","502","504","499","509","500","506","495","494","497","496","505","502","503","501","502","497","498","497","508","506","501","492","496","498","493","498","491","501","501","502","504","503","495","508"
"0070","pop1","504","499","502","506","499","504","502","505","499","499","507","498","496","496","506","500","499","500","498","496","502","498","497","494","507","505","507","504","497","495","499","493","500","502","501","504","505","505","502","498"
"0071","pop1","504","505","505","506","503","505","507","504","499","506","505","499","495","495","498","496","506","500","496","502","499","498","495","491","506","505","507","507","494","503","496","498","500","500","505","503","504","505","505","504"
"0072","pop1","504","499","506","507","505","502","507","504","497","501","509","505","496","494","497","496","502","501","502","497","499","504","495","495","509","505","501","506","496","497","493","498","502","503","504","503","503","501","505","503"
"0073","pop1","505","494","502","505","500","504","507","506","509","503","498","505","495","493","497","496","502","506","503","508","499","501","498","495","508","509","500","500","498","493","499","495","502","502","505","503","498","502","501","495"
"0074","pop1","504","499","503","505","503","505","502","506","500","495","498","496","495","497","496","501","505","499","496","508","499","497","498","498","506","504","507","505","498","499","493","497","493","508","500","503","504","505","505","504"
"0075","pop1","506","499","503","502","503","508","506","505","509","504","498","498","496","498","496","501","498","506","503","502","491","500","499","498","507","506","494","503","503","505","496","495","502","504","505","503","506","502","495","498"
"0076","pop1","507","500","505","498","502","500","507","508","499","497","509","508","502","500","498","507","505","499","494","499","503","492","499","498","507","506","496","510","505","493","499","496","491","499","507","501","506","505","505","509"
"0077","pop1","499","494","503","503","505","494","507","506","499","509","509","506","494","501","497","503","502","506","502","502","500","501","491","497","509","509","504","506","503","499","491","494","502","501","501","504","504","504","499","495"
"0078","pop1","501","500","505","506","499","507","508","505","499","509","501","502","496","501","496","494","506","500","502","502","491","501","499","498","508","506","491","509","498","499","496","498","502","501","501","504","503","503","495","492"
"0079","pop1","504","500","503","505","501","504","502","507","501","501","507","505","499","498","499","499","505","502","500","499","500","492","491","492","507","506","504","495","496","505","493","501","506","504","504","505","505","505","506","501"
"0080","pop1","501","504","502","507","502","504","508","503","499","499","509","499","494","498","496","501","498","503","496","502","491","502","495","494","508","509","493","493","494","505","499","495","506","502","507","506","503","503","499","497"
"0081","pop1","501","504","502","504","503","504","507","505","500","496","506","510","499","496","498","496","498","500","502","502","500","494","497","497","510","506","504","501","500","500","496","495","500","501","500","499","506","505","499","503"
"0082","pop1","505","503","503","503","501","504","508","506","499","497","509","499","498","493","497","505","502","509","496","502","500","500","491","491","509","506","493","494","497","506","496","498","500","492","505","499","498","505","506","497"
"0083","pop1","501","505","505","497","503","500","506","503","501","501","508","506","494","494","497","503","503","504","502","492","492","492","498","498","510","508","504","492","497","497","495","500","505","503","504","506","503","505","494","507"
"0084","pop1","507","502","502","504","503","502","501","503","497","497","506","498","495","495","498","496","502","509","494","496","500","492","498","498","508","506","493","500","504","504","491","494","502","492","501","504","502","497","505","509"
"0085","pop1","503","499","504","505","503","504","507","501","498","503","507","504","498","500","498","498","506","503","498","502","491","501","498","495","506","505","501","506","498","495","499","496","491","499","503","503","504","503","506","504"
"0086","pop1","504","499","501","508","500","500","506","505","509","498","504","504","496","494","500","501","506","503","496","504","492","493","498","495","508","509","491","493","504","499","499","496","506","502","500","500","504","505","505","499"
"0087","pop1","504","504","505","506","503","503","504","503","509","501","507","502","495","503","497","500","505","498","498","499","502","492","491","494","510","508","506","496","496","497","491","498","504","501","507","501","498","506","497","504"
"0088","pop1","501","503","502","506","504","504","501","506","509","501","509","500","496","496","497","503","499","509","496","502","500","501","498","493","510","509","506","506","500","501","498","500","504","501","503","503","498","504","506","495"
"0089","pop1","505","499","502","498","505","504","506","503","499","496","506","496","499","493","497","496","505","502","503","501","503","501","498","492","509","506","507","494","503","501","499","498","501","503","507","503","505","502","494","494"
"0090","pop1","499","502","505","506","492","495","502","508","499","509","506","503","499","497","498","497","501","503","502","509","500","500","498","497","509","509","493","500","496","506","499","496","505","508","501","498","503","502","501","499"
"0091","pop1","504","507","503","502","505","499","502","501","499","500","508","504","495","497","500","501","502","500","502","501","491","501","499","499","509","509","504","506","504","505","492","502","506","501","507","501","505","505","494","495"
"0092","pop1","505","499","501","507","503","493","508","509","497","500","507","506","501","500","496","501","502","509","494","498","492","501","498","491","510","508","493","492","499","505","499","500","501","503","504","505","505","501","503","497"
"0093","pop1","505","494","502","507","503","496","505","503","499","497","499","504","495","498","498","501","502","501","496","500","498","497","498","497","509","506","504","499","499","502","501","500","504","508","505","498","503","505","494","506"
"0094","pop1","505","499","503","504","503","493","508","501","500","501","509","498","495","493","496","500","506","503","502","502","499","501","491","491","510","507","505","506","496","497","491","493","506","499","507","500","506","497","494","501"
"0095","pop1","504","505","505","507","503","493","504","505","497","500","509","505","495","493","496","496","500","503","498","496","502","492","491","492","507","506","500","492","498","498","498","502","500","503","507","501","503","505","502","495"
"0096","pop1","504","505","504","507","503","504","507","503","500","500","509","505","494","501","497","499","505","505","496","499","491","500","498","497","509","507","501","493","497","500","496","495","500","491","504","505","503","505","505","497"
"0097","pop1","504","499","504","505","503","499","508","505","499","500","500","507","495","494","500","499","499","506","493","502","500","502","498","495","509","503","493","492","504","498","496","496","502","501","507","500","505","501","504","493"
"0098","pop1","501","500","503","507","500","494","507","505","499","499","505","496","494","498","497","496","502","500","497","507","500","503","495","497","510","509","499","506","504","500","499","497","502","502","500","505","503","503","505","493"
"0099","pop1","501","506","502","505","500","504","502","502","509","500","509","506","496","493","497","499","506","509","494","500","491","501","499","498","510","509","505","493","497","497","497","495","502","498","501","505","504","503","505","500"
"0100","pop1","499","499","506","507","502","495","502","502","499","506","506","505","495","493","497","496","501","503","502","499","503","495","498","493","508","506","491","504","494","495","493","498","506","501","507","499","504","505","500","496"
"0101","pop1","500","502","504","507","503","504","504","503","509","506","500","507","496","494","496","501","499","504","498","502","502","496","499","499","510","509","504","493","495","495","496","501","504","491","507","503","504","506","502","495"
"0102","pop1","501","500","502","507","503","499","501","503","500","498","508","505","495","497","497","496","500","501","496","502","502","501","498","494","510","509","504","504","504","505","497","498","502","508","501","508","504","503","505","501"
"0103","pop1","504","507","502","506","503","502","504","504","494","509","503","497","498","493","496","501","498","501","498","509","500","502","498","496","508","506","501","506","496","496","496","500","506","507","507","501","504","505","502","500"
"0104","pop1","504","494","502","502","503","504","507","508","499","496","498","503","498","500","498","495","498","499","498","499","502","497","498","495","506","504","504","492","497","497","496","500","500","499","500","499","504","505","506","501"
"0105","pop1","494","498","504","506","503","494","502","503","499","500","509","503","498","501","496","501","504","504","503","498","500","502","499","498","510","509","506","495","496","497","493","495","504","499","500","503","503","501","494","499"
"0106","pop1","504","500","505","507","503","503","506","505","499","500","509","510","495","496","496","499","499","500","503","495","501","497","499","498","510","509","501","493","504","505","499","498","500","501","501","504","503","503","503","497"
"0107","pop1","504","500","505","505","503","501","502","510","500","498","500","498","496","496","496","501","507","504","494","497","500","501","498","496","510","505","501","500","497","498","495","495","502","502","507","501","504","503","501","499"
"0108","pop1","500","499","503","504","505","499","504","504","497","503","507","505","495","502","497","501","500","504","502","502","502","497","498","495","509","506","493","496","496","497","499","497","506","503","504","503","503","503","500","507"
"0109","pop1","501","507","503","505","505","504","508","504","499","499","503","505","496","496","496","496","502","504","496","502","501","504","495","495","508","505","492","503","503","500","499","495","505","503","502","502","505","505","505","492"
"0110","pop1","504","505","503","504","504","494","508","504","499","509","509","505","498","500","497","496","505","506","494","504","499","501","499","491","510","506","507","496","504","503","499","496","502","503","504","505","503","505","491","500"
"0111","pop1","504","499","503","502","503","499","507","507","500","506","509","498","495","494","496","496","500","504","502","501","500","494","498","496","507","507","506","496","504","503","493","493","491","491","503","502","505","505","501","504"
"0112","pop1","504","504","504","505","503","502","507","506","499","505","505","499","494","497","496","500","498","510","494","500","500","502","498","497","510","509","501","501","504","504","496","500","502","501","504","504","505","500","495","504"
"0113","pop1","504","505","503","503","503","502","504","503","499","497","509","508","496","498","497","496","504","504","494","502","497","497","498","498","510","506","504","501","496","506","499","497","502","503","504","500","498","506","505","495"
"0114","pop1","501","503","503","507","505","504","502","507","499","509","509","505","495","494","496","503","506","501","503","497","501","504","498","493","509","509","501","493","504","504","493","498","507","502","501","506","505","497","494","502"
"0115","pop1","507","507","504","505","503","501","502","501","499","495","503","505","501","501","496","501","506","506","494","496","502","492","498","495","509","507","504","493","504","500","493","492","506","501","501","503","504","503","491","504"
"0116","pop1","506","505","503","505","503","492","507","503","498","496","510","496","496","497","496","500","498","502","496","502","503","502","498","500","510","509","504","504","496","499","497","500","502","501","507","501","504","503","502","501"
"0117","pop1","504","504","505","501","505","505","507","508","499","503","503","505","495","496","496","495","503","503","499","499","491","501","499","495","510","509","493","492","498","495","497","497","500","501","501","501","505","497","501","495"
"0118","pop1","504","499","503","505","501","501","502","501","498","503","508","508","495","496","497","496","505","501","502","502","491","497","498","495","509","507","499","500","496","497","491","495","506","505","501","503","503","502","494","506"
"0119","pop1","500","499","506","507","503","503","508","504","499","500","506","505","502","501","496","496","505","503","502","502","500","492","498","498","510","506","494","496","503","499","495","500","502","497","501","504","498","506","505","497"
"0120","pop1","503","500","504","507","503","501","509","506","499","499","509","507","494","500","498","501","506","500","498","501","491","491","498","497","510","510","493","494","497","505","495","498","500","500","500","499","505","501","502","491"
"0121","pop1","501","503","504","505","505","501","502","502","499","510","508","498","495","497","499","503","501","509","498","501","499","501","497","497","510","509","493","506","497","500","496","494","502","492","503","506","504","505","497","491"
"0122","pop1","507","503","502","505","503","502","507","503","509","500","509","504","497","497","497","496","502","503","494","499","501","501","498","497","510","510","506","492","504","502","499","493","507","491","501","498","505","501","494","499"
"0123","pop1","501","503","502","507","502","495","508","506","499","509","498","498","499","501","501","499","500","501","498","497","500","502","495","496","510","506","500","502","504","498","496","496","502","504","504","498","503","505","499","507"
"0124","pop1","504","499","502","507","503","503","507","504","497","500","500","503","495","493","496","500","505","502","503","493","499","502","498","491","509","509","493","500","504","496","493","498","501","505","505","502","503","505","494","506"
"0125","pop1","506","499","504","498","501","506","504","503","497","500","507","510","495","494","501","495","498","497","501","501","501","501","498","497","510","510","507","494","504","496","499","494","502","491","504","505","504","503","501","495"
"0126","pop1","500","499","502","506","503","504","507","507","499","498","500","497","495","496","496","501","505","503","494","498","502","494","498","491","508","507","506","496","496","505","497","497","504","505","501","501","504","505","506","493"
"0127","pop1","501","505","503","502","503","496","501","509","500","498","505","510","496","493","498","500","506","501","502","507","501","496","498","491","510","507","500","510","504","500","499","496","500","501","501","503","504","505","501","497"
"0128","pop1","505","499","502","507","503","503","506","503","509","503","506","503","495","500","498","501","499","500","502","502","500","495","497","494","507","505","493","500","496","498","493","496","504","501","507","506","506","505","494","505"
"0129","pop1","503","498","503","504","502","502","502","506","499","499","498","505","499","498","498","499","506","504","503","494","502","497","496","497","507","506","494","506","504","498","499","494","502","502","501","502","503","503","495","504"
"0130","pop1","501","500","502","501","500","494","507","505","499","506","498","503","495","498","496","507","505","503","499","501","502","502","491","496","510","507","505","500","496","495","499","496","500","492","501","501","498","506","501","492"
"0131","pop1","504","494","502","505","492","495","502","502","506","496","506","506","496","500","501","502","505","507","498","498","501","497","496","497","510","510","507","493","496","503","496","494","505","498","501","506","504","504","501","501"
"0132","pop1","500","499","503","506","499","500","507","503","500","500","508","506","498","493","497","496","505","503","498","501","501","497","499","491","509","507","494","500","505","505","496","495","502","498","501","501","504","500","501","508"
"0133","pop1","505","503","504","505","505","500","502","505","509","498","509","503","494","493","500","500","499","506","494","502","500","498","495","491","508","509","493","500","496","498","499","493","504","499","501","503","506","502","497","500"
"0134","pop1","504","500","503","503","502","504","502","506","500","500","506","510","499","501","498","507","498","501","502","501","503","502","495","491","510","507","493","493","494","498","494","494","505","505","505","503","504","503","495","495"
"0135","pop1","499","502","505","498","502","499","508","504","500","501","509","506","496","500","497","501","503","504","503","502","492","496","496","497","507","505","504","503","503","505","496","496","506","503","507","500","504","503","497","493"
"0136","pop1","501","504","503","504","503","503","507","506","499","509","498","496","496","494","496","501","506","509","498","499","500","496","498","498","510","509","493","495","497","503","497","494","500","504","505","502","504","504","494","506"
"0137","pop1","499","494","504","505","500","492","502","504","499","507","506","510","494","497","496","499","506","509","502","502","492","496","491","497","510","510","504","493","497","500","493","496","500","508","507","504","504","503","497","495"
"0138","pop1","504","499","503","507","503","505","502","508","498","501","506","506","495","494","498","500","502","501","504","508","502","504","496","497","508","509","492","495","504","496","499","496","502","491","501","497","504","503","501","503"
"0139","pop1","503","499","503","505","505","501","502","509","499","501","508","500","495","501","496","501","502","503","502","497","503","501","496","493","510","507","493","510","496","505","493","500","500","502","507","497","504","503","500","495"
"0140","pop1","501","504","506","508","499","501","502","502","500","504","509","503","497","497","497","496","499","503","503","502","500","498","498","495","507","504","491","506","504","506","495","495","502","501","501","503","504","505","502","491"
"0141","pop1","499","502","502","505","503","505","504","503","509","500","498","504","499","496","496","501","500","503","503","495","491","499","497","494","510","507","504","506","497","503","497","494","491","499","501","503","503","501","500","507"
"0142","pop1","505","499","507","507","503","495","507","507","499","498","506","498","496","494","498","497","499","495","494","498","502","498","496","492","508","506","504","500","498","505","493","494","501","501","501","500","506","503","505","501"
"0143","pop1","500","499","503","503","505","504","501","503","500","504","509","508","496","497","501","499","505","505","508","506","500","502","496","497","510","509","493","494","504","505","496","498","500","501","503","503","506","497","494","495"
"0144","pop1","504","505","503","505","503","500","502","506","499","500","507","498","495","496","499","503","503","504","496","502","491","500","497","497","510","507","501","506","504","497","497","498","491","501","507","501","506","505","505","503"
"0145","pop1","504","500","502","504","499","504","502","508","500","498","503","505","496","497","500","503","499","499","496","501","503","501","491","497","506","505","494","503","497","498","499","496","500","505","503","498","498","503","506","504"
"0146","pop1","504","505","507","507","499","504","502","508","499","500","509","505","496","496","496","496","506","504","503","498","501","496","497","500","508","509","493","503","496","497","493","496","502","501","503","498","504","503","494","494"
"0147","pop1","506","507","503","505","501","504","504","503","500","500","506","506","499","499","497","500","506","506","503","502","499","501","497","493","508","507","507","499","497","495","496","498","500","502","507","503","505","500","494","497"
"0148","pop1","500","508","503","503","503","504","508","504","499","497","508","499","496","502","497","502","498","506","500","500","491","500","495","497","509","507","504","504","504","500","493","497","499","505","503","499","506","503","494","503"
"0149","pop1","500","499","502","502","502","504","508","506","509","503","509","503","496","494","501","501","505","501","496","493","500","498","495","491","507","506","505","500","498","498","496","498","506","508","501","503","503","505","502","504"
"0150","pop1","504","505","502","501","503","504","502","503","499","501","498","505","495","495","498","506","500","504","503","497","501","501","499","500","508","507","501","500","496","498","499","497","506","502","501","501","504","504","505","501"
"0151","pop1","504","494","504","506","505","502","502","507","497","500","509","506","495","499","497","496","504","509","494","499","501","501","498","497","509","507","494","499","496","496","496","496","501","498","504","504","504","506","505","501"
"0152","pop1","501","502","502","504","498","501","508","501","499","500","508","505","496","496","495","502","500","500","493","502","500","503","498","491","510","510","491","504","504","505","497","496","506","503","501","502","505","501","491","504"
"0153","pop1","504","503","502","506","502","493","508","504","509","496","506","505","495","502","500","495","506","501","496","493","499","499","498","491","508","507","504","504","497","505","496","494","504","498","507","504","503","505","502","507"
