20,5000,2,2500,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,pop1,pop2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0046","pop1","509","496","502","499","507","501","496","505","500","506","500","498","508","495","505","495","497","505","507","506","507","508","509","506","502","503","492","505","509","500","493","495","497","497","509","500","494","493","510","502"
"0047","pop1","510","492","499","504","504","501","504","498","509","500","500","496","497","508","498","504","504","494","501","506","509","508","508","509","498","501","499","493","497","497","498","499","501","493","501","503","495","493","509","501"
"0048","pop1","507","510","501","507","498","509","506","504","500","500","502","502","497","498","505","496","496","502","509","506","507","503","509","510","500","501","503","492","505","507","493","494","501","493","501","496","498","494","508","496"
"0049","pop1","495","498","502","502","502","500","498","507","500","500","493","501","509","498","494","502","506","494","508","507","508","510","510","505","500","502","505","494","509","509","498","499","501","501","498","502","492","497","509","501"
"0050","pop1","510","498","504","504","504","501","506","508","501","500","500","498","497","508","505","496","497","507","508","501","509","508","509","502","500","503","495","496","496","496","494","502","501","497","498","495","495","495","509","509"
"0051","pop1","507","495","506","501","500","495","496","504","502","505","494","496","509","505","505","497","497","497","508","510","509","508","509","507","505","505","503","498","494","509","498","499","500","502","509","502","498","498","507","510"
"0052","pop1","509","493","502","506","502","508","494","498","500","508","500","495","497","508","505","503","506","495","506","495","508","508","502","499","497","499","492","498","494","505","498","499","496","499","492","504","496","497","509","501"
"0053","pop1","509","491","507","498","504","500","494","506","504","500","500","497","494","504","505","497","504","502","508","496","508","499","509","503","500","502","495","505","509","509","495","498","496","496","498","493","494","494","508","508"
"0054","pop1","493","495","502","499","504","499","496","504","502","500","502","503","497","508","505","505","497","503","508","507","509","509","508","498","501","502","504","492","510","494","500","502","501","500","498","492","498","495","507","506"
"0055","pop1","493","508","503","500","503","499","494","503","501","501","501","501","508","494","494","498","496","496","508","506","509","507","508","510","501","502","495","495","494","505","503","498","494","491","492","507","498","493","508","500"
"0056","pop1","509","493","503","499","504","508","506","503","501","505","500","496","509","507","505","503","497","506","508","506","509","508","508","505","501","507","505","494","494","499","493","502","500","499","498","498","494","493","510","510"
"0057","pop1","491","499","502","503","501","503","503","500","501","498","501","491","509","505","505","506","502","493","509","502","509","498","503","507","502","499","492","493","505","505","494","495","495","500","491","501","496","493","509","500"
"0058","pop1","493","510","495","498","501","508","509","509","503","507","494","491","497","498","498","498","497","509","507","510","509","506","509","503","500","503","493","491","510","498","493","498","497","500","498","496","492","496","508","509"
"0059","pop1","509","491","503","507","507","501","506","504","501","501","501","502","497","495","497","498","505","498","496","497","505","510","506","507","500","496","498","502","508","507","496","495","497","500","493","497","494","492","507","502"
"0060","pop1","510","494","502","504","504","506","494","494","501","499","494","496","497","495","505","503","505","495","507","509","507","508","508","507","500","500","495","494","500","497","500","498","497","491","506","501","495","499","509","509"
"0061","pop1","506","498","503","506","504","500","496","508","503","508","492","500","509","508","505","503","503","510","509","496","508","499","509","509","501","504","492","505","494","494","496","493","496","497","509","502","494","497","504","501"
"0062","pop1","510","494","502","500","504","505","506","501","505","500","494","500","494","498","505","503","506","503","508","495","507","506","510","505","498","502","495","492","509","506","499","499","497","500","498","496","492","495","501","500"
"0063","pop1","496","498","499","501","504","501","494","504","506","508","494","501","494","498","505","498","494","498","508","506","509","509","508","499","499","503","505","506","505","505","493","495","495","493","509","500","495","493","507","509"
"0064","pop1","506","509","502","502","500","506","494","503","501","500","500","501","508","499","497","495","506","494","508","508","509","508","509","507","501","503","505","491","500","500","494","498","500","492","506","497","497","495","510","509"
"0065","pop1","493","491","502","506","502","499","503","504","505","508","492","502","498","496","498","508","506","503","508","506","508","499","508","509","501","501","493","494","510","509","496","499","503","504","498","508","496","493","510","505"
"0066","pop1","493","510","502","506","501","496","504","505","506","506","498","498","508","504","496","499","497","506","508","507","508","508","506","502","501","503","504","502","505","508","495","495","501","496","498","500","494","496","508","509"
"0067","pop1","509","510","506","506","504","500","504","498","501","499","500","499","497","498","503","494","496","504","505","496","509","508","509","507","502","505","495","502","496","497","493","503","501","501","498","499","497","500","503","508"
"0068","pop1","509","494","501","504","504","504","494","508","507","508","500","498","509","497","505","504","497","506","496","510","509","507","507","499","500","499","505","502","506","505","497","493","495","494","498","499","494","496","510","501"
"0069","pop1","494","498","502","501","500","505","498","507","509","500","500","502","497","508","501","499","497","496","508","507","509","508","509","500","501","502","495","504","500","500","493","494","497","493","499","497","493","493","508","496"
"0070","pop1","509","491","506","507","501","500","498","493","505","505","497","501","497","497","505","502","498","495","508","507","509","498","509","510","501","503","495","504","508","500","498","492","495","502","491","493","498","494","508","501"
"0071","pop1","507","495","506","506","504","499","496","504","500","500","498","495","496","493","505","498","498","510","506","498","509","507","508","507","497","502","492","494","509","501","498","501","501","501","491","497","498","496","509","500"
"0072","pop1","509","510","506","504","501","500","504","504","500","507","492","501","497","492","498","504","497","506","508","506","509","507","508","502","500","500","504","502","494","509","495","504","495","492","498","506","492","497","507","501"
"0073","pop1","506","510","502","506","496","510","501","507","507","508","499","495","495","498","508","496","497","505","506","506","508","510","508","500","500","502","498","494","510","507","496","499","501","500","498","500","498","494","501","506"
"0074","pop1","509","492","503","507","500","499","506","504","499","500","500","496","498","498","498","502","497","506","508","491","509","509","509","507","500","501","495","492","494","508","497","498","497","500","498","508","498","493","509","497"
"0075","pop1","506","491","502","502","504","496","494","501","500","500","500","502","494","499","497","497","497","506","506","500","509","508","509","509","500","498","504","505","505","501","493","493","501","497","498","496","494","494","509","509"
"0076","pop1","510","492","502","504","507","500","503","504","499","507","493","498","509","508","505","503","505","502","508","497","507","508","509","502","504","503","493","506","505","495","496","494","496","499","498","498","494","496","508","509"
"0077","pop1","491","508","502","502","501","505","494","504","500","510","492","501","509","508","505","496","504","506","509","509","508","510","509","509","502","502","495","494","509","505","499","492","501","495","497","496","494","494","510","498"
"0078","pop1","493","492","502","503","501","500","503","497","509","507","495","491","497","506","505","494","505","503","508","509","509","508","505","500","500","500","492","502","494","494","496","496","495","497","500","508","498","494","507","509"
"0079","pop1","507","494","502","503","500","509","494","503","509","499","502","495","494","507","505","505","496","496","508","506","509","509","509","506","500","497","505","497","505","505","494","503","496","502","498","498","494","497","496","501"
"0080","pop1","506","492","502","501","506","506","494","505","500","506","501","502","509","497","505","494","497","505","508","507","507","508","502","503","500","501","504","494","510","500","495","498","496","497","499","492","494","494","508","505"
"0081","pop1","492","494","502","500","502","502","502","509","504","500","500","497","497","493","496","495","497","507","501","506","509","498","509","507","501","503","492","502","505","508","493","492","496","497","499","506","496","495","508","496"
"0082","pop1","509","510","506","501","504","501","504","502","505","500","493","501","509","497","501","501","507","495","508","505","507","508","508","502","502","502","495","505","509","506","492","501","494","494","508","497","498","494","507","505"
"0083","pop1","509","494","505","498","504","506","504","508","500","500","499","496","508","494","498","496","497","497","509","497","506","498","509","509","500","502","493","491","501","497","498","498","501","503","498","507","492","499","508","501"
"0084","pop1","506","507","502","505","507","501","504","507","499","505","499","502","509","508","505","505","505","494","509","506","509","510","508","510","502","504","493","497","508","499","494","503","499","494","498","500","498","494","503","509"
"0085","pop1","493","507","502","500","505","508","508","493","502","498","500","501","509","509","501","502","496","495","509","506","508","510","508","509","502","499","503","495","507","499","493","498","501","495","498","493","496","497","508","509"
"0086","pop1","493","492","499","505","504","500","496","507","500","500","496","496","508","505","505","505","496","506","506","494","509","509","502","503","501","499","494","502","494","494","495","492","501","500","501","501","498","495","500","499"
"0087","pop1","495","510","499","501","507","505","494","504","500","510","501","502","497","508","505","505","505","504","507","496","508","498","507","507","500","502","504","505","501","496","494","499","501","497","509","492","498","494","504","508"
"0088","pop1","509","493","503","501","504","508","498","497","503","508","492","501","497","493","505","505","496","508","506","495","510","498","503","507","501","504","505","497","510","508","495","492","501","495","491","492","492","493","508","501"
"0089","pop1","506","510","503","499","502","500","504","498","501","506","494","496","497","508","497","504","496","508","509","496","507","505","509","500","500","502","492","493","494","505","498","499","501","494","502","504","494","495","504","509"
"0090","pop1","509","492","502","502","504","506","503","500","509","500","496","495","509","499","494","498","497","505","509","494","509","507","506","501","498","501","494","506","509","496","493","492","496","503","501","508","496","497","496","505"
"0091","pop1","506","510","503","500","504","501","494","504","499","507","494","500","509","494","501","498","497","496","509","510","507","498","509","510","500","501","504","505","494","508","495","492","497","498","498","499","497","493","508","499"
"0092","pop1","509","510","502","502","501","505","494","497","500","500","500","496","497","498","497","494","506","508","501","499","509","508","509","499","502","504","496","494","494","495","493","499","501","498","498","503","494","494","505","501"
"0093","pop1","509","492","502","501","502","500","503","507","509","509","494","500","498","504","505","498","502","493","508","507","509","497","499","504","501","501","496","502","494","505","493","499","496","500","498","495","498","493","507","505"
"0094","pop1","509","494","502","507","500","509","498","508","505","508","498","502","509","508","505","498","505","498","508","497","508","499","509","510","500","502","505","507","494","501","493","503","497","500","498","510","498","496","505","501"
"0095","pop1","506","507","502","505","504","501","494","509","501","499","500","500","508","493","494","496","497","505","507","495","509","507","509","502","500","501","495","492","506","500","503","503","496","500","497","497","498","496","507","503"
"0096","pop1","506","506","502","502","500","499","508","501","499","500","500","500","508","498","498","504","497","510","508","509","509","506","509","499","500","503","492","493","509","500","491","492","495","497","498","500","498","494","507","509"
"0097","pop1","506","492","502","501","504","506","506","498","509","500","494","501","505","498","503","496","497","506","507","506","510","498","508","509","497","501","504","505","509","496","493","493","497","500","499","506","498","496","508","509"
"0098","pop1","491","507","503","504","502","504","501","493","499","507","500","500","498","498","498","499","497","506","501","497","509","508","508","509","501","505","495","492","494","508","495","499","501","500","494","496","497","495","510","495"
"0099","pop1","493","507","503","506","507","503","494","504","500","506","493","497","494","498","505","502","497","506","510","502","509","507","509","502","500","502","495","495","508","500","493","504","500","498","498","509","498","494","503","500"
"0100","pop1","509","510","502","502","501","508","494","506","502","500","500","501","495","498","497","504","497","505","508","507","509","510","506","507","497","499","503","504","505","500","493","498","500","492","498","499","496","493","508","508"
"0101","pop1","491","507","502","497","502","498","503","502","509","507","500","500","498","504","497","494","507","493","500","495","509","507","502","504","500","502","495","504","505","505","493","502","498","499","501","501","498","495","503","495"
"0102","pop1","493","496","499","507","504","500","492","502","500","508","500","495","508","495","496","495","497","505","507","510","509","508","508","509","500","500","494","507","505","507","493","495","496","499","505","508","493","493","508","496"
"0103","pop1","509","494","503","506","502","505","493","509","504","508","502","502","494","506","505","498","497","497","508","508","509","507","508","510","502","502","504","493","506","508","493","498","496","497","497","497","498","496","505","501"
"0104","pop1","509","510","499","506","502","496","508","507","505","508","500","500","509","494","503","499","497","506","508","507","508","508","508","500","500","504","504","505","509","501","494","495","501","495","498","502","498","495","507","500"
"0105","pop1","506","510","502","501","502","504","504","508","502","501","493","501","494","494","498","502","506","494","508","507","509","509","502","507","500","497","493","493","505","500","496","493","500","494","501","497","494","494","501","499"
"0106","pop1","508","492","499","495","500","508","494","509","501","505","494","500","497","494","497","497","494","495","506","495","507","503","510","507","501","501","492","505","494","505","502","495","495","500","498","498","494","493","509","496"
"0107","pop1","494","494","506","500","501","509","505","502","501","499","502","495","508","507","505","506","497","493","508","496","505","506","510","507","500","505","499","493","509","505","498","499","497","502","491","493","492","496","507","507"
"0108","pop1","509","507","505","506","504","496","496","508","506","508","500","497","494","507","505","499","507","498","505","502","509","508","508","510","501","501","506","509","509","499","495","498","496","502","509","492","498","497","503","508"
"0109","pop1","507","498","502","503","502","502","494","509","505","506","492","500","509","505","505","496","497","496","509","495","509","498","509","510","500","500","506","497","495","497","493","492","501","492","509","501","498","494","505","501"
"0110","pop1","491","507","502","499","504","501","496","493","502","507","501","495","497","498","496","506","497","506","508","507","506","497","508","499","497","501","495","494","505","495","495","504","497","500","498","493","497","493","498","499"
"0111","pop1","492","494","502","502","502","499","494","506","499","503","493","500","497","498","506","502","506","502","505","510","508","508","509","507","500","501","505","491","494","494","493","494","501","494","498","497","496","493","507","508"
"0112","pop1","506","496","506","504","501","500","498","508","505","505","501","496","497","508","503","497","494","498","508","496","509","507","502","499","500","501","495","491","505","505","493","495","495","500","498","502","498","493","509","496"
"0113","pop1","493","491","499","507","500","500","508","502","509","509","493","492","508","505","505","496","505","507","509","506","509","505","509","510","505","507","492","505","494","496","503","501","501","496","498","506","497","493","509","497"
"0114","pop1","495","495","503","499","497","509","504","508","500","507","500","496","509","508","496","495","497","493","497","506","509","508","509","510","498","503","505","502","496","504","493","492","495","496","502","507","495","495","510","500"
"0115","pop1","491","495","502","503","502","501","496","498","507","508","500","503","509","509","505","494","497","496","507","509","509","510","508","499","501","503","504","505","500","499","497","493","497","497","498","502","494","493","500","498"
"0116","pop1","509","505","503","499","501","500","508","492","501","505","493","500","498","496","503","502","495","508","507","501","507","508","507","499","500","502","492","491","506","499","498","492","496","494","508","496","495","493","509","501"
"0117","pop1","491","510","503","505","504","500","503","508","509","503","500","498","497","504","495","502","505","507","507","496","498","497","509","509","500","501","503","504","494","505","503","499","497","499","498","498","498","496","508","510"
"0118","pop1","506","509","502","499","504","501","504","492","499","505","500","496","509","498","497","494","505","507","509","497","508","503","507","498","500","499","495","506","508","507","496","499","501","495","498","496","498","497","504","499"
"0119","pop1","506","509","501","501","509","499","505","507","505","503","500","501","497","498","505","505","494","508","508","506","498","497","509","509","500","503","495","506","509","505","491","495","496","499","506","496","498","497","510","500"
"0120","pop1","506","506","502","500","506","499","504","500","500","506","500","500","497","505","498","506","496","493","496","510","507","508","508","507","500","501","503","491","505","505","493","498","496","497","500","507","494","494","508","510"
"0121","pop1","506","493","505","506","501","500","506","492","505","508","493","502","509","507","498","496","495","495","508","509","509","506","509","503","501","499","505","493","494","507","494","495","500","493","497","497","494","495","510","499"
"0122","pop1","494","498","499","501","504","500","503","504","500","506","501","495","497","499","505","498","496","502","505","501","509","508","507","499","500","500","491","507","509","500","498","492","496","500","498","499","497","495","510","496"
"0123","pop1","507","492","502","503","497","497","508","509","501","500","501","495","497","506","505","505","506","495","508","508","510","506","508","508","500","502","504","491","509","496","492","492","501","495","498","499","498","494","508","510"
"0124","pop1","493","510","501","500","502","500","494","503","500","507","497","502","509","505","505","508","506","503","507","510","508","506","509","505","502","499","502","497","509","508","492","501","503","493","498","509","494","497","507","509"
"0125","pop1","491","496","501","495","503","505","493","502","505","504","500","501","509","506","503","506","497","503","507","506","508","508","508","509","501","499","503","502","501","496","497","505","501","500","498","509","498","496","507","510"
"0126","pop1","508","498","499","500","502","503","503","498","502","500","493","502","509","509","505","502","497","505","505","504","508","510","503","503","501","499","505","496","494","509","493","491","495","495","498","491","496","499","508","500"
"0127","pop1","506","491","503","503","504","499","507","500","507","508","500","499","509","498","505","497","497","495","508","496","509","505","508","509","500","500","503","504","499","497","493","492","501","501","498","492","496","495","509","500"
"0128","pop1","507","492","499","501","504","508","492","493","502","500","499","495","508","498","495","502","496","506","508","501","509","510","510","501","502","499","504","502","509","496","493","494","501","494","500","501","498","497","510","496"
"0129","pop1","507","510","506","506","502","506","503","507","501","505","500","501","508","495","506","504","497","509","508","508","509","506","508","509","500","498","495","496","505","499","496","494","495","497","506","506","494","495","504","496"
"0130","pop1","507","494","506","501","502","510","503","502","509","509","493","493","497","498","498","496","506","507","506","495","507","503","507","500","500","502","495","505","494","494","493","492","495","500","498","498","493","499","508","509"
"0131","pop1","493","507","506","500","501","505","506","504","509","507","500","500","509","505","494","496","504","506","509","496","509","507","502","507","500","501","504","504","500","495","500","494","501","494","497","507","498","493","507","508"
"0132","pop1","509","508","503","500","503","496","498","498","500","498","500","501","508","499","498","502","496","495","509","495","509","505","508","509","500","501","495","502","494","500","494","498","501","501","498","493","492","495","509","496"
"0133","pop1","509","507","502","501","502","500","508","493","509","505","494","500","497","508","503","496","506","495","495","494","509","508","509","510","501","502","498","496","505","505","491","495","501","500","499","501","496","496","507","501"
"0134","pop1","493","510","506","507","504","500","508","501","506","507","493","500","497","505","505","502","497","495","506","495","508","510","509","507","501","502","498","494","505","496","503","492","496","499","498","499","498","494","510","509"
"0135","pop1","506","510","506","501","500","505","496","500","499","508","497","496","497","505","505","497","497","507","500","499","508","508","509","510","501","504","492","492","505","505","502","503","500","498","498","497","494","494","510","510"
"0136","pop1","493","495","502","499","500","506","494","498","505","507","500","501","497","498","505","496","494","502","509","500","508","498","509","509","500","500","493","493","510","499","493","498","495","497","506","496","496","497","501","500"
"0137","pop1","510","505","502","503","504","500","506","508","505","500","498","499","508","495","498","496","497","497","509","495","507","508","509","510","501","502","494","508","494","505","493","501","497","498","498","491","492","497","507","510"
"0138","pop1","491","510","502","501","502","500","494","502","500","506","499","496","498","496","494","498","496","505","507","507","509","508","508","508","501","503","495","492","505","505","493","495","497","498","491","500","498","500","510","496"
"0139","pop1","506","507","499","505","502","501","498","500","502","507","500","500","494","491","503","497","497","494","507","507","508","508","508","509","500","496","505","505","509","495","493","495","495","495","494","494","494","492","503","500"
"0140","pop1","492","505","502","498","502","497","496","503","509","500","492","500","509","498","504","495","497","493","507","506","509","508","507","499","500","503","505","494","506","505","494","498","496","500","501","492","496","493","507","509"
"0141","pop1","509","510","501","507","504","499","506","504","499","503","500","500","508","508","505","496","505","503","506","494","507","508","509","505","500","499","506","497","505","508","493","499","501","495","499","503","498","493","508","500"
"0142","pop1","509","495","503","499","502","503","494","507","502","498","493","500","495","493","505","505","505","498","508","509","508","510","509","509","500","500","495","502","494","507","494","498","497","500","500","496","496","493","508","500"
"0143","pop1","507","495","506","501","504","504","503","504","501","506","496","496","508","499","505","505","496","496","508","507","507","497","509","499","501","502","503","505","494","496","492","501","497","500","491","506","498","497","507","496"
"0144","pop1","506","491","499","501","501","499","508","502","499","508","493","494","508","496","494","496","497","507","507","506","508","505","502","503","500","500","504","493","505","499","493","491","496","498","498","498","494","493","496","502"
"0145","pop1","492","505","503","504","501","499","504","505","500","506","499","501","509","505","498","504","496","505","501","510","509","508","508","509","501","499","492","505","494","505","498","498","495","496","501","501","494","493","509","505"
"0146","pop1","509","510","502","501","502","499","503","500","502","499","500","498","508","505","505","494","496","496","507","505","509","498","509","502","497","503","494","502","505","496","493","493","501","501","500","503","494","495","510","501"
"0147","pop1","509","510","502","501","506","498","506","502","501","508","494","501","509","498","498","504","495","503","508","507","507","497","508","509","500","501","495","494","506","504","493","491","501","496","506","508","495","495","508","510"
"0148","pop1","507","507","506","500","502","508","496","504","509","499","494","492","497","508","498","504","496","506","509","496","507","500","502","503","500","506","503","496","505","499","495","501","498","499","498","498","494","497","508","500"
"0149","pop1","509","491","502","499","500","500","506","501","505","500","500","499","497","508","494","493","496","496","508","501","509","508","509","509","500","506","504","493","506","505","495","498","501","501","509","506","498","494","507","509"
"0150","pop1","506","510","502","506","502","507","504","499","500","507","500","500","509","498","505","503","497","506","508","509","509","507","509","503","500","503","504","504","509","505","494","494","500","494","499","491","494","493","496","500"
"0151","pop1","509","492","502","499","497","496","496","498","509","508","493","498","508","505","505","503","496","498","501","506","498","498","509","507","500","500","493","494","508","499","493","492","495","496","498","499","495","499","509","509"
"0152","pop1","493","508","502","502","500","500","501","507","509","507","494","501","508","494","503","493","496","506","505","501","507","505","510","507","501","504","504","502","494","509","495","498","497","500","498","499","497","493","507","500"
"0153","pop1","507","510","506","506","501","500","503","505","500","507","500","491","497","497","503","498","506","503","508","495","509","509","508","510","502","499","503","491","509","508","493","498","500","494","508","497","492","496","508","501"
